,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.14,0.0,0.0,0.0,163353015.0,3896482.0,3228297223.9,0.0,3228297223.9
1,1.13,0.01,0.03,472230.54,163353015.0,3860689.13,3130877476.65,0.0091,3131349707.19
2,1.12,0.02,0.05,914922.18,163353015.0,3828199.02,3055922456.0,0.0115,3056837378.18
3,1.12,0.02,0.07,1275078.13,163353015.0,3802750.72,3007396059.36,0.0082,3008671137.4900002
4,1.11,0.03,0.09,1795024.35,163353015.0,3763162.3,2947972446.27,0.0143,2949767470.62
5,1.1,0.04,0.1,2115647.04,163353015.0,3730920.65,2904537711.22,0.0115,2906653358.2599998
6,1.09,0.05,0.11,2359885.73,163353015.0,3715153.84,2885182319.64,0.0074,2887542205.37
7,1.09,0.05,0.11,2570164.41,163353015.0,3696810.47,2864735713.24,0.0073,2867305877.6499996
8,1.08,0.05,0.12,2767082.54,163353015.0,3683345.69,2850897467.07,0.0055,2853664549.61
9,1.08,0.06,0.12,2883291.37,163353015.0,3666911.77,2835862736.39,0.0067,2838746027.7599998
10,1.07,0.06,0.12,3037577.19,163353015.0,3655013.27,2826903785.45,0.0047,2829941362.64
11,1.07,0.07,0.13,3165637.88,163353015.0,3633299.6,2810441354.21,0.0101,2813606992.09
12,1.06,0.07,0.13,3260039.65,163353015.0,3614366.41,2798544684.92,0.0074,2801804724.57
13,1.06,0.08,0.13,3384883.86,163353015.0,3604180.06,2793244285.09,0.0047,2796629168.9500003
14,1.06,0.08,0.14,3551911.82,163353015.0,3591138.16,2786777817.78,0.0056,2790329729.6000004
15,1.05,0.08,0.14,3604951.91,163353015.0,3567989.28,2777258763.5,0.0082,2780863715.41
16,1.05,0.09,0.14,3654206.82,163353015.0,3561595.9,2774671593.84,0.0038,2778325800.6600003
17,1.05,0.09,0.14,3654206.82,163353015.0,3561595.9,2774671593.84,0.0012,2778325800.6600003
