,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,50.9,42.7,50.9,50.9,50.9
1,27.5,24.5,24.5,24.5,24.5,36.3,36.3,31.3,36.3,42.7,36.3,42.7,50.9,50.9,50.9,50.9,50.9
2,24.5,22.1,22.1,22.1,22.1,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
3,18.9,17.8,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
4,20.3,18.9,27.5,27.5,24.5,24.5,42.7,36.3,36.3,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7
5,15.8,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
6,16.3,31.3,31.3,31.3,27.5,31.3,36.3,31.3,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
7,18.9,20.3,20.3,22.1,24.5,31.3,36.3,36.3,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
8,17.0,18.9,24.5,22.1,36.3,36.3,31.3,36.3,42.7,36.3,42.7,42.7,42.7,42.7,42.7,50.9,50.9
9,18.9,20.3,22.1,22.1,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
10,20.3,20.3,22.1,31.3,31.3,31.3,27.5,31.3,50.9,50.9,50.9,42.7,50.9,42.7,50.9,50.9,50.9
11,22.1,22.1,20.3,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,61.6,50.9,50.9
12,31.3,27.5,27.5,24.5,27.5,27.5,27.5,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6
13,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,42.7,50.9,42.7,50.9,50.9,50.9,50.9
14,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,61.6,50.9,61.6,61.6,61.6,61.6
15,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9
16,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2
17,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
18,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,61.6,61.6,61.6,61.6,61.6,61.6,61.6
19,92.8,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,61.6,50.9,50.9,50.9,50.9,50.9,50.9
20,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,42.7,42.7,42.7,61.6,50.9,50.9,50.9,50.9
21,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,50.9,50.9,50.9,50.9,50.9
22,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,36.3,36.3,61.6,50.9,50.9,50.9,50.9,50.9,50.9
23,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,61.6,61.6,61.6,61.6,61.6,61.6,61.6
24,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
25,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6
26,61.6,50.9,50.9,42.7,36.3,36.3,36.3,42.7,36.3,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
27,50.9,42.7,36.3,36.3,31.3,31.3,31.3,50.9,50.9,42.7,42.7,42.7,42.7,61.6,61.6,61.6,61.6
28,61.6,50.9,50.9,50.9,42.7,36.3,36.3,42.7,42.7,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9
29,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,50.9,50.9,50.9,50.9,50.9
30,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,50.9,42.7,42.7,61.6,61.6,61.6,61.6,61.6
31,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,75.2,75.2
32,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9
33,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
34,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
35,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6
36,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6
37,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
38,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2
39,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
40,182.1,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6
41,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2
42,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,36.3,50.9,42.7,42.7,50.9,50.9,50.9,50.9,50.9
43,31.3,31.3,27.5,27.5,27.5,27.5,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
44,61.6,50.9,50.9,42.7,36.3,36.3,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
45,42.7,36.3,36.3,36.3,31.3,31.3,36.3,36.3,36.3,50.9,50.9,50.9,42.7,61.6,61.6,50.9,50.9
46,50.9,50.9,42.7,42.7,36.3,36.3,36.3,42.7,36.3,50.9,50.9,50.9,50.9,42.7,61.6,61.6,61.6
47,27.5,24.5,24.5,31.3,31.3,31.3,31.3,42.7,42.7,36.3,50.9,50.9,50.9,42.7,50.9,50.9,50.9
