,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,56.5,91.37778218157787,85.71193859743802,78.27613455962938,73.97873397125157,71.71306909946117,71.41744817718994,70.85950860554517,73.26452255009343,72.45217526599212,71.77595501331878,71.16634569435189,70.55074498323478,71.38065055105808,71.06790709156621,71.17245040440183,71.1412368808275,71.11861614727465,71.11861614727465
1,71.039,64.18222717203636,80.9923406115574,74.0527312753737,71.29538087801599,70.48822754547427,74.42722571902557,72.57382512449288,71.90020692991563,71.11914599300802,70.46702603040126,72.13344782051239,71.49463431842602,71.09323788031863,71.56674640047858,71.49923942499456,71.46743298136639,71.44418010913188,71.44418010913188
2,44.92,84.9283812242285,79.6755131920342,73.63698222636994,71.00517554375932,74.85850479671447,71.84119789425665,71.27485658037479,70.65895252605745,72.20611795725769,71.5552749021274,70.9864312722144,72.47348235314992,72.07648354539711,71.78568521216152,71.72052597634999,71.68984043157265,71.66684434186563,71.66684434186563
3,54.507,58.965414632962585,66.79272665622737,61.33491904213297,58.27389002421844,62.42566717702225,60.01702005181491,58.68003844227973,61.991359718709205,61.098120785621674,60.41530515917109,64.59811637869001,64.51225055779209,66.25697143051225,66.06244593473906,66.3042596009262,66.4482572006756,66.38667131864864,66.38667131864864
4,70.169,62.23507754354817,58.37621594294733,57.31707301390053,57.0402325863338,55.88165549334331,56.080231678595574,56.43696086526537,56.771456646859654,57.46007882597687,59.58794131588728,62.78343540850997,65.11492723831049,65.08888741844054,65.94327091469496,65.89687817365628,65.85238845138952,65.8257536727269,65.8257536727269
5,57.827,52.929262256151986,50.93494734426084,51.336782291017144,52.125686775377645,51.48793609198138,52.69076100478633,54.30564620681178,57.49405262912468,59.82160172511393,61.62422096074922,62.91746080786183,64.5401368724288,65.9040897481439,66.05271834029134,66.01325510919575,65.98964209105094,65.98008498074644,65.98008498074644
6,58.091,54.39993684664172,53.477021287180534,54.802056926820995,56.426183545128694,56.353715744221496,59.14249426367031,62.673187798586355,64.45793610689691,65.95152001642808,66.87603954438562,66.05382906878205,66.72824209319977,66.27414839088087,66.52514409889024,66.4202159574459,66.35175777995022,66.37227620948474,66.37227620948474
7,46.433,45.051996802807174,45.38583416678748,48.42623704563508,52.84429488099302,55.00546333941898,61.63016384692234,64.58520631439751,66.01913243476287,67.28505633794212,66.82838508040965,66.0144244430285,67.06847336779012,66.61608696603336,66.27442836182979,66.28382974466673,66.29767555059468,66.38556851372209,66.38556851372209
8,37.323,38.76178380250386,41.500126474576994,49.101229622503006,59.24908309605219,65.95425675746478,68.7469566848402,67.16321665509048,66.64786996867056,66.15091035008913,67.63633857898755,66.81847190656651,66.27157333674508,66.7663430910396,66.42185781508151,66.3260407807986,66.46584152049401,66.45057572287241,66.45057572287241
9,40.33,42.83487930213079,46.554967493331375,64.23082668448563,67.35658753828926,66.21857360240027,69.1617398955109,67.57060873544438,67.07520467802043,66.59396005516378,66.35686708139438,67.98857419011776,67.43407816014209,67.01537132769127,66.68566462078205,66.59406742812605,66.56114587481386,66.54661548193505,66.54661548193505
10,67.159,59.56541453843081,59.6953120817705,71.70824294612282,67.77142303080805,66.59128159093474,65.7102155961156,68.56933176678051,68.09862296632215,67.63278448076505,67.4245015185431,66.93581242611367,66.44326064099629,66.05382487202972,66.37871119341395,66.66514572409017,66.63591273136873,66.62392551503092,66.62392551503092
11,63.697,56.49485861693037,62.267680586656994,67.2533400011434,63.601539963588394,66.27902895352702,70.02944139418945,68.44652603809607,68.0303383520356,67.56254420726944,67.37233600433314,66.92610479350834,66.48234306615106,66.0995111678021,66.55668328691733,66.53132482238584,66.50404074293306,66.49155388250055,66.49155388250055
