,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,14.6,14.3,14.1,14.0,14.0,14.0,14.0,14.0,14.4,14.3,14.3,14.2,14.2,14.2,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.5,14.5,14.5,14.5,14.5,14.5
1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.6,14.6,14.5,14.5,14.4,14.4,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.5,14.5
2,14.2,14.0,14.0,14.0,14.0,14.0,15.4,15.4,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.5,14.4,14.5,14.5,14.5,14.5
3,14.0,14.0,14.0,14.0,14.0,14.0,15.8,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5
4,14.0,14.0,14.0,14.0,14.0,14.1,14.2,14.1,14.3,14.3,14.3,14.2,14.8,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5
5,14.0,14.0,14.0,14.0,14.0,14.0,14.2,14.2,14.4,14.3,14.3,14.3,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.5
6,17.0,15.4,14.6,14.5,14.3,14.3,14.2,14.2,14.2,14.2,14.2,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
7,14.2,14.0,14.1,14.0,14.0,14.8,14.6,14.6,14.5,14.4,14.3,14.4,14.4,14.3,14.3,14.4,14.4,14.3,14.3,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5
8,14.2,14.0,14.0,14.2,14.0,17.0,16.3,15.8,15.4,15.1,15.1,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5
9,14.0,14.2,14.0,14.0,15.4,15.1,14.8,14.6,14.5,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.5,14.5,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5
10,14.0,14.0,14.0,14.0,17.0,16.3,15.8,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
11,14.0,14.0,14.0,14.2,14.1,14.0,14.6,14.5,14.4,14.3,14.3,14.3,14.2,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5
12,92.8,42.7,27.5,22.1,18.9,17.8,16.3,15.8,15.4,15.4,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.6,14.6
13,230.4,92.8,50.9,31.3,24.5,22.1,20.3,17.8,17.0,17.0,16.3,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.1,15.1,14.8,14.8,14.8,14.8,14.8
14,14.0,14.0,14.0,14.0,14.0,14.8,14.6,14.6,14.5,14.4,14.3,14.3,14.3,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5
15,15.8,14.8,14.5,14.4,14.3,14.3,14.2,14.2,14.5,14.4,14.3,14.3,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
16,14.1,14.0,14.0,14.3,14.2,14.1,14.0,14.1,14.5,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.3,14.3,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5
17,14.0,14.0,14.0,14.8,14.5,14.4,14.3,14.3,14.2,14.1,14.8,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
18,14.0,14.0,14.0,20.3,17.8,17.0,15.8,15.8,15.4,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
19,14.2,14.0,14.2,14.1,14.2,14.1,14.0,14.0,15.4,15.4,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.5,14.6,14.6
20,14.0,14.0,14.1,14.0,14.8,14.6,14.5,14.4,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.5,14.5,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5
21,14.0,14.0,27.5,22.1,18.9,17.8,17.0,16.3,15.4,15.4,15.1,14.8,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5
22,22.1,17.0,15.8,15.1,14.6,14.5,14.4,14.5,14.3,14.3,14.2,14.3,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.5
23,15.8,14.8,14.5,14.4,14.2,14.2,14.0,14.6,14.5,14.4,14.4,14.3,14.3,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
24,14.0,14.1,14.0,14.4,14.2,14.2,14.0,15.4,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.4,14.4
25,14.0,50.9,31.3,24.5,20.3,18.9,17.0,17.0,15.8,15.4,15.4,15.4,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.5,14.5
26,17.8,15.8,14.8,14.6,14.5,14.3,14.2,14.2,14.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
27,15.1,14.5,14.3,14.2,14.2,14.1,14.6,14.6,14.5,14.5,14.5,14.4,14.3,14.3,14.3,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
28,14.0,14.0,14.3,14.2,14.2,14.2,14.3,14.3,14.2,14.6,14.6,14.5,14.5,14.5,14.4,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
29,14.6,14.4,14.3,14.3,14.2,14.2,14.2,14.2,14.2,14.6,14.6,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5
30,14.0,16.3,15.4,14.8,14.6,14.5,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5
31,24.5,17.8,15.8,15.4,14.8,14.6,14.5,14.5,14.3,14.3,14.2,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
32,24.5,18.9,16.3,15.4,15.1,14.8,14.6,14.5,14.4,14.3,14.3,14.4,14.3,14.4,14.3,14.5,14.4,14.4,14.4,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5
33,15.8,14.6,14.5,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
34,17.0,15.1,14.6,14.5,14.3,14.3,14.3,14.2,14.5,14.4,14.3,14.5,14.4,14.4,14.4,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5
35,18.9,15.8,15.1,14.6,14.5,14.4,14.3,14.3,14.2,14.4,14.4,14.3,14.5,14.4,14.4,14.3,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5
36,15.8,14.6,14.6,14.5,14.5,14.3,14.2,14.3,14.2,14.5,14.4,14.3,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5
