,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.19,0.0,0.0,0.0,321029139.0,7989682.0,5718287542.6,0.0
1,1.18,0.01,0.02,2038682.58,321029139.0,7902234.28,5580874728.45,0.0096
2,1.17,0.02,0.04,3838596.07,321029139.0,7831398.11,5483180032.21,0.0079
3,1.16,0.03,0.06,5323772.06,321029139.0,7761197.02,5401407989.03,0.0079
4,1.15,0.04,0.07,6717660.27,321029139.0,7691625.67,5334242240.18,0.008
5,1.14,0.04,0.07,7827135.07,321029139.0,7637946.35,5292599705.86,0.0064
6,1.14,0.05,0.08,8541074.74,321029139.0,7599833.38,5262494429.67,0.0049
7,1.12,0.06,0.09,9253397.85,321029139.0,7501627.32,5205082399.56,0.0111
8,1.11,0.07,0.1,10856022.17,321029139.0,7426949.68,5167281818.86,0.0088
9,1.1,0.08,0.1,11872905.05,321029139.0,7353016.99,5136848312.54,0.0088
10,1.09,0.09,0.11,12264755.41,321029139.0,7294401.01,5114928739.39,0.0071
11,1.09,0.09,0.11,12479508.03,321029139.0,7265267.94,5106772465.53,0.004
12,1.08,0.09,0.11,12658674.95,321029139.0,7250745.68,5102746085.35,0.0025
13,1.08,0.09,0.11,12774420.99,321029139.0,7243495.36,5100671114.9,0.0018
14,1.08,0.1,0.11,12901349.47,321029139.0,7229016.6,5097286503.75,0.0024
15,1.07,0.11,0.11,12986767.78,321029139.0,7149899.99,5084180377.35,0.0094
16,1.07,0.11,0.11,13150537.6,321029139.0,7135609.09,5081378498.11,0.0025
17,1.06,0.11,0.11,13285167.53,321029139.0,7092907.6,5075380431.28,0.0056
18,1.05,0.12,0.11,13377525.27,321029139.0,7043412.02,5070252355.48,0.0064
19,1.05,0.12,0.11,13448813.61,321029139.0,7015283.54,5066666544.47,0.004
20,1.05,0.12,0.11,13511637.29,321029139.0,7008270.37,5065905989.83,0.0017
21,1.05,0.12,0.11,13570104.79,321029139.0,7001263.76,5065451300.78,0.0018
22,1.04,0.13,0.11,13676435.08,321029139.0,6987271.39,5064967362.45,0.0025
23,1.04,0.13,0.11,13757300.36,321029139.0,6980285.78,5064302994.08,0.0018
24,1.04,0.13,0.11,13858745.18,321029139.0,6966335.51,5063516367.84,0.0025
25,1.04,0.13,0.11,13923483.49,321029139.0,6952413.13,5062978617.37,0.0027
26,1.04,0.13,0.11,13981702.1,321029139.0,6945462.13,5062465751.73,0.0018
27,1.04,0.13,0.11,14057921.96,321029139.0,6938518.31,5062178370.75,0.0018
28,1.04,0.13,0.11,14097922.6,321029139.0,6924651.53,5061647514.46,0.0026
29,1.03,0.14,0.11,14140901.27,321029139.0,6910811.23,5061178753.59,0.0025
30,1.03,0.14,0.11,14140901.27,321029139.0,6910811.23,5061178753.59,0.0009
