,0,1,2,3,4
0,0.0,0.0,0.0,0.0,0.0
1,2.4,1.5761350021745817,1.0875331515004611,1.0856512085218684,1.0856512085218684
2,0.052,0.034149591713782596,0.023563218282509988,0.023522442851307144,0.023522442851307144
3,0.0,0.12311764590900678,0.08495117567721466,0.0848041702563975,0.0848041702563975
4,2.35,1.5432988562959444,1.0752095441775347,1.0738824882634626,1.0738824882634626
5,0.0,0.12311764590900681,0.09528450901054802,0.0956531835088643,0.0956531835088643
6,0.0,0.15530219182630833,0.11749184569348607,0.11782209107239018,0.11782209107239018
7,1.1,0.8776974011563249,0.6478904375670949,0.6474873822230152,0.6474873822230152
8,2.323,1.5749157375601448,1.1314510896857306,1.1302310111521099,1.1302310111521099
9,1.267,0.9878450159787507,0.7277011729134499,0.7271804305339377,0.7271804305339377
10,1.293,1.0185884811177455,0.7600224971926896,0.760299958784109,0.760299958784109
11,1.293,1.0185884811177455,0.7600224971926894,0.7602999587841089,0.7602999587841089
12,0.0,0.19072892780667974,0.18879940540805423,0.19006535115309345,0.19006535115309345
13,0.062,0.21016256958569976,0.20220861823557806,0.20345135974643425,0.20345135974643425
14,4.062,2.6676084911804794,1.8965174230170945,1.895512327057908,1.895512327057908
15,2.0,1.6202024168125777,1.2006124764584871,1.200811622803213,1.200811622803213
16,0.104,0.3758338598148265,0.34199817213003914,0.34357583525341145,0.34357583525341145
17,0.0,0.3075346763872613,0.29487173556501917,0.2965309495507972,0.2965309495507972
18,0.207,0.6934276465735836,0.8149752957078673,0.8145785326875493,0.8145785326875493
19,0.0,0.557486002636026,0.7211755613909525,0.7209411159525382,0.7209411159525382
20,0.12,0.6362927527447552,0.7755522189659756,0.7752236763786315,0.7752236763786315
21,0.148,0.7540253820912404,0.8567877332150504,0.8563186150457643,0.8563186150457643
22,0.068,0.6267675704104212,0.7689798431552851,0.7686772867177895,0.7686772867177895
23,0.015,0.6300446073466687,0.7746748447951423,0.7744766443196522,0.7744766443196522
24,2.4,1.681328342122662,1.530806985426941,1.5293836984916138,1.5293836984916138
25,2.1,1.9989440936118075,1.5859275682401655,1.584396041899465,1.584396041899465
26,2.193,1.6209076563191012,1.2996060628718347,1.2979931839954182,1.2979931839954182
27,2.5,1.7470006338799362,1.510610217388811,1.5091454230837285,1.5091454230837285
28,2.386,1.6721342212766435,1.5312709641211104,1.5307796653065926,1.5307796653065926
29,1.86,1.9712952968013087,1.9792263919474151,1.979387557275475,1.979387557275475
30,0.015,0.5436058033387118,1.1429206414582236,1.1450524371417083,1.1450524371417083
31,0.658,0.9229690040345779,1.4163062499383712,1.4177486514662687,1.4177486514662687
32,2.1,1.9738919500899692,2.2354596411581498,2.232576402741097,2.232576402741097
33,1.0,1.3194199928388284,1.7838739906548622,1.7850591766297448,1.7850591766297448
34,2.493,1.9483000358141072,2.2585644589441682,2.2566016489316514,2.2566016489316514
35,0.1,0.7414367812944248,1.4017716055333798,1.4036180080420213,1.4036180080420213
36,3.515,2.614399999999986,2.186601940725931,2.1852683799370918,2.1852683799370918
37,3.22,2.5258600792641075,2.1255093954181747,2.1242815534173354,2.1242815534173354
38,3.64,2.4905939023393984,2.1011757333401255,2.0999899999999996,2.0999899999999996
39,3.5,2.6439792102042894,2.2070115957669003,2.2056427166919503,2.2056427166919503
40,0.052,1.0227253226127717,1.7255255799954203,1.727404421930013,1.727404421930013
41,0.0,1.087897233414609,1.7704941984486877,1.772896042579239,1.772896042579239
42,2.41,2.474502431428347,2.600539285078167,2.6000726951589033,2.6000726951589033
43,0.0,1.087897233414609,1.7704941984486877,1.7733416384825171,1.7733416384825171
44,1.2,1.8759647345018997,2.3142607741989187,2.316167242743451,2.316167242743451
45,0.0,1.4410435319616504,2.3834526444461464,2.3852393785676798,2.3852393785676798
46,2.75,3.247031555286692,2.7463154095114537,2.7469563928686807,2.7469563928686807
47,0.0,0.0,0.0,0.0,0.0
