,0,1,2,3,4
0,0.0,-0.8238649978254184,-0.5684668484995387,-0.5674831339409336,-0.5674831339409336
1,0.0,0.0,-0.7440000000000002,-0.7468656575371982,-0.7468656575371982
2,0.0,-0.0178504082862174,-0.028436781717490006,-0.028477557148692854,-0.028477557148692854
3,0.0,-0.6835834977950488,-0.4716726134785836,-0.47085639839410004,-0.47085639839410004
4,0.0,0.0,-0.7181666666666668,-0.7204569430860397,-0.7204569430860397
5,0.0,0.12311764590900681,0.09528450901054802,0.0956531835088643,0.0956531835088643
6,0.0,-0.22230259884367512,-0.14305545986880247,-0.14227434531720443,-0.14227434531720443
7,0.0,-0.22230259884367512,-0.4521095624329051,-0.4525126177769848,-0.4525126177769848
8,0.0,0.046602183379246334,-0.6432152626990897,-0.6453842159006978,-0.6453842159006978
9,0.0,-0.28430414025765816,-0.5428517448896724,-0.5433663390531933,-0.5433663390531933
10,0.0,-0.2744115188822544,-0.5329775028073104,-0.5327000412158909,-0.5327000412158909
11,0.0,-0.6863440177949637,-0.8172109270570798,-0.8164416081863577,-0.8164416081863577
12,0.0,0.16944574869618975,0.15489401182181614,0.15621862981726725,0.15621862981726725
13,0.0,0.14816256958569976,0.14020861823557806,0.14145135974643425,0.14145135974643425
14,0.0,0.0,0.05586756410256412,0.05101848941478015,0.05101848941478015
15,0.0,-1.7529059128964533,-2.9868322710407442,-2.9828478182178326,-2.9828478182178326
16,0.0,0.2718338598148265,0.23799817213003913,0.2395758352534115,0.2395758352534115
17,0.0,0.3075346763872613,0.29487173556501917,0.2965309495507972,0.2965309495507972
18,0.0,0.48642764657358367,0.6079752957078673,0.6075785326875494,0.6075785326875494
19,0.0,0.557486002636026,0.7211755613909525,0.7209411159525382,0.7209411159525382
20,0.0,0.5162927527447552,0.6555522189659756,0.6552236763786315,0.6552236763786315
21,0.0,0.6060253820912403,0.7087877332150504,0.7083186150457643,0.7083186150457643
22,0.0,-0.16211430268682,0.20357135071818885,0.20412954451947257,0.20412954451947257
23,0.0,-0.9297022635759908,-0.30620049614149275,-0.30455423181959834,-0.30455423181959834
24,0.0,0.10519333994808057,-0.3007261660735202,-0.30313316756745246,-0.30313316756745246
25,0.0,-0.23596379978210494,-0.607158878201634,-0.6085293212833629,-0.6085293212833629
26,0.0,0.14638658983935146,-0.39764347299919256,-0.4001142329469258,-0.4001142329469258
27,0.0,0.10519333994808057,-0.3972368154241696,-0.3997263123944657,-0.3997263123944657
28,0.0,0.10519333994808057,-0.28957824399559806,-0.2910475190337959,-0.2910475190337959
29,0.0,-0.6974655093973101,-0.4388185643296318,-0.4376917192098746,-0.4376917192098746
30,0.0,0.518307490865894,1.1208148058519791,1.121228428440153,1.121228428440153
31,0.0,0.264969004034578,0.7583062499383711,0.7561146654589526,0.7561146654589526
32,0.0,-0.12610804991003075,0.13545964115814954,0.1362103887484132,0.1362103887484132
33,0.0,-0.5669214339883509,0.17229840614410874,0.17180430223944573,0.17180430223944573
34,0.0,0.30731375439856057,0.32245392476744095,0.32382245987098834,0.32382245987098834
35,0.0,-1.677399910501701,-2.3922757118059477,-2.395457971862407,-2.395457971862407
36,0.0,0.3060189447317967,0.5938190125908807,0.595215757079863,0.595215757079863
37,0.0,0.41121228467987725,0.6602024171550561,0.6614756348376857,0.6614756348376857
38,0.0,0.10012248237461684,0.45175045356442656,0.453176734674679,0.453176734674679
39,0.0,0.34544899869969126,0.6210257498287278,0.6224013709308924,0.6224013709308924
40,0.0,-0.23761000753117542,-0.2452257978039036,-0.24608325842510376,-0.24608325842510376
41,0.0,-0.9374375529062114,-1.455986804112679,-1.458228707833108,-1.458228707833108
42,0.0,0.8883674292537656,1.5030061335777058,1.504438791332308,1.504438791332308
43,0.0,1.087897233414609,1.7704941984486877,1.7665062838497079,1.7665062838497079
44,0.0,0.6759647345018998,1.1142607741989186,1.1182438061762037,1.1182438061762037
45,0.0,0.4970315552866916,0.8795843805404248,0.8839735128657109,0.8839735128657109
46,0.0,1.4410435319616504,1.5001836734171752,1.5029810497707068,1.5029810497707068
47,0.0,0.0,0.0,0.0,0.0
