,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,1280.731,1251.904997000501,1234.6609616272742,1211.5113843821587,1199.6594819263403,1272.25164347451,1252.2184944912167,1237.5350068049488,1232.5252516284922,1233.8900416815536,1256.771718467924,1256.253067309619,1276.3485162550778,1302.3656759128592,1302.234440267189,1301.0560388820948,1302.7162562803694,1300.9518880565859,1301.5708606393607,1300.9157107787214,1300.4560660679426,1300.5344240018746,1299.8819605778729,1311.8590071376777,1345.0625890274093,1345.0625890274093
1,1344.883,1314.319128062633,1296.062030230964,1271.722943966462,1259.1424306775862,1360.13236489121,1338.8161821333617,1323.1969598918313,1308.9980061619606,1345.6588765008191,1337.9474064200433,1334.070430762384,1334.4613103298125,1334.2475300263075,1328.2474645133318,1325.64560516477,1323.8983060410455,1320.0158102083801,1317.8938461007738,1316.599018254673,1315.324530236418,1314.1954717061817,1312.9048922344755,1339.837005656899,1361.5504075135907,1361.5504075135907
2,1218.291,1190.6681335346004,1174.4027312242963,1243.3551311373433,1231.0810445274233,1258.7265206223178,1239.327587179185,1246.8818695135087,1233.711291609786,1395.831241896241,1387.4917973916595,1383.340885679855,1379.2057559107168,1373.706348875323,1366.8600284712404,1364.1306597813264,1361.4071628914235,1357.3365637170139,1354.6401074921437,1353.2878533846517,1351.9383415312673,1350.5939901897357,1349.245782199546,1348.4563675399293,1347.1089488512168,1347.1089488512168
3,1114.105,1089.024967422156,1075.6948463871076,1473.90313753179,1459.2308923660994,1431.7559039638356,1409.0199819942181,1392.2425342039357,1377.0093874687423,1366.0519688891884,1357.8804237841991,1353.8155001477876,1349.763073776684,1344.3786049188157,1337.790910465104,1335.1370402430844,1332.5610687926385,1328.6839592818037,1326.0754902501997,1324.9420367599494,1323.6308317231894,1322.3305228914662,1321.242564368575,1318.620698828402,1316.9747488174442,1316.9747488174442
4,941.527,1523.687046853092,1502.4937114402114,1474.2026357557986,1459.52699093438,1432.045485508142,1409.3046786686104,1392.525325023161,1377.2885905634732,1366.3130339375957,1358.137981221579,1354.071053917859,1350.0165100044,1344.6291677153613,1338.065207930836,1335.4366084721823,1332.8819612178465,1329.6999344833396,1327.1014025303075,1327.1935561277771,1325.8819535716493,1324.5851806180776,1324.7314004374593,1322.1122618609847,1320.6015090915246,1320.6015090915246
5,986.005,1221.2836406051547,1204.3232081913875,1181.9620934336012,1203.2719621957528,1218.5552476200205,1387.8795995734333,1371.3209821959026,1356.3155447083323,1345.5109731036025,1337.5227192104305,1333.5659774337232,1329.6327703319735,1324.3772690751925,1317.9315121416419,1315.6956755948706,1313.1628892703563,1314.3192944260672,1311.7647977245097,1314.7979199267852,1313.5108260068585,1312.2325271808515,1337.1427236536706,1334.5110846840869,1332.8229170208035,1332.8229170208035
6,944.703,1107.5809296229381,1096.0268539471613,1121.2034050919908,1426.5092646437656,1399.66731382942,1377.4858100611436,1361.0570822167072,1346.1686146092254,1335.4929745077986,1327.5380571675391,1323.590284401967,1319.6677307187879,1314.4184402964406,1308.0075526983394,1314.2556979574954,1311.7154833042785,1341.528401051399,1338.9142219926973,1338.2073067707047,1337.1681764639338,1335.8619842874698,1344.1217763031823,1341.4737174423524,1339.5726810011852,1339.5726810011852
7,968.466,1036.9083353680994,1199.8674649287273,1177.5997984535536,1291.9848436185903,1267.7156953585063,1247.7746743895548,1233.3875947662063,1364.9616017929445,1354.082395345516,1345.9837212915143,1341.964776752815,1337.978885971927,1332.797065639053,1326.2746631671273,1323.8614310604562,1321.3001974557665,1325.9714454996324,1323.3821479050787,1322.8553097571735,1324.0907074474164,1322.7943417399688,1322.9941113982288,1320.3794531585436,1318.41887703068,1318.41887703068
8,1004.323,1003.7978903226324,1450.3281554116104,1423.019355328495,1409.8503609482998,1383.3069009278724,1361.3584336162573,1345.2357752578423,1336.484210114981,1325.886436308474,1318.1403455216453,1314.2457866416314,1310.4357178917726,1327.4928160409474,1321.008623321051,1318.4089865430321,1315.8780646639325,1313.2321321672746,1310.6867832140722,1312.4751194308583,1325.0143913114273,1323.7234389201158,1322.5308124811957,1319.9856360810459,1318.2137971715201,1318.2137971715201
9,1103.13,1092.7093380162992,1139.5460809794379,1349.1782924625547,1335.7517298938646,1310.6163677190457,1290.0306724267598,1274.8293807010527,1290.8105647018633,1280.9766066913405,1294.1828788332955,1293.9812379721513,1292.7064389075904,1340.7308604590876,1334.1664331468348,1331.534354977974,1328.9958321643733,1325.1580080518218,1322.5983145227262,1321.9565352082036,1323.9742746729953,1322.6830153983224,1321.408289382924,1319.6877594994476,1317.9778673542082,1317.9778673542082
