,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,3144.347,3085.3096503379998,3038.5282634730684,2995.7578416293245,2991.04993264875,3258.4993733614574,3241.685810891666,3217.3310723069644,3213.8576082398167,3314.3749079535837,3303.560401031771,3283.51510835691,3278.476922712784,3272.28436633034,3272.28436633034
1,2921.456,2866.0709171675435,2819.9536934025896,2812.563155708641,3116.1004897662424,3318.0224867006013,3301.3615704721374,3277.8334296279922,3282.498379676814,3411.9387570043905,3400.805784496836,3374.3057032217953,3361.7659128457117,3353.5719411596133,3353.5719411596133
2,2948.455,2892.5134828262985,2845.8321712983907,3000.892293057718,3104.075079562239,3142.609099313741,3151.3236211219037,3187.7880146934685,3282.1460371240146,3298.634956326467,3287.892674091602,3315.330604480911,3303.00630589543,3312.30001,3312.30001
3,2831.69,2777.9689643666684,2734.363790862426,3242.9892993288786,3221.6304645026567,3193.183612224303,3186.9536288812114,3300.0681107013224,3317.4782332885734,3288.97492487477,3278.25931835951,3317.9358222717974,3305.600683791377,3325.688422637151,3325.688422637151
4,2501.79,3218.728401892194,3166.8664662786173,3178.363087529683,3192.6000099999997,3156.710450704795,3192.190445898432,3492.9993424384425,3483.2050803510338,3451.44630279048,3440.183983574604,3413.342919437933,3400.6508902398477,3392.327067554571,3392.327067554571
5,2557.607,2934.5974517487853,2887.8603669102527,2953.2000099999996,3546.2563470965697,3504.221095871493,3486.139688468835,3461.4253738253033,3451.680564931804,3420.2094368953103,3409.049084991678,3382.4511300696226,3369.8749091125933,3361.627985562553,3361.627985562553
6,2637.11,3076.641273378977,3027.772171854911,3088.584762268151,3301.8924817971083,3262.7549268696994,3245.9197052300924,3221.5285891537187,3218.687259100104,3482.945211352534,3471.5801121801605,3444.4940332875435,3431.6860942455282,3423.2889971440513,3423.2889971440513
7,2617.597,3690.472500231173,3631.324054697746,3577.4518671022465,3545.264772027528,3503.2412980609315,3485.164755448643,3458.942573485822,3449.2047149669133,3417.756270370474,3406.603907011491,3380.0248583063576,3367.4568782955607,3359.2290529401207,3359.2290529401207
8,2727.877,2765.964613790814,2769.936614610892,3615.2236677075157,3582.684343408274,3540.217295994001,3521.949964209504,3495.4511627423212,3485.6104827549048,3453.8298464269483,3442.5597560617325,3415.7002414018316,3409.6561472626327,3401.321413884486,3401.321413884486
9,2775.186,2756.5766240081293,2975.9531749392604,3286.3468227485587,3256.8043949254993,3220.137910778544,3203.554809580708,3307.0201658169726,3297.7122333113616,3274.172649012867,3263.4915471254617,3283.9422992271325,3363.4655160921884,3355.2457891083964,3355.2457891083964
10,2759.554,2720.668658288264,3249.4359497559662,3240.47693435029,3212.221335927165,3219.5490899225388,3202.9811012963833,3386.0743941992096,3376.542057562273,3345.7695040620642,3334.852247570964,3308.844062725649,3387.9733587420105,3379.734157055453,3379.734157055453
11,3178.061,3119.7647405821613,3087.742066923678,3065.4825097179737,3044.769801893082,3566.9187706627094,3548.513655421207,3521.8148998458114,3511.8999900000003,3479.879654144306,3468.524554844016,3441.4623551552268,3428.665718799312,3420.3345970474934,3420.3345970474934
12,3365.225,3301.682156356538,3255.872312087177,3212.891478877191,3187.195216344655,3428.039744772778,3410.3512642794517,3384.692095487408,3376.0579986379807,3345.286731269049,3338.3444411687847,3312.2999900000004,3346.7984442042734,3338.667099438308,3338.667099438308
13,3516.032,3449.318527981546,3397.027306858861,3346.7133445275117,3316.6000554597877,3277.3690176950518,3260.4602869269065,3242.969123007132,3247.190447065379,3231.614869619705,3376.6644918060456,3350.321440703178,3352.6408247955255,3344.491913332341,3344.491913332341
