,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,24.5,22.1,22.1,20.3,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,36.3,36.3,31.3,36.3,36.3
1,18.9,17.8,17.0,20.3,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
2,18.9,17.8,17.8,22.1,27.5,24.5,27.5,27.5,31.3,31.3,31.3,36.3,31.3,31.3,36.3,36.3,36.3
3,17.0,17.0,17.0,24.5,24.5,24.5,24.5,24.5,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
4,14.8,92.8,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3
5,15.4,22.1,20.3,20.3,24.5,24.5,24.5,24.5,36.3,36.3,36.3,36.3,31.3,31.3,36.3,31.3,31.3
6,15.8,17.0,17.0,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
7,15.4,17.8,17.8,24.5,24.5,24.5,24.5,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
8,16.3,16.3,24.5,24.5,22.1,24.5,24.5,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3
9,17.0,16.3,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,36.3,36.3,36.3
10,17.0,16.3,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3
11,24.5,24.5,22.1,22.1,20.3,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,36.3,31.3,31.3,31.3
12,36.3,36.3,31.3,27.5,24.5,36.3,31.3,31.3,31.3,31.3,31.3,42.7,42.7,36.3,36.3,36.3,36.3
13,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
14,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
15,50.9,50.9,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,36.3,31.3,31.3,31.3,36.3,36.3,36.3
16,115.5,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3
17,92.8,75.2,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3
18,50.9,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3
19,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
20,92.8,92.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
21,61.6,50.9,50.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
22,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3
23,50.9,50.9,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,42.7,36.3,36.3,36.3,42.7,42.7,42.7
24,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3
