,0,1
0,1.265,0.09517857142857145
1,9.49,1.000184419381787
2,7.387,1.4516581035923142
3,2.229,1.9512831035923142
4,5.51,2.307628341687553
5,5.422,2.412882309941525
6,2.737,2.3142473893066
7,8.22,2.878481516290728
8,0.679,3.5081100877192983
9,4.35,3.7629791353383464
10,8.093,4.693425716534928
11,12.661,4.499999596086749
12,15.42,5.2784638818010325
13,18.118,5.6696125830997355
14,8.311,8.31937448786164
15,2.031,6.892945916433068
16,12.448,8.88262448786164
17,12.572,8.725661239998391
18,2.438,8.690229751019537
19,9.885,7.745179646591798
20,5.752,10.366817345004499
21,5.737,9.558866781094725
22,9.056,7.918724168152111
23,19.182,12.540426739926742
24,11.655,8.999541095669038
25,5.834,8.786067857142857
26,4.193,9.526749891774893
27,5.342,10.692653533231477
28,6.225,11.552624312452252
29,2.793,9.11692702020202
30,8.506,10.682979471182412
31,4.222,11.49041020923521
32,8.17,10.606670993548937
33,7.193,12.055477886002885
34,5.588,11.62161479076479
35,10.104,12.309920634920639
36,18.305,8.986656746031747
37,16.734,10.702089285714287
38,7.22,11.524875000000002
39,12.325,10.22492261904762
40,8.427,11.793017857142859
41,12.788,13.129255952380952
42,3.425,10.625684523809525
43,12.126,12.698589285714286
44,8.963,13.168989177489177
45,7.65,11.834322510822512
46,5.47,16.555974025974024
47,18.809,10.908999999999997
