,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1.265,1.0291801136363636,0.9195882312499998,0.7879624377874997,0.7267936846705662,0.616596457707008,0.5691687410904472,0.5032841075074465,0.4616573428274012,0.42904073217290534,0.4026656214741029,0.37037948121932207,0.3488884533837241,0.3296065023551325,0.31155555167378723,0.3024677185034882,0.28857934564946874,0.27388088680868056,0.26834111503189717,0.25604657443606105,0.24349887020147687,0.23726941765301485,0.22860187603332377,0.22032963114782914,0.21494813557990106,0.2094387356289399,0.20441128840412368,0.20113430689485712,0.1976377676244697,0.19271972620706657,0.19154923234972462,0.18663432864274582,0.1839821116835348,0.1812292019356309,0.1787337336509262,0.17756396137981323,0.17311515032244618,0.1704653066400544,0.16850785152455586,0.16711459520273214,0.16625136291744222,0.16568278058553124,0.16194605750021235,0.1587675481777075,0.15806806943346696,0.15699894796738373,0.15563889968352987,0.1551552170574902,0.15437552066431426,0.15425712676584277,0.15213029877370102,0.15053565040803737,0.1493177946704891,0.14812673175916694,0.14786199095751396,0.14318766565014013,0.14165137463504993,0.14114017379977867,0.14026690335472575,0.1398160200354642,0.13959283279242973,0.13950400426970203,0.13915674225689292,0.13915674225689292
1,9.49,7.6583391436688295,6.8868563835745835,5.8784989494355,5.454989395821159,4.5309371973793064,4.252043851218592,3.725583860661112,3.4491264878260592,3.1913001716793805,3.0141756374817885,2.8015366314436365,2.6819984980719087,2.550205805869237,2.4247084183689624,2.3628484104115013,2.269162470088534,2.1726394715681545,2.134713389219383,2.056317844934013,1.9739216482672552,1.9309316846540656,1.8746375769695325,1.8171788630704373,1.7819802449742814,1.7467738124356234,1.714585332942424,1.6936197967636755,1.6749089029942836,1.643255461114217,1.634756608613428,1.5885072602959476,1.571905653155395,1.5525770025107521,1.5370006731555677,1.5297196408555729,1.5020565231065148,1.4854865616383537,1.4736645948285718,1.4650119126715535,1.4596045792433043,1.4559273934030088,1.432499100282808,1.4212776389501596,1.416774903455788,1.409589138571182,1.399437012526793,1.3954688534947393,1.3878363225179375,1.386912479237981,1.3696084221932059,1.35752348038889,1.349550433610401,1.342220047964038,1.3405891379669814,1.3230170910441816,1.3136820011065407,1.3105849165964572,1.3052642682604894,1.3018571335143925,1.2998790689867916,1.2991540215270287,1.298020780295781,1.298020780295781
2,7.387,6.399727635732322,5.7982092244476,5.016486630087088,4.685745839561422,3.9229525070212836,3.727943650374925,3.293873016306143,3.1063884353095834,2.9188488058368716,2.798053072397981,2.651563810693629,2.56863942077983,2.479434018451357,2.393805058582259,2.3523154127884705,2.289284183306246,2.2263439345813207,2.2004107281648553,2.1490876728143573,2.0954914295729323,2.0661695351449043,2.0122341090566205,1.9736549364839155,1.9506724186595517,1.928594988236634,1.9083870085871377,1.8952305800337843,1.8843791970831456,1.8627945495078664,1.8569664911042483,1.8219318072007886,1.8110846234941131,1.7986634247689703,1.7893485891682976,1.7850026860441244,1.7670442838548845,1.756147738521279,1.7490953179546462,1.7441550991170558,1.741047929804402,1.7388151971596175,1.7237441361546022,1.7156529452469027,1.7132003313832669,1.7088293342238938,1.7017690349862562,1.6990782197745269,1.6934021354571405,1.6927911605513057,1.6811074709792508,1.6732365558089257,1.6684818213711958,1.6641252609835693,1.663238942568474,1.651582391280712,1.646517211735502,1.6447089399085,1.6414107922724608,1.6391832449178232,1.6378285498332052,1.637369250470573,1.6366973635524946,1.6366973635524946
3,2.229,1.986415760732323,1.8767665938226008,1.7464749556233394,1.7490958291249477,1.5910868984216289,1.6225972904632424,1.5506176754221852,1.591906889195789,1.5836227423272051,1.6057789095722448,1.6369390599645952,1.6478981545959965,1.6666405884974944,1.6820678477348445,1.6914554147966476,1.7061348051798755,1.7254854091925542,1.7305671920631405,1.748076402775864,1.762857788597442,1.7684907570903845,1.7631908614634266,1.7710291202414996,1.7782433875155597,1.7870804425252655,1.7950826028870697,1.8003140565047184,1.8090825438305387,1.8150941356113848,1.8158339821745242,1.8083779312264805,1.8123948099230602,1.8154019954186198,1.820090866269107,1.8223093212655226,1.8293161107743272,1.8332895733254604,1.8372217150539192,1.8400999696714428,1.841824961912136,1.8427750130104898,1.8486212067653782,1.8491262182336305,1.850701273367141,1.852486385194042,1.8532573808350612,1.8533516588565413,1.8521651448310887,1.852235893906506,1.852798693933664,1.8541099245206156,1.8563677259712286,1.8588694256824012,1.8595043864438119,1.86145401518166,1.8656609436716196,1.8669379657933205,1.8689103416654695,1.8694040488169017,1.8693963747127882,1.8694731897003969,1.869603865964629,1.869603865964629
4,5.51,4.68863486787518,4.331268401620219,3.9135479705577434,3.76461759573019,3.3557608341043483,3.277583977958011,3.0576059633551806,2.977192599032346,2.8806469406549753,2.827807812898788,2.7794011784418506,2.7380712376696916,2.7053523172575886,2.6715153567137446,2.660440628398434,2.641302759470342,2.6248635989569453,2.612293550801978,2.59678735180895,2.581580783605947,2.5694298863085323,2.538401408344722,2.526960113216154,2.517973188701395,2.5126855412776052,2.5079854106276396,2.5049372800130714,2.502619345699958,2.492031570991072,2.4907071683296556,2.4711153348877,2.4674814122114377,2.4657506630360575,2.4642500058589727,2.4632329329011298,2.4566567591463175,2.455085139652803,2.455909096656751,2.455610884161076,2.4572247454278937,2.4572909315914546,2.4524594316615516,2.4515632472905255,2.4524008165329816,2.453058714697492,2.45013588224733,2.4489717989241786,2.4457221397445132,2.4454849414967703,2.4442357758106787,2.440007101438407,2.4390459983301622,2.438247539207333,2.4378806313309433,2.4303335264172916,2.429101643881044,2.428986901633775,2.4281980389014257,2.4277413690804983,2.4271399250417334,2.4271870862620175,2.427581293913488,2.427581293913488
5,5.422,4.724381653589465,4.350692787691648,3.972132677514172,3.803888120910353,3.4340829849480405,3.3108327376865887,3.0467439073862477,2.956981044200816,2.8401780107402477,2.7876505474949425,2.7174390622690456,2.700812296509124,2.660733817529986,2.6211244814651673,2.605988169910297,2.5831892347485295,2.5958594640187527,2.5830563059516316,2.557194189438216,2.529468459328702,2.5202697341963862,2.500164215987607,2.4922206311141855,2.477198409091715,2.48091202057759,2.476572210552711,2.470250761654676,2.4715948185818437,2.4575750783174843,2.4577531405811377,2.448978248268643,2.4506469341575543,2.4441031014208923,2.4460248108322347,2.442461557271433,2.428860752086339,2.4214309587376257,2.4202485391639823,2.4231301471019395,2.4255433010229908,2.424893691988544,2.412499198138548,2.412217324246776,2.4138630954681104,2.418344929984518,2.4137857055599468,2.4145267429780253,2.4155176054563956,2.4158366575470707,2.428683972940311,2.416236082381743,2.4127064178832205,2.411435334292129,2.4113262320290603,2.415210503655422,2.41525452321552,2.4167407818352533,2.4128577858552673,2.414103566183849,2.414341025445282,2.415287181290156,2.4166601362755893,2.4166601362755893
6,2.737,2.6027406350709477,2.458189033048791,2.324533767487095,2.2664218215679934,2.0958678971470794,2.0872040876789355,2.0062816781911974,2.03224573161443,2.006120410204819,2.0289199461197622,2.0482572894228745,2.064126614092236,2.079589016207551,2.0919747144599445,2.10790591427314,2.1166730335082926,2.168151263303543,2.16726213638167,2.167841098215414,2.171778409221279,2.181555512347321,2.1866936001328736,2.205499126775779,2.206852890978322,2.2217628289897204,2.2334868333947075,2.237292945811413,2.244136298161408,2.245330566877229,2.2478551978935504,2.254604600658122,2.2654245598277383,2.274466760118378,2.2839034234274926,2.2838628692903575,2.280959393256241,2.282678621107751,2.287550762312485,2.291784264374257,2.29519756888804,2.2963067257106733,2.2957154564580198,2.3002931086249,2.3024330462180744,2.3103306915717337,2.309236780392243,2.311402532741075,2.314897509952526,2.315429246678653,2.328725228863157,2.321582183138749,2.321591029423572,2.321378484378593,2.3221921663650917,2.328135163254024,2.3295895937069666,2.3328012290512947,2.3322135845742036,2.33383196076175,2.3346913549733705,2.3359364768258546,2.337293559682257,2.337293559682257
7,8.22,6.934743730309042,6.594516029001172,5.99461229009519,5.663945688997301,5.009622230575495,4.842423429078432,4.508590719447851,4.390710077835733,4.234712078963075,4.157742181271224,4.051226371701614,3.978267368248049,3.918759318934968,3.86115590387735,3.8402792664622867,3.7927952466418917,3.763188967459768,3.7416905158648963,3.6953474047466734,3.6628364446223203,3.648358382988792,3.618873963197682,3.604635995642257,3.5858263679900353,3.578372515236384,3.5774624077322317,3.568855876295435,3.5503798200066843,3.5335249970765297,3.5313929442811087,3.5113293245773174,3.5007545356608403,3.5046551008564975,3.501360826093731,3.497079625895026,3.4779943670821796,3.469621912317114,3.4673859348768117,3.4602914210408136,3.458432925388884,3.456431870355181,3.44362916973507,3.443222884418656,3.435696742097147,3.4303995236684806,3.425029955325719,3.424898673199453,3.423748482619577,3.4233854856543378,3.426019271807145,3.4144450837893965,3.404185708164668,3.4008402706635747,3.4009127476147523,3.407300503412385,3.4034873745819914,3.401304896241456,3.39777321022628,3.397846197949513,3.3975568153474893,3.3973326634220826,3.398186095813934,3.398186095813934
8,0.679,0.9647295041185667,1.1566074423543473,1.4998560709557394,1.6247463416152303,1.7236156064279078,1.8351361695965458,1.94660275093871,2.1157449964002377,2.1793513897753396,2.28605037700551,2.3983642068838007,2.4427252839794718,2.5204232330708027,2.587109917677357,2.6272055501442324,2.6790740693171475,2.7565078847657656,2.7745729657820273,2.8148014007196887,2.8679152479570593,2.8974824265834713,2.907528316323562,2.95552012612708,2.9742487957099493,2.9883253486438193,3.0252367186675424,3.040215294899023,3.0480517920820684,3.0667111013054824,3.073689140534039,3.074201188447722,3.0832123372322497,3.1022575629601454,3.1179972623397187,3.1218473353669034,3.13844393452829,3.1483469470674597,3.161983661580791,3.1675301282001547,3.172236670293415,3.1748414548975457,3.18952600224907,3.201702432641977,3.2013481295757256,3.2048081137503996,3.211173680235359,3.212757210214578,3.212844630082077,3.212923431298104,3.222306782019981,3.2216990770496063,3.223397294525534,3.228885931794832,3.230925479141652,3.238504024657937,3.2465414255719285,3.250537943146694,3.2546581054307944,3.25569499145473,3.2564688410756557,3.2566216743752308,3.2578053921151753,3.2578053921151753
9,4.35,4.028297420785233,3.976494096104347,3.8890007775877122,3.8470122622362144,3.6459474869243604,3.6357373282691103,3.5618101217159612,3.585611313510057,3.5714136439651876,3.58564432335967,3.6186223218476012,3.642385906720788,3.659775748916679,3.6737242985750314,3.705952502044204,3.7095250839354916,3.763303191600847,3.774574496351974,3.768908391883238,3.817196000952709,3.843892537953304,3.820977092336046,3.863090834520296,3.88240206558076,3.8717198716720014,3.9086590905579426,3.9256641714568867,3.9155961991201162,3.9088668148500125,3.9168232712303204,3.892598942764207,3.910457297149747,3.9327629380487723,3.9536530886936325,3.9603741134851957,3.949320016877945,3.967743352141036,3.985790182200376,3.994885860642253,4.002505419660494,4.006532911412545,3.995624188625052,4.011928784418735,4.014893886721034,4.011151422028568,4.020575292874264,4.023981921640684,4.02666174645012,4.0271469913554885,4.0217969834692235,4.029398732518651,4.03544024805045,4.043850797485057,4.0466289728843785,4.034385932610812,4.04770494104174,4.051755838517766,4.058242419231375,4.060804791121633,4.062248453216086,4.0627996544888205,4.064546458630039,4.064546458630039
