,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5,5,3,0,10,0,minizinc_fw,0,5000,0,5000,6,6.03,4.02,22830.0,15099.99,180174.62,0.34,0.14,0.0037285714285714283,7.527142857142858
1,5,5,3,0,10,0,ogsa_fw,0,5000,0,5000,6,6.03,4.02,22830.0,15099.99,180174.62,0.34,0.14,0.0039,0.5100571428571429
2,5,5,3,0,10,0,minizinc_fw,0,,,,4,6.03,3.14,22830.0,11899.99,181871.0,0.48,0.13,0.00368,6.806
3,5,5,3,0,10,0,ogsa_fw,0,,,,4,6.03,3.14,22830.0,11899.99,181871.0,0.48,0.13,0.00472,0.0077399999999999995
