,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.19,0.0,0.0,0.0,81014706.0,2012417.0,1478371560.2,0.0
1,1.17,0.02,0.05,0.0,81014706.0,1968605.61,1406635494.93,0.0207
2,1.15,0.04,0.07,0.0,81014706.0,1941223.56,1369791938.69,0.0129
3,1.14,0.05,0.09,0.0,81014706.0,1919976.55,1348092135.8,0.0108
4,1.13,0.06,0.1,0.0,81014706.0,1901083.6,1332340784.13,0.0124
5,1.12,0.06,0.11,0.0,81014706.0,1882158.09,1320409670.28,0.0098
6,1.11,0.07,0.11,0.0,81014706.0,1870893.34,1313704519.17,0.0063
7,1.1,0.08,0.12,0.0,81014706.0,1858453.06,1306482009.93,0.0071
8,1.09,0.08,0.12,0.0,81014706.0,1845482.85,1300370199.0,0.0071
9,1.08,0.09,0.13,0.0,81014706.0,1828939.79,1293344505.26,0.0089
10,1.08,0.1,0.13,0.0,81014706.0,1818010.04,1289620290.13,0.008
11,1.07,0.1,0.13,0.0,81014706.0,1812561.46,1287954829.97,0.0037
12,1.07,0.1,0.13,0.0,81014706.0,1807129.22,1286656531.51,0.0037
13,1.07,0.11,0.13,0.0,81014706.0,1799962.07,1285398617.51,0.0037
14,1.06,0.11,0.13,0.0,81014706.0,1794842.55,1284541815.22,0.0037
15,1.06,0.11,0.13,0.0,81014706.0,1791254.66,1283980229.43,0.0029
16,1.06,0.11,0.13,0.0,81014706.0,1787673.94,1283535163.4,0.0028
17,1.06,0.11,0.13,0.0,81014706.0,1784100.38,1283198698.57,0.0028
18,1.06,0.11,0.13,0.0,81014706.0,1782316.28,1283005927.15,0.002
19,1.05,0.12,0.13,0.0,81014706.0,1780533.97,1282730321.05,0.002
20,1.05,0.12,0.13,0.0,81014706.0,1778753.43,1282525788.24,0.002
21,1.05,0.12,0.13,0.0,81014706.0,1776974.68,1282322575.38,0.002
22,1.05,0.12,0.13,0.0,81014706.0,1775615.16,1282056290.57,0.0028
23,1.05,0.12,0.13,0.0,81014706.0,1773839.54,1281928166.77,0.002
24,1.05,0.12,0.13,0.0,81014706.0,1772065.7,1281738695.21,0.002
25,1.05,0.12,0.13,0.0,81014706.0,1772065.7,1281738695.21,0.0011
