,0,1,2,3,4,5,6,7,8,9
0,48.364,44.934235381133945,45.18473316208962,48.43332360504388,55.38157667878117,58.7912858671261,63.264587073839515,64.65082903276478,66.70222390162276,66.70222390162276
1,62.473,56.86434828227541,56.28267313555879,51.84230687046169,50.00024229673664,49.37467906619824,49.05690046901469,49.94461163119444,51.937547277822894,51.937547277822894
2,78.048,81.49006862663742,81.40038191517209,71.799999,67.1853554449598,64.79907977674748,62.50523682050882,62.09273571674307,61.286271978350506,61.286271978350506
3,53.993,59.694605353078394,60.18560212159115,63.50681771369199,64.6888758295783,68.99288947466039,66.54566190476702,65.96390795165102,64.8203882835447,64.8203882835447
4,42.175,42.316451184234026,42.57087961880084,51.19351094688226,54.022493577525715,64.6524582860953,66.72635015791519,66.53001247584199,66.51986679390333,66.51986679390333
5,28.403,31.887459076769847,33.32545789238059,48.23638500145126,46.02309847792451,48.507244296779795,57.402159763506425,57.266581202059974,57.982498560819344,57.982498560819344
6,40.968,43.73209085534681,45.07644905846276,61.615597486768884,60.75668516631621,59.81372267244617,67.03026390495553,67.02332290493244,74.15784858722142,74.15784858722142
7,40.042,38.11790465331413,38.19111294195186,40.084081660917526,44.53777778003213,43.403094282297666,44.81130893560341,44.71932472814775,52.66756549198597,52.66756549198597
8,62.866,60.971092992917946,61.02403032280373,53.83365601864417,67.20354106826474,64.81380859019835,62.513406419627685,61.96975579743101,61.500292244306046,61.500292244306046
9,57.389,59.817739285867496,60.943147424334676,59.302011814042594,83.35704766432798,81.86634296107957,87.10102435425206,86.69629150767805,85.89112771945652,85.89112771945652
10,28.097,28.14971863183835,28.498194104404273,28.631805842044013,36.22102750875604,35.81319067516954,59.34398829570432,59.036071433036824,58.421213153168374,58.421213153168374
11,82.89,75.44562624688247,74.45972750286569,65.56772363380573,61.34627603725367,59.17199531774582,65.11569805740861,64.54380586383978,63.41967087880077,63.41967087880077
12,95.65,94.32898065466752,93.09724170511845,82.01542677547738,77.9911348320662,75.91168648464077,73.79748873032203,73.32510850692856,72.57084985542664,72.57084985542664
13,51.979,63.50498135304432,62.67724020289862,55.22363139723924,52.50521896222181,51.10054993594186,49.747668229279,49.428747401577375,48.963474892445724,48.963474892445724
14,53.53,73.03472624660158,73.20237944024228,81.55983086469656,76.30735421791621,73.59327332204067,70.98028422492806,70.35539581211702,69.1270194149955,69.1270194149955
15,53.396,57.96545701755177,59.58328487004098,82.70376363998626,80.39648925380664,78.62438131090144,76.86913730149907,81.19546235824214,81.90216181801534,81.90216181801534
16,61.142,55.68692385372954,55.825354374469704,58.31612839910927,56.94118779442259,55.624731364693496,54.304900476681894,60.35513644419836,62.645407095922835,62.645407095922835
17,88.55,80.59730008639694,79.54405303453474,70.04462226938581,65.5342708793269,63.218709685986575,60.99419004559379,61.18352265673046,61.19004434515137,61.19004434515137
18,105.034,95.60275351747941,94.35383309112974,83.08958782188114,77.78251337412517,76.48144680504427,75.23835721360877,74.97669200883516,74.9164706991718,74.9164706991718
19,78.031,71.02651697728145,70.10398648551245,61.78351265194786,57.825936331056845,56.15859919707028,54.57253955336625,54.21973657682914,53.76258412040219,53.76258412040219
20,72.133,69.32175874990847,69.87929586676505,74.89062968023107,70.06947058769154,67.5834193627937,65.21837228897532,64.65406443631186,63.54675837388869,63.54675837388869
21,51.769,48.927851928098974,51.22510706566287,71.91868230725555,70.01599065367475,68.71960223575056,67.55533324648162,67.2684583161512,66.7045650699388,66.7045650699388
22,65.304,59.43947880679428,59.49567809961624,59.993951465261844,57.48521346990565,56.107008085364335,54.808081148930285,54.49459843898594,53.878403838996434,53.878403838996434
23,117.551,106.999999,105.60355049877106,93.00872212392197,87.02193337926758,83.9291271605014,81.19999899999999,80.57708551429347,79.37736979648042,79.37736979648042
24,63.618,70.55620303924889,70.10527532103639,66.03827448616802,63.93976061582385,63.15084541983671,63.45337277866653,63.61585603479962,64.27260709300089,64.27260709300089
25,39.042,55.99018693840705,55.60060071196047,52.086850183400585,49.70370389303388,49.75745940848213,49.5445770619526,49.54512672255701,49.6288027608258,49.6288027608258
26,47.566,71.48912238041896,70.5599715595975,62.179787748810426,60.39958315912066,72.59359127314139,70.01634669903828,69.399999,68.18961546664819,68.18961546664819
27,58.764,62.60689188710513,61.7937619513854,54.45999205021894,52.218071651198386,78.21132691206188,75.44000903197033,74.7810284302285,73.49431766435168,73.49431766435168
28,77.954,70.95328900886109,70.02769051171404,61.67954576786852,57.73207853145521,63.85430869259418,61.59411849231982,61.055982602550415,59.999999,59.999999
29,74.393,67.72719152696179,67.7375258271421,67.87468065486873,77.06212673304003,74.32109251414913,71.68378736273075,71.05316218680511,69.81305535658957,69.81305535658957
30,64.404,58.62794192836289,58.24873491082762,54.88950238994232,80.2046090429166,77.37111345208018,77.64824360166757,77.71584952273423,77.84444285178856,77.84444285178856
31,72.732,66.21518677435498,65.35232917260718,57.58307337995089,61.252152455788014,59.090325333894484,58.014408243886685,57.75922338380948,57.25517676223649,57.25517676223649
32,66.631,71.87493218808997,72.82829733508473,82.1214418397607,76.83273155103508,74.099999,71.47079282469203,70.84206076740865,69.6061989917876,69.6061989917876
33,53.449,54.9399403869647,57.791722688363755,88.96141380733258,83.25183395706176,82.7275150470573,81.15956709478245,80.79972833981054,82.45498039172172,82.45498039172172
34,61.483,56.00627957728487,56.336687717095856,61.492357769438065,57.54767195489674,56.38951658335302,55.04473171662831,54.73290750380115,57.04211103981868,57.04211103981868
35,95.797,87.19344501836893,86.05399941896471,75.77712794511973,70.90544507949981,68.3884851719797,65.96758283872431,65.38913161682524,64.25638214175368,64.25638214175368
36,89.048,81.05731033977403,79.999999,70.46391166737256,72.87579688043729,73.2736450296608,75.05431130319508,74.62184764128382,73.44076810851438,73.44076810851438
37,74.825,68.11437619938549,67.22611189321978,59.214691151376606,59.72523090822771,59.81005511386307,61.48649301319347,63.05966620344721,62.2181922236692,62.2181922236692
38,86.988,79.17558373704681,78.14091570150316,68.80905253494448,64.38503739837749,62.1107447218561,59.93866806304053,60.11853063134384,59.15955673352235,59.15955673352235
39,107.796,98.11517076129753,96.83305211404365,85.26938592503257,79.78708484885215,76.95648900416961,74.25032119394274,74.01650787094061,74.4244479386818,74.4244479386818
