,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,0.0,0.0,-0.6720000000000006,-1.0622020000000008,-1.514656486000001,-1.4737607608780008,-1.9554400721818093,-2.2865343887892644,-2.2316575634583224,-2.3465998218335318,-2.7857242335925188,-2.9472954035191132,-3.2559833379396386,-3.1941196545187855,-3.5889195180115085,-3.707963288615255,-3.9249367937820296,-4.046738310731262,-3.9577100678951735,-4.134190215518843,-4.130835460130872,-4.330471206265506,-4.469252358014886,-4.45329777784238,-4.5578719289520055,-4.47583023423087,-4.57988613884356,-4.739010237845192,-4.862578940947682,-4.932915098951571,-4.989854287566248,-5.122189096076562,-5.05047844873149,-5.125519358205592,-5.096255854892246,-5.189945714374832,-5.25471663723046,-5.370820421476315,-5.439774833468266,-5.407136184467456,-5.41432191209852,-5.43942165871383,-5.45010339373769,-5.478502566587788,-5.499631551188261,-5.506632288085885,-5.534579229781197,-5.5415100713216345,-5.627972319538594,-5.588576513301823,-5.64998213606239,-5.696882386157516,-5.739822915137469,-5.759383977646644,-5.782068289803117,-5.747375880064298,-5.7386390006639765,-5.75168444466132,-5.75493276021666,-5.758177827456443,-5.758177827456443
1,0.0,-1.1297280000000007,-1.4974432640000008,-1.7126252316947703,-1.866108131949707,-1.9346665200793727,-2.092787555101985,-2.2014760015506534,-2.2543655621288226,-2.3941703005904493,-2.526905368443787,-2.575743828864249,-2.6690515858998647,-2.7020404519216137,-2.817862624267867,-2.799986415764743,-2.865800488103004,-2.9027462610039163,-2.9358026124925996,-2.987235290286128,-3.0225929336700004,-3.079284238774146,-2.932178510248821,-2.9821402357721563,-3.0147887539391403,-3.0397520948297743,-3.071075540238433,-3.1189758977129265,-3.1561731864228415,-3.1773461396895506,-3.194537601426205,-3.1236570144252935,-3.1415987239156475,-3.1655395276484297,-3.1977734999295704,-3.226666320546645,-3.2467015238665833,-3.282377997696953,-3.3036439952278904,-3.3102313774103695,-3.3124139967068307,-3.320064252576037,-3.3233089828952314,-3.3319029551792267,-3.338343383601998,-3.340477112219409,-3.3489656235267815,-3.3510709743310105,-3.377335225613761,-3.3845053662139515,-3.402812008083639,-3.4168469476627754,-3.429649270676493,-3.435457308162802,-3.4422205941851494,-3.4479526037304065,-3.4527393791732925,-3.4565349857591636,-3.457476106291799,-3.458416185703902,-3.458416185703902
2,0.0,-1.529904000000001,-1.9559366476937812,-2.1641933777224835,-2.321551308426568,-2.374548338745904,-2.5274991191920404,-2.630108213037567,-2.6966998278127776,-2.831471929914038,-2.955202090232019,-3.0174322904314415,-3.0823442995634935,-3.1051834392529063,-3.18576570664245,-3.1245857553270855,-3.191814214970563,-3.244924885699382,-3.277117307444765,-3.310288260687695,-3.350558358220619,-3.408764353645462,-3.4148432841616483,-3.4563811460083107,-3.485041986876227,-3.506888508210357,-3.550457492247626,-3.5769568267225154,-3.611286469627516,-3.641813678897927,-3.6576113223583913,-3.6940144900667184,-3.7090799221708193,-3.665316418364026,-3.6316438278501977,-3.538742078778996,-3.5704643635271656,-3.607236183646239,-3.627974710871413,-3.6347706883054847,-3.6383033312528834,-3.6462267254166303,-3.6514916217263944,-3.6603329056270133,-3.6669573338925514,-3.6691636527912,-3.6379419445012715,-3.641468444936278,-3.667900174226624,-3.6800332181410704,-3.6995887223124333,-3.7136625038014577,-3.72735004276719,-3.7335264551664094,-3.7452001151142773,-3.751268827079414,-3.7443635668601005,-3.7484523130588605,-3.7494606128551053,-3.747467804351554,-3.747467804351554
3,0.0,-0.5002720000000004,-0.5876874316937802,-0.5898687089696404,-0.6053691457926366,-0.5950006734504569,-0.6018071360544492,-0.603960279423232,-0.6216661814472916,-0.6272170495096769,-0.6282665582501354,-0.6469697138600339,-0.6255596301867017,-0.6178796785942733,-0.5913110227612356,-0.6078219165965207,-0.48865253573321454,-0.5091258236058346,-0.5126258247172755,-0.5003471377504042,-0.5092894475672869,-0.5190854683289162,-0.5142294489946064,-0.5197481812369483,-0.5234455802946058,-0.5265818895787839,-0.5443519258445791,-0.5328011659731363,-0.5387733230398687,-0.5531592558022702,-0.5558900611860733,-0.5619240305130868,-0.5639559922088333,-0.5664968430713176,-0.5634215615150998,-0.5676291468359402,-0.5807884566902998,-0.5855582299213165,-0.5876886382672636,-0.5885343321369607,-0.5900133425335382,-0.5911207666183209,-0.59348498080448,-0.5942858967798424,-0.5946946070984641,-0.5948993461875428,-0.5954557523504433,-0.5970232251697518,-0.600566084954261,-0.6060164674936138,-0.6085082731766309,-0.6095491809535567,-0.6107705089057858,-0.6115143985081735,-0.5956007744315963,-0.5961887666513555,-0.5954489067341825,-0.5957253115734462,-0.5958232857395976,-0.5959621145631617,-0.5959621145631617
4,0.0,-0.7549066666666671,-0.4998021735885169,-0.667133990267197,-0.5007513060562323,-0.565402242659663,-0.7061912472585086,-0.7473990040673673,-0.7927503766999676,-0.9213328932830505,-1.0466351563344665,-1.089075395060839,-1.0103807398280837,-1.0458318841221663,-1.1719862358889896,-1.1910196083687974,-1.0505581524458583,-1.088633705517375,-1.1268798665600952,-1.0402639547953918,-1.082866677519483,-1.1558560621561027,-1.2086843705838568,-1.2638109688254977,-1.3008047904352853,-1.3273684521187492,-1.358698064112792,-1.4128664796273298,-1.4536042274465755,-1.4753257015007297,-1.4942504796750575,-1.5379215551919345,-1.5556878545724802,-1.5788844970197522,-1.6035379849457236,-1.63267586701332,-1.6503620492913305,-1.6864202835759576,-1.7071330098721638,-1.7138613102395042,-1.715752333346543,-1.7237837360107862,-1.726788961288768,-1.7350344757232865,-1.7417679672955202,-1.7438783172399626,-1.7525139219374741,-1.754387945084275,-1.7722186565678908,-1.7786398044392815,-1.7974442082390947,-1.7956486795918127,-1.8084761383041685,-1.8145070668574386,-1.7853448274357497,-1.7911776280647567,-1.7948572177799107,-1.798971504526507,-1.7999451112875837,-1.7959586970734789,-1.7959586970734789
5,0.0,-1.3756386955266962,-1.825072712603893,-2.0873401185908373,-2.2724379123381526,-2.35908962875379,-2.550329797427855,-2.6369501332878453,-2.6989199626136204,-2.838930599722329,-3.0080825445835355,-3.0319901419927704,-3.1567403801210325,-3.2004684409201682,-3.355345567430788,-3.396448701283343,-3.4764261123664544,-3.486248518194343,-3.528521820024837,-3.6098028338282617,-3.6401154023819147,-3.713915831723417,-3.779340796987526,-3.817361695779061,-3.854802303049869,-3.8816098666491277,-3.9134579975375425,-3.9680867697345037,-4.009339438664451,-4.031354009365996,-4.050572815472634,-4.094270103908191,-4.1123953391534815,-4.135797944155619,-4.168774470334846,-4.197860791038817,-4.215832605629474,-4.251631869334285,-4.247055646929654,-4.2539229400460785,-4.2558897053179345,-4.26417935849959,-4.2672689469101055,-4.275775323214038,-4.282748369701328,-4.2849407324904965,-4.29386212358029,-4.295799402704758,-4.323210244414528,-4.329785284504326,-4.34898264109154,-4.3694773319600815,-4.382223137239269,-4.3881542837989285,-4.393918130525316,-4.399391965019996,-4.404415634565526,-4.408398830502122,-4.40932012660389,-4.410281454041136,-4.410281454041136
6,0.0,-0.431713500721501,-0.5764991396168796,-0.6438795354594085,-0.6899702188088516,-0.7145296538588705,-0.762562024562574,-0.7519199002926871,-0.7665580915739826,-0.7814554321184493,-0.8278007380415114,-0.806522935148112,-0.8480557280981789,-0.861887342740294,-0.9134996202907815,-0.9234653649804166,-0.9456656383064934,-0.9230539318754575,-0.9368595146049666,-0.9729723454617232,-0.9727761307699939,-0.9963170157021305,-1.0151586608798184,-1.0160175704808336,-1.028345910815319,-1.0361504167475268,-1.0447289331654972,-1.0637734062253066,-1.0773928899697478,-1.0830664610900123,-1.089560747417969,-1.1036844340993297,-1.1110505959946713,-1.117717296571372,-1.1288771923150616,-1.1377486840551447,-1.1411333135554338,-1.152675618950904,-1.133218110758103,-1.1353150524681799,-1.1356826698788287,-1.1385614995812852,-1.13934839611401,-1.140860682278858,-1.1431898399883818,-1.1438749562006132,-1.1470674189552708,-1.147583923852625,-1.1572706070791532,-1.158831951903026,-1.1652271957497904,-1.1752199173985707,-1.179347705430694,-1.1813530136721142,-1.1825641965621168,-1.183443063751485,-1.1852605687124478,-1.1866916576397293,-1.186952479096178,-1.1872539923627492,-1.1872539923627492
7,0.0,0.1379824992784994,0.17342490838312097,0.21505213298859213,0.24585834453761302,0.25564753827723957,0.28683582727682494,0.35193225251026017,0.36415360956169407,0.41928000844340846,0.4394141634432638,0.485152378898059,0.4903521449316374,0.4930427807019558,0.4994392547573954,0.5072948548167003,0.5169614124789418,0.5574620696911273,0.5599911349271534,0.5487685313367726,0.5661212241085395,0.5700135476263831,0.5768386799155546,0.5969238607274967,0.5982818674752198,0.6011153115337823,0.6056636833653417,0.6066930761104221,0.6086620643782449,0.6118615590340644,0.6125502804243708,0.6151209298242126,0.6146034928339417,0.6171013645694974,0.618244183636145,0.6204337788732331,0.6246960475031615,0.626861031914875,0.6544593437412263,0.6548843373041535,0.6553523211139601,0.655392246474554,0.6558474887036618,0.6567376354602725,0.6568708878443141,0.657001650176417,0.6570661745707432,0.657357402486337,0.6577471861013349,0.6589367167251989,0.6595656368431264,0.6549378155380452,0.6557219769777458,0.6559542506418751,0.6573379169016748,0.6579926370315236,0.6580079535666458,0.6581052905502479,0.6582076721456092,0.6582689987277962,0.6582689987277962
8,0.0,0.21452649927849946,0.260323980383121,0.30728667366059215,0.3508285163913091,0.36585651549088577,0.40912742994879786,0.48111914985665033,0.49781602137177083,0.5647726968191635,0.595038334386219,0.6449376547298308,0.6565573716959888,0.6617711081577845,0.6770260559462278,0.6875527463793784,0.7008577304875501,0.744520876067529,0.7492193142299408,0.7418387243639626,0.7618396623100497,0.7699665298616314,0.7807535428613931,0.8046382849998434,0.8080958599893026,0.8125346521826114,0.8187907125125812,0.822911532208361,0.8272811852493435,0.8318471548503544,0.8334554112325661,0.8386031913157375,0.8393763359979184,0.8436011903800252,0.8470623473089326,0.8509363066178738,0.8558530322761434,0.860637816826561,0.8897920364062569,0.890539033813194,0.8911137082299825,0.8917129705474309,0.89235625060432,0.8937463272657254,0.8943515274989343,0.8945739439363433,0.8951298899805902,0.8954829904653643,0.897061301047553,0.8986686328667935,0.9003643784941724,0.8965513748059766,0.8980815599751941,0.8987536761413387,0.9006474130893087,0.9016362762420318,0.9019283745811013,0.9021260298806457,0.9022833907366766,0.9023996416002726,0.9023996416002726
9,0.0,-0.1727375007215008,-0.2529944516168793,-0.27998969437140814,-0.28919984866286724,-0.2909853337068278,-0.3024925409002621,-0.2681539323625038,-0.2637805068741236,-0.24564880709074777,-0.26173685026563814,-0.22889287512107814,-0.2498580511325237,-0.2561646716369863,-0.28135709082249866,-0.27752647116043605,-0.276425989133132,-0.2456140342822567,-0.2524131280921496,-0.27768283247685477,-0.27001260560974716,-0.28160254507345384,-0.28926276907628884,-0.28043097233195746,-0.28681005442386687,-0.28989245577112094,-0.2930738219582153,-0.30338487902148686,-0.3029723800548388,-0.30490884984365674,-0.30856450939572905,-0.3156508219318238,-0.31989662106417704,-0.32238783049789044,-0.32144245902615737,-0.325830384365174,-0.3266253749601926,-0.32432900978544865,-0.30140267050012454,-0.30258500485174916,-0.3026495823576308,-0.3042832270060691,-0.3045902083565194,-0.3057265600234273,-0.30700102246648353,-0.30740140092914364,-0.30933165212597286,-0.3095951285569857,-0.3157086149992382,-0.3162011437676701,-0.319867242160871,-0.3277755031598962,-0.3299948185771224,-0.33103074413966393,-0.32936776624972686,-0.33007531202096957,-0.32993840574058503,-0.33086428331975387,-0.33098668215052257,-0.33089991121403944,-0.33089991121403944
