,0,1
0,0.0,-1.1698214285714283
1,0.0,-8.555226984126984
2,0.0,-6.007607936507937
3,0.0,-0.3499829365079363
4,0.0,-3.2636452172096906
5,0.0,-2.796661005343126
6,0.0,-0.017545620727741493
7,0.0,-4.344420504014389
8,0.0,3.4362147901032585
9,0.0,-0.09313815107321301
10,0.0,-2.9540687066287683
11,0.0,-7.905027039962103
12,0.0,-4.199168963398142
13,0.0,-11.114254677683855
14,0.0,-1.1377593462179354
15,0.0,6.430812082353492
16,0.0,-2.418593978252569
17,0.0,-1.437729925964987
18,0.0,7.4317205875737615
19,0.0,-1.0131095004668529
20,0.0,4.464476213818864
21,0.0,4.109885781856603
22,0.0,-1.1693840594132392
23,0.0,-8.45285455182073
24,0.0,-1.8132818885448942
25,0.0,2.2487791549953307
26,0.0,2.224724834144182
27,0.0,5.672897012138188
28,0.0,4.112746218487396
29,0.0,5.527409173669465
30,0.0,1.3005430672268883
31,0.0,2.6429716386554682
32,0.0,3.1660254435107347
33,0.0,5.327965919701218
34,0.0,2.7163978524743233
35,0.0,-0.0730039682539681
36,0.0,-10.394517439431912
37,0.0,-5.902572994987469
38,0.0,3.2490936716791983
39,0.0,3.456407397169394
40,0.0,3.693662741412354
41,0.0,-4.47895665634675
42,0.0,7.166547103051746
43,0.0,0.7832222652218784
44,0.0,0.08928291316526633
45,0.0,4.188959899749373
46,0.0,7.621587719298246
47,0.0,-6.252776074688881e-16
