,0,1,2,3,4,5,6,7,8
0,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1
1,18.9,17.8,17.8,24.5,22.1,22.1,22.1,22.1,22.1
2,15.8,15.8,15.4,50.9,50.9,50.9,42.7,42.7,42.7
3,15.8,15.8,15.4,22.1,22.1,22.1,36.3,36.3,36.3
4,15.4,17.8,17.8,17.0,17.0,17.0,18.9,18.9,18.9
5,15.1,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3
6,14.8,22.1,50.9,50.9,61.6,50.9,50.9,50.9,50.9
7,15.4,15.1,18.9,17.8,36.3,36.3,50.9,42.7,42.7
8,16.3,16.3,16.3,15.8,18.9,17.8,22.1,22.1,22.1
9,15.8,15.8,22.1,22.1,22.1,20.3,20.3,20.3,20.3
10,15.1,15.4,50.9,42.7,36.3,61.6,61.6,61.6,61.6
11,15.4,15.4,17.8,17.0,17.0,31.3,27.5,27.5,27.5
12,20.3,18.9,17.8,17.8,17.0,20.3,20.3,20.3,20.3
13,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3
14,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
15,50.9,42.7,36.3,31.3,31.3,31.3,27.5,27.5,27.5
16,42.7,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
17,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
18,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3
19,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
20,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
21,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1
22,36.3,31.3,27.5,24.5,24.5,24.5,22.1,24.5,24.5
23,24.5,22.1,20.3,20.3,20.3,18.9,17.8,18.9,18.9
24,31.3,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3
25,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3
26,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
27,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5
28,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
29,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1
30,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1
31,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3,36.3
32,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
33,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3
34,115.5,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9
35,230.4,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8
36,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
37,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3
38,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3,36.3
39,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2
40,50.9,42.7,36.3,31.3,31.3,31.3,27.5,27.5,27.5
41,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1
42,36.3,31.3,27.5,24.5,24.5,24.5,31.3,27.5,27.5
43,27.5,24.5,22.1,22.1,22.1,20.3,31.3,31.3,31.3
44,22.1,20.3,20.3,18.9,18.9,17.8,22.1,22.1,22.1
45,20.3,20.3,18.9,18.9,20.3,20.3,20.3,20.3,20.3
46,17.0,17.0,16.3,17.8,20.3,31.3,50.9,50.9,50.9
47,17.0,17.0,15.8,16.3,16.3,17.0,17.0,17.0,17.0
