,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.18,0.0,0.0,0.0,163421873.0,4019607.0,3056300545.7,0.0
1,1.16,0.02,0.05,251321.42,163421873.0,3944258.01,2917890561.08,0.014
2,1.14,0.03,0.07,410841.8,163421873.0,3889647.56,2837982823.06,0.0108
3,1.13,0.05,0.09,568630.27,163421873.0,3832317.79,2773122108.75,0.0108
4,1.11,0.06,0.11,650757.03,163421873.0,3786845.28,2732599016.75,0.0094
5,1.1,0.07,0.11,727946.68,163421873.0,3757376.67,2708833823.45,0.0066
6,1.09,0.08,0.12,836821.73,163421873.0,3705183.5,2678274196.66,0.0106
7,1.08,0.09,0.13,878010.12,163421873.0,3671969.93,2661015148.1,0.0072
8,1.07,0.09,0.13,907545.46,163421873.0,3650002.32,2651546444.7,0.0054
9,1.06,0.1,0.14,972283.82,163421873.0,3623131.47,2641022207.73,0.0078
10,1.06,0.1,0.14,1009585.89,163421873.0,3612272.94,2636989221.16,0.0031
11,1.05,0.11,0.14,1021289.41,163421873.0,3590742.24,2631814900.85,0.0052
12,1.05,0.11,0.14,1042241.44,163421873.0,3576400.82,2628367158.4,0.004
13,1.05,0.11,0.14,1064650.44,163421873.0,3562116.68,2625543356.65,0.0039
14,1.04,0.12,0.14,1070984.67,163421873.0,3554996.02,2624101497.69,0.003
15,1.04,0.12,0.14,1079535.72,163421873.0,3544341.71,2622548382.86,0.0031
16,1.04,0.12,0.14,1092712.5,163421873.0,3537670.94,2621385126.4,0.0024
17,1.04,0.12,0.14,1102844.47,163421873.0,3534133.26,2621060685.39,0.0018
18,1.04,0.12,0.14,1110212.82,163421873.0,3530599.34,2620792329.24,0.0017
19,1.04,0.12,0.14,1113403.66,163421873.0,3527068.77,2620384554.05,0.0017
20,1.03,0.13,0.14,1123402.91,163421873.0,3516498.25,2619241939.43,0.0031
21,1.03,0.13,0.14,1123646.06,163421873.0,3512981.78,2618937436.61,0.0018
22,1.03,0.13,0.14,1124531.38,163421873.0,3505959.39,2618369649.25,0.0025
23,1.03,0.13,0.14,1124613.49,163421873.0,3498951.03,2618031096.54,0.0025
24,1.03,0.13,0.14,1131196.72,163421873.0,3491956.72,2617555657.69,0.0025
25,1.02,0.13,0.14,1134646.71,163421873.0,3488464.8,2617186919.81,0.0021
26,1.02,0.13,0.14,1134718.39,163421873.0,3484976.38,2616995000.11,0.0017
27,1.02,0.13,0.14,1135201.28,163421873.0,3481491.44,2616803829.13,0.0017
28,1.02,0.13,0.14,1136492.95,163421873.0,3478009.99,2616576100.72,0.0017
29,1.02,0.14,0.14,1148845.19,163421873.0,3471465.67,2616113922.23,0.0023
30,1.02,0.14,0.14,1148845.19,163421873.0,3471465.67,2616113922.23,0.001
