,0,1,2,3,4,5,6,7,8,9,10,11,12
0,14.5,14.0,14.0,14.3,14.3,14.3,14.3,14.3,14.2,14.0,14.0,14.0,14.0
1,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.1,14.1,14.1,14.1
2,14.5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
3,14.4,17.0,14.8,14.5,14.3,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.3
4,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
6,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
7,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.3,14.1,14.1,14.1,14.1
8,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
9,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.2,14.1,14.0,14.0,14.0,14.0
10,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.3,14.3,14.2,14.2,14.2,14.2
11,14.5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
12,14.4,14.5,14.0,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
13,14.0,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
14,14.0,14.6,14.6,14.6,14.6,14.5,14.5,14.3,14.3,14.1,14.1,14.1,14.1
15,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.1,14.1,14.2,14.2,14.2,14.2
16,42.7,15.8,14.5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
17,22.1,17.8,18.9,15.4,14.8,14.5,14.4,14.3,14.2,14.1,14.1,14.0,14.0
18,14.0,14.0,14.5,14.6,14.8,14.5,14.4,14.3,14.2,14.2,14.2,14.1,14.1
19,14.0,14.0,14.0,14.0,14.2,14.3,14.2,14.2,14.0,14.0,14.0,14.0,14.0
20,14.0,14.0,14.0,14.0,14.0,14.2,14.2,14.2,14.2,14.2,14.1,14.1,14.1
21,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
22,14.0,14.0,14.0,14.2,14.0,14.0,14.5,14.4,14.4,14.3,14.3,14.3,14.3
23,14.0,14.0,14.0,14.1,14.2,14.0,14.1,14.0,14.0,14.0,14.0,14.0,14.0
24,14.0,14.0,14.0,14.0,14.3,14.2,14.1,14.2,14.1,14.1,14.1,14.1,14.1
25,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
26,24.5,14.6,14.2,14.1,14.1,14.2,14.2,14.1,14.2,14.1,14.1,14.1,14.1
27,20.3,14.5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
28,15.4,15.8,15.8,14.5,14.3,14.2,14.2,14.1,14.3,14.2,14.2,14.2,14.2
29,14.0,14.0,14.2,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
30,14.0,14.0,14.0,14.8,14.6,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4
31,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32,14.5,14.0,15.8,15.1,14.6,14.5,14.5,14.5,14.5,14.8,14.8,14.8,14.8
33,14.6,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
34,20.3,31.3,17.0,14.8,14.5,14.3,14.3,14.2,14.1,14.0,14.0,14.0,14.0
35,14.0,18.9,16.3,15.1,14.8,14.6,14.5,14.5,14.5,14.3,14.3,14.3,14.3
36,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
37,230.4,22.1,15.8,14.6,14.3,14.2,14.2,14.2,14.2,14.1,14.1,14.1,14.1
38,61.6,17.0,14.6,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
39,15.8,16.3,14.6,14.3,14.2,14.6,14.6,14.5,14.4,14.3,14.3,14.2,14.2
40,14.0,14.5,14.0,14.0,14.0,14.5,14.5,14.5,14.4,14.3,14.3,14.3,14.3
41,14.0,14.2,14.8,14.3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
42,14.0,14.0,14.6,15.8,14.8,14.6,14.5,14.4,14.3,14.2,14.2,14.2,14.2
43,14.0,14.0,14.0,14.8,14.6,14.4,14.3,14.3,14.3,14.2,14.2,14.2,14.2
44,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
45,14.0,14.5,14.4,14.4,15.4,14.6,14.6,14.5,14.4,14.2,14.2,14.2,14.2
46,14.0,14.0,14.0,14.0,14.1,14.2,14.2,14.2,14.3,14.3,14.3,14.3,14.3
47,15.8,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
