,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,19.559,16.916839999999997,17.703352159999998,17.388916943999998,18.653244917376,18.723893813820673,18.8157554943004,18.878931277284863,18.507417187438364,18.60731755463172,18.699630751832444,18.782130199656528,18.861370919291563,18.90322866413407,18.974051968407586,19.012658538492687,18.598429270106546,18.688722918716532,18.747901760243806,18.781967886313566,18.83092090947581,18.879702208540934,18.91706358707118,18.973553991408917,19.00809530591579,18.946011590409306,18.960723312239484,18.96730435580485,18.998072529303,19.04070301707597,19.051587253717376,19.081017193001767,18.975356677211714,19.012709849870166,18.92291339377354,18.954081637478637,18.97222918835428,18.99100585432694,18.995549807492324,19.01132641288254,18.94573221103777,18.949411817771548,18.953678935047144,18.95912682463172,18.96272606368393,18.994924856244996,19.013539335988913,18.920266773917213,18.936235104569285,18.946822107791608,18.949882997252647,18.962674454310342,18.974600965224134,18.98102935460667,18.985653119769815,18.994253322973265,18.997077056358396,18.99876282518932,19.002124248238186,19.00379487549347,18.996905285742482,18.999153664599515,19.000273357270313,18.99683208391304,18.99683208391304
1,20.108,18.5602,18.125222799999996,18.323500519999996,18.014812470079995,18.178081097413756,18.390372176698246,18.536370541678895,18.24153067509451,18.41884526096053,18.09769327064736,18.290682716665216,18.476049079565364,18.57396613479144,18.739641792233964,18.49995343394652,18.333747715683142,18.500527430408926,18.26983556514112,18.34703847140519,18.457979047706665,18.233530451510315,18.336626276677247,18.05250716432965,18.173781241634202,18.208597179284784,18.254182846981948,18.274574835665145,18.369912944210558,18.122007560450555,18.163713401681093,18.27648202438359,18.331427563652085,18.12512819957835,18.176682866389314,18.271317405936237,18.326417883758154,18.22342851147789,18.238505083386066,18.290850941051257,18.325376773171282,18.306072512532257,18.31868600494453,18.28978983090003,18.30069909191463,18.12829334095124,18.19362366069985,18.245311821860952,18.29187902631443,18.32275308286708,18.306679317452748,18.23950705178624,18.276876910750513,18.29701926473226,18.3115071106144,18.26345450395518,18.272677231435406,18.2781831997411,18.289162100542654,18.294618614241028,18.29824537701254,18.305484395504493,18.299089426713483,18.30089833728677,18.30089833728677
2,17.087,21.338000000000005,19.416374000000005,18.083436600000002,17.4117786864,17.3864459488608,18.013506894486113,17.424753808454792,18.34170698092768,17.65250981773955,18.664655365418813,17.937200450338608,18.46248000440407,18.019951204139826,17.271192474092725,17.589035770802607,18.299436018033276,17.621467032338145,18.333123274139155,18.02878609662531,17.591453572537915,18.294655183177873,17.898234148103093,18.26684554307002,17.84323465602889,17.90162243222037,17.882071493847082,17.87332570741476,17.832436770629197,18.155783576061378,18.00733912096409,17.605959451948173,17.710390668389724,17.99049366561278,18.07100283030685,17.728786691621817,17.70953309087316,17.84961203196522,17.843511135709498,17.822328823909633,17.998357576255348,18.022889430797814,17.97433820478223,18.01135216093919,17.969806047973552,18.192134521382982,17.957665082177343,18.042157124958553,17.86827819683459,17.8549964674884,17.87615648515096,17.964584198962793,17.947032514983537,18.003572157318718,17.94823958006017,18.010320986359268,17.97570438142747,17.973038268283187,18.003722038673487,17.982971872557467,17.98917992881235,17.985571209097102,17.993774066678906,17.996867292612226,17.996867292612226
3,20.155,18.3238,17.7985312,18.634178079999998,18.204176984319997,18.35634117954304,17.894193649793305,18.596362189560875,18.21440504125864,18.39876156233907,17.98711669079218,18.77123348847613,18.300377672651564,18.05165501229247,18.278816270964885,18.402644397081204,18.194509821624226,18.378795898391548,18.091577777300923,18.178241510654285,18.302777295483065,18.0248762166857,18.14203302476799,18.319174118588407,18.07348784559169,18.11095506437104,18.160012142826133,18.181957009255047,18.284555244773784,18.426709046170973,18.337003156201384,18.0944469731417,18.15626356394745,18.284182695854813,18.332823945762588,18.12811057242022,18.188917255247617,18.25183190307969,18.267057247855053,18.319919644915114,18.240786171661725,18.252271454631753,18.265590554449332,18.28259523945929,18.293829668022532,18.394332865949316,18.254434881372987,18.305750139575917,18.20198138608652,18.235182702523048,18.244781789010435,18.284896371441217,18.32229844401239,18.276458161128257,18.291486495839226,18.31943919840164,18.29861700240963,18.3041861514024,18.279291034493987,18.284918161390507,18.288658325067725,18.296123691767455,18.299841444383922,18.301696602939536,18.301696602939536
4,14.393,14.393,15.779,16.1404,16.5486496,16.3805089312,16.161882948768,16.01152789812272,15.872334498884165,16.301797721490168,16.116644342505623,15.951174485625083,15.792240688091324,16.428286246805843,16.856475332150815,16.69388596022886,16.581142548177645,16.93945714864895,16.76629806254082,16.918619543914104,17.137505512647515,16.953623643300133,17.142789342918626,16.900807880741787,17.460847215778024,17.405625965894018,17.333322942712563,17.300979390342725,17.149764462044903,16.94025036292949,17.138758105307975,17.675504135200114,17.57702901114411,17.373251154430886,17.295764624415686,17.74152915781932,17.641073283084737,17.537134938026025,17.511981858521818,17.424650366483206,17.367049009520027,17.349204715462907,17.370511282454668,17.343713680912572,17.362009398827098,17.201682891290435,17.50499635587785,17.420972454269148,17.64527314291242,17.589984499482906,17.573999576985493,17.5071985858688,17.444914614151422,17.411343553395756,17.43519680496859,17.38956385289406,17.43458103362959,17.425456290528704,17.40726155278553,17.416218768127177,17.41017233059092,17.398103641268555,17.392093433986023,17.389094340552035,17.389094340552035
5,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18
6,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649
7,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057
8,11.45,12.213,12.557862000000002,12.7970758,13.003756523200002,13.155563514390401,13.352951527807457,13.488700647943825,13.614372392220655,13.741257014959695,13.858505084508604,13.963288596395778,14.063933159563408,14.117097169989604,14.207050675630725,14.256085331039097,14.290087149818183,14.352118957735273,14.392774868609274,14.269178324127685,14.31207008970764,14.354811393697227,14.38754676704388,14.437042651544017,14.46730713510292,14.47599560667107,14.487371712110964,14.492460623277744,14.516252670867301,14.549217467881386,14.557633901055876,14.580391134794636,14.591479400750798,14.614424719102747,14.623149676406074,14.639165342262176,14.648490381994312,14.658138689770494,14.66047358025233,14.668580320005265,14.673927293925166,14.675583730161616,14.677504644050485,14.679957102254031,14.681577359640507,14.69607218221992,14.704451800206662,14.711081601601082,14.717054561561053,14.721014634014516,14.722159560844444,14.72694421006671,14.731405325865376,14.733809867280858,14.73553938834261,14.73875629751747,14.739812516029884,14.740443078481794,14.741700420010904,14.74232531875087,14.742740668113369,14.743569705440915,14.743982566030034,14.744188583464004,14.744188583464004
9,7.569,9.009544000000002,9.269035456000001,9.4490319104,9.672516847001601,9.781442532935475,9.923073854312573,10.020477576696004,10.110650505100148,10.201693707115634,10.285822417525416,10.361007465442977,10.433222703967793,10.471369341729725,10.535913452822916,10.571097164936601,10.595494403854708,10.640003929892366,10.669175662659685,10.538968284827979,10.616964282883817,10.647250675930602,10.67044688875442,10.70551956254403,10.726964908353931,10.733121540003562,10.741182623043477,10.744788614189998,10.761647606252119,10.785006388176956,10.79097025402524,10.807095979291777,10.814953099913025,10.831212101518592,10.837394586879107,10.84874325212203,10.85535095455837,10.862187724012502,10.8638422222204,10.86958663999823,10.873375493838262,10.874549240875233,10.875910396189106,10.877648202623403,10.878796313407662,10.889067312483649,10.895005091171688,10.899702953710051,10.9039353798673,10.906741478409556,10.907552771017508,10.910943162826142,10.914104299569619,10.915808152274352,10.917033687056158,10.919313181750315,10.920061615841563,10.920508430994039,10.921399380408074,10.92184218226685,10.922136497902317,10.922723951910708,10.923016504006887,10.923162487502879,10.923162487502879
