,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.0,-0.4198326504131836,-0.6887486295100725,-1.5509849074650737,-2.302354857376507,-2.734682309212849,-3.044970735684941,-3.248813112619855,-3.506016331569924,-3.629254150777984,-3.773581479568711,-3.8756396130948927,-4.09000435028203,-4.089275802257548,-4.127795114236106,-4.17648875076603,-4.18491527844383,-4.213724468725575,-4.24406806683724,-4.254780734099883,-4.267439962262885,-4.272708693611516,-4.290739269117422,-4.290739269117422
1,0.0,-0.7939232465900949,-1.6231825334102985,-2.330372537570365,-3.057769219458132,-3.2042939419603753,-3.3651931615209807,-3.2928795209985697,-3.198756507162393,-3.1579157844302723,-3.0983850985921744,-3.0690519058040393,-3.0921131396944976,-3.1465286501566885,-3.1592254483093276,-3.189774741440601,-3.1859906449756954,-3.206007070566539,-3.1930513256064703,-3.189719025933368,-3.183235464289386,-3.1847946993292746,-3.197536518915382,-3.197536518915382
2,0.0,-0.015200389774961487,-2.554118922396241,-4.688230043026648,-6.079424868666579,-6.436705802918821,-6.726581473635746,-6.969087106964154,-7.277972654996688,-7.394832665775734,-7.573659926412536,-7.668799152114133,-7.766210618051286,-7.896505437845624,-7.932344802858406,-7.974208201216836,-7.985582896374126,-8.015613949295266,-8.05690683227311,-8.067622886664186,-8.084306239495342,-8.0895496275222,-8.10775481949418,-8.10775481949418
3,0.0,0.0,0.0,0.0,0.0,-1.312887158935559,-2.2661760556149937,-3.0531622043318603,-4.05714282988523,-4.4381256800961735,-5.025603079124361,-5.331548756267623,-5.655756631683729,-6.07830686701601,-6.189588264814734,-6.333731092207798,-6.369777207937785,-6.4646828777300165,-6.589178529553422,-6.622432978843191,-6.676390455740065,-6.693015570914284,-6.749225939801616,-6.749225939801616
4,0.0,-4.68618803580421,-5.234601049584598,-5.64107402037271,-5.7569740387723245,-5.530445026178663,-5.349001997521855,-5.201024081460215,-5.012788270551826,-4.932016438996412,-4.81313240179284,-4.748639695949156,-4.698453953757023,-4.619008397563677,-4.599314218248256,-4.579073487077054,-4.573014455803718,-4.557349049722781,-4.533302930275826,-4.527630878154222,-4.517856755280242,-4.514965611763478,-4.505583877737499,-4.505583877737499
5,0.0,-3.421990406050839,-4.886082088639259,-6.036615984775547,-6.700702005627541,-6.810099352759951,-6.864812505638105,-6.90984836676776,-6.9641104614361735,-6.979246805562648,-7.004876314481595,-7.014654490942651,-7.044076033284668,-7.066700983601556,-7.07433143543256,-7.089541967217582,-7.092046549284097,-7.098745376003555,-7.104348138149472,-7.106506355460966,-7.109565474294533,-7.110626006875068,-7.114293523349078,-7.114293523349078
6,0.0,-0.47711516655916864,-0.8304412312214593,-0.9518663009726093,-0.869679168792289,-0.6505702511571213,-0.43770077567692706,-0.26067152412464706,-0.027456580003186248,0.07313652774520872,0.21255017158269943,0.28922110053600303,0.3579088602007202,0.45221078041067575,0.4760160277287191,0.5010185999418927,0.5085658691018681,0.52773620162154,0.5556699122541533,0.56267367388691,0.5751398700709869,0.5786734371925392,0.590629619529246,0.590629619529246
7,0.0,-0.03795240368935537,-0.11186643083973694,0.2030538343607837,0.4825648069891837,0.6201660844901816,0.8638035567587489,0.9980865367448551,1.1768573276854928,1.2917451434773457,1.4100504350787813,1.4690544781739667,1.6397965492757494,1.7162289375436746,1.768753912487708,1.7936109895730312,1.7995569785979009,1.824033743283701,1.843286868204128,1.8510720885122194,1.8610845909988647,1.8634671623665133,1.8899990772558986,1.8899990772558986
8,0.0,-1.6176548907302941,-2.7203106684376124,-2.7391075019554427,-2.720299051206017,-2.718760042618597,-2.658900897176587,-2.6077368883268592,-2.5310782452243274,-2.4857118089579417,-2.4369457817250777,-2.4040928880169745,-2.364150235014718,-2.3373497250041435,-2.332458813698993,-2.3217454223718095,-2.320191710108532,-2.3171881983548066,-2.3095444918045756,-2.3081054862222983,-2.304544834008566,-2.303610610286422,-2.300725483152362,-2.300725483152362
9,0.0,0.0,-0.015534966611517181,-1.5957308328868094,-2.634245232868313,-3.2944563994911618,-3.6478502701354247,-3.9755622763439438,-4.3410343135185805,-4.452265272610862,-4.660278799589229,-4.752909051959152,-4.851958202877346,-5.01119378223513,-5.0540881525053685,-5.106214095728368,-5.121759456689416,-5.157940157750669,-5.205496537828809,-5.218005754423263,-5.236827625924277,-5.243385663508975,-5.259669799982013,-5.259669799982013
