,0,1,2,3,4,5,6
0,1.32,1.32,1.32,1.32,1.32,1.32,1.32
1,1.32,1.32,1.32,1.32,1.32,1.32,1.32
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1,0.1,0.1,0.1,0.1,0.1,0.1
4,3.3,3.3,3.3,3.3,3.3,3.3,3.3
5,0.672,0.672,0.672,0.672,0.672,0.672,0.672
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.715,1.715,1.715,1.715,1.715,1.715,1.715
8,3.02,3.02,3.02,3.02,3.02,3.02,3.02
9,2.015,2.015,2.015,2.015,2.015,2.015,2.015
10,0.015,0.015,0.015,0.015,0.015,0.015,0.015
11,0.55,0.55,0.55,0.55,0.55,0.55,0.55
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.2,1.2,1.2,1.2,1.2,1.2,1.2
14,0.451,0.451,0.451,0.451,0.451,0.451,0.451
15,0.1,0.1,0.1,0.1,0.1,0.1,0.1
16,1.4,1.4,1.4,1.4,1.4,1.4,1.4
17,0.15,0.15,0.15,0.15,0.15,0.15,0.15
18,0.16,0.16,0.16,0.16,0.16,0.16,0.16
19,2.11,2.11,2.11,2.11,2.11,2.11,2.11
20,0.6,0.6,0.6,0.6,0.6,0.6,0.6
21,1.2,1.2,1.2,1.2,1.2,1.2,1.2
22,0.0,1.4204630372492912,1.1943161194165464,1.1946358889325726,1.1947657770567663,1.1828181192861986,1.1828181192861986
23,1.256,2.8481023209169143,2.5946293171793795,2.6104589542993746,2.6168888413559594,2.6032799529423998,2.6032799529423998
24,5.235,3.1694099999999885,3.4982653096817717,3.302300238650964,3.2227006076415994,3.2428236015651835,3.2428236015651835
25,3.5,2.1189942693409667,2.3388593283450243,2.404183957383521,2.4307183613971346,2.4414111777831633,2.4414111777831633
26,0.0,0.43403037249283904,0.3649299253772781,0.4794209607335676,0.5259264125485397,0.5206671484230543,0.5206671484230543
27,2.55,2.55,2.93209554811762,2.9105992294136436,2.901867576227208,2.898348900464936,2.898348900464936
28,2.08,2.08,2.4620955481176203,2.4405992294136434,2.4318675762272077,2.428348900464936,2.428348900464936
29,2.0,2.0,2.7721514201543576,2.863732575827508,2.8428179074567073,2.83438972838214,2.83438972838214
30,2.45,4.048020916905453,3.4035497623068776,3.2148823600423473,3.293218426637285,3.284786242370912,3.284786242370912
31,6.45,3.9050037249283527,3.2833018338125832,3.3264355165035044,3.2470989669929904,3.27912797732306,3.27912797732306
32,2.4,2.4,2.6626906893308644,2.5635234495630663,2.5595638458452323,2.55796820738678,2.55796820738678
33,3.3,3.3,3.3238809717573514,3.136882706388961,3.1408324753300585,3.142424150576758,3.142424150576758
34,2.55,3.4969753581661944,2.940234226402726,3.05330166673912,3.099228864288195,3.0937365756453126,3.0937365756453126
35,2.4,2.4,2.4,2.535021633054103,2.5317521804975582,2.5304346586925828,2.5304346586925828
36,0.035,0.035,0.035,0.1700216330541028,0.1667521804975578,0.16543465869258223,0.16543465869258223
37,0.165,0.165,0.165,0.165,0.165,0.165,0.165
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.55,0.55,0.55,0.55,0.55,0.55,0.55
40,1.5,2.407518051575936,2.2630352985161273,2.220107685147972,2.2026707910818826,2.195644083171064,2.195644083171064
41,2.9,2.9,2.9,2.9,2.9,2.9,2.9
42,4.3,2.603335816618902,2.873455746252458,2.953711719071183,2.98631112971648,2.9994480184193155,2.9994480184193155
43,2.0,2.0,2.0,2.0,2.0,2.0,2.0
44,0.12,0.9091461318051619,0.7835089552314147,0.7461805957808451,0.7310180792016371,0.7249078984096207,0.7249078984096207
45,0.12,0.12,0.12,0.12,0.12,0.12,0.12
46,1.5,1.5,1.5,1.5,1.5,1.5,1.5
47,1.5,1.5,1.5,1.5,1.5,1.5,1.5
