,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,6.84,0.0,0.0,0,68033.0,9700.0,1097122.0,,,1097128.84
1,3.39,0.51,0.13,0,68033.0,4800.0,952462.0,,,952465.39
2,3.39,0.51,0.13,0,68033.0,4800.0,952462.0,,,952465.39
3,3.39,0.51,0.13,0,68033.0,4800.0,952462.0,,,952465.39
4,3.39,0.51,0.13,0,68033.0,4800.0,952462.0,,,952465.39
5,3.39,0.51,0.13,0,68033.0,4800.0,952462.0,,,952465.39
