,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.17,1.03,3931145.0,3443246.33,160628499.0,0.12,0.16,0.004518518518518517,3.9281
