,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.17,0.0,0.0,0.0,160628499.0,3931145.0,3089999580.3,0.0
1,1.15,0.02,0.06,305438.97,160628499.0,3849411.29,2913274221.33,0.0156
2,1.14,0.03,0.08,443340.81,160628499.0,3807278.85,2845551838.52,0.009
3,1.12,0.05,0.11,669466.8,160628499.0,3746817.14,2763040158.37,0.0122
4,1.11,0.06,0.12,759657.18,160628499.0,3713230.35,2725624433.46,0.0074
5,1.1,0.06,0.13,827914.51,160628499.0,3683628.29,2701670789.71,0.0067
6,1.09,0.07,0.13,905513.11,160628499.0,3654262.21,2683687909.86,0.0067
7,1.09,0.07,0.13,957196.34,160628499.0,3648596.12,2675172224.84,0.0053
8,1.08,0.08,0.14,1038829.78,160628499.0,3623266.12,2663374732.07,0.0061
9,1.07,0.09,0.14,1112333.76,160628499.0,3594574.94,2649465714.48,0.0067
10,1.07,0.09,0.14,1147969.68,160628499.0,3580230.01,2642287084.85,0.0038
11,1.07,0.09,0.15,1167342.51,160628499.0,3570762.96,2639234585.43,0.0032
12,1.07,0.09,0.15,1193401.42,160628499.0,3578551.83,2633875953.43,0.0038
13,1.08,0.08,0.15,1215921.21,160628499.0,3601476.68,2630479578.91,0.0046
14,1.09,0.07,0.15,1229696.85,160628499.0,3639602.98,2630286009.39,0.0025
15,1.09,0.07,0.15,1229696.85,160628499.0,3639602.98,2630286009.39,0.0013
