,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,3252.485,3132.007681633641,3192.376340395185,3226.3307029813577,3241.724921675568,3290.268325970727,3285.142087548178,3282.774119760144,3319.303335255006,3316.999928519031,3309.5422288526547,3332.777841873123,3332.3083064257694,3331.995309253759,3331.8605098198477,3331.7138977256755,3331.5949492792965,3331.484810527244,3331.484810527244
1,3151.301,3029.470838594915,2978.267896115247,2960.8194906278945,3026.8973357136306,3213.48878587274,3198.6648765117366,3194.5627306185943,3244.444589542901,3320.0609879882927,3309.700552084645,3337.652526425736,3337.5320416514605,3337.448047929108,3337.4134777946038,3337.3758275061564,3337.3345370725087,3337.296176923622,3337.296176923622
2,3035.337,2922.739249057541,2829.590531496433,2837.008705166717,3110.125175862723,3176.4056194946083,3214.3897964201724,3235.9965659860727,3338.8375462367526,3349.6381604389608,3348.2622616430053,3352.066454381024,3351.6254842637713,3351.3180701376527,3351.1915446380012,3351.0537458811773,3350.9026243185035,3350.7622274969635,3350.7622274969635
3,2768.261,2778.378903388254,2702.928822480284,2997.803381213474,3133.449364501627,3112.3621115054552,3175.3143258434734,3293.18662858974,3303.7184393805196,3306.010586597325,3367.291777163822,3364.205628690587,3363.2356086193076,3362.5580984883054,3362.2797531067667,3361.959532975433,3361.626946353294,3361.3180948816857,3361.3180948816857
4,2645.73,2935.4375845869313,2880.6084379501576,3060.4398745311946,3114.667424701817,3153.1579243371025,3306.2656684670274,3351.8064970794926,3328.813293607898,3318.6267033446766,3329.635165141604,3325.5191363263234,3325.9917257398015,3326.1772255082615,3326.0588794540486,3325.805006394261,3325.573147804225,3325.4419479289786,3325.4419479289786
5,2770.794,2724.231651463959,2987.7000099999996,3035.0206386078544,3107.103853943777,3342.046861076654,3319.664240164976,3327.389835560032,3298.148241760093,3414.7872003378534,3401.9851951994424,3391.603872321767,3394.2172166155137,3395.7656426497288,3396.0481752389383,3396.1272898653087,3396.2606132307806,3396.574363119629,3396.574363119629
6,2703.177,2659.777194336776,3599.897470556603,3542.7651310677193,3474.4140159936587,3422.6506896311416,3387.7060134671547,3375.3049555828593,3354.5109493217938,3377.487060669477,3368.102778713676,3361.8094803554236,3364.175138289815,3365.5508943794384,3365.758431570489,3365.7531969435486,3365.794184114629,3366.024719708709,3366.024719708709
7,2678.698,3654.727231247415,3515.455471644367,3453.8452137161844,3401.373776773368,3339.305003429449,3322.727200217016,3311.9946158975713,3471.1205757065923,3443.844977822749,3430.468366015029,3419.978454917242,3414.2957950921823,3410.3196197345014,3408.6147040309334,3406.7481752854596,3404.7049702975714,3402.8131495053667,3402.8131495053667
8,2705.279,3026.003520129066,3198.1885801941253,3159.6329238448866,3270.075460959931,3234.5809133797375,3405.898065511767,3381.3878192587736,3423.6165874173917,3395.5157972572024,3394.7277329113613,3395.6482180626795,3395.6974835127667,3395.7167777890013,3395.6124675433243,3395.4847370763155,3395.3448525691483,3395.227946101734,3395.227946101734
9,2737.298,2858.7516738841423,3558.172750838906,3495.507978990424,3425.1204483920783,3370.724888060338,3406.583076984316,3381.888674098684,3367.264281903457,3347.621860980153,3345.706824496009,3345.847697730996,3346.1769915873506,3346.3803408328113,3346.349576434325,3346.2991475214576,3346.244362065133,3346.2066846197686,3346.2066846197686
10,2744.782,3159.642828676603,3347.8471621647545,3295.5279132587643,3267.7757097714434,3608.5884383588523,3569.8493923172205,3543.87929269821,3511.065052580914,3482.0207763523713,3468.3264469077917,3457.6967977905038,3451.966450183747,3447.9460765533913,3446.225842290521,3444.3330986646674,3442.267078393409,3440.3546381486312,3440.3546381486312
11,3060.794,3208.248684309582,3251.273548440385,3286.521556825147,3293.2811883005443,3454.267427766761,3417.9827360391423,3393.8737485833353,3375.1008090069704,3372.1094196391764,3373.1753558803225,3378.9716410852475,3380.9025266303647,3381.7554866439027,3382.3627976350126,3382.738200800077,3384.0719051206524,3384.2791683968594,3384.2791683968594
12,3181.87,3208.846968469066,3309.330347819046,3300.8319380876146,3431.247434106849,3397.617991371285,3362.3367975905053,3356.9740762469196,3344.947038627327,3347.5593484016404,3352.214556929532,3370.153672371909,3373.8285784828076,3375.1400781716343,3376.4532577656323,3377.0439459062986,3382.9467227705486,3383.336565731493,3383.336565731493
13,3500.688,3396.9999900000003,3339.916217694707,3313.3670051116815,3519.576782936662,3454.688245925081,3419.2035138755,3395.2373017449863,3384.048588831601,3382.311972648452,3385.272204151969,3406.4984161430684,3400.858499112152,3397.138147218758,3395.47449543906,3395.856086415608,3403.9335251061084,3402.063453224662,3402.063453224662
14,3455.568,3337.7206091368803,3245.439391152858,3690.0547113192565,3614.2488502725114,3547.338616160972,3509.558573999371,3484.273028758129,3452.1840982669473,3423.784666210322,3410.45728509969,3400.718498392572,3395.080993873171,3398.5571914857114,3396.8624633423287,3397.8491068349826,3396.1027845255253,3396.615652231471,3396.615652231471
15,3470.733,3374.0633104218127,3299.247373484593,3462.022527279473,3393.4766885115587,3378.3611576013122,3368.8292003522038,3388.6035903988577,3380.7184181720386,3377.6908566006264,3380.2646527650477,3378.62937218333,3385.462839258862,3390.8062024877518,3390.600544491178,3396.380208321211,3396.360102201513,3397.0000099999997,3397.0000099999997
16,3785.012,3636.2161186444755,3497.4809807660263,3439.7941859112793,3371.15357750037,3360.7052011515443,3367.7111368391074,3386.4335243301566,3389.477807603959,3391.4745576478126,3405.348594797197,3395.203248060101,3402.477432370382,3398.670788976057,3396.9999900000003,3405.656507088248,3403.729281835198,3401.868883696448,3401.868883696448
17,3853.477,3700.7431036925213,3558.4475000207412,3495.88959683543,3424.0481914172587,3362.084437384997,3362.065821020112,3375.6345048029343,3386.2404994613767,3394.6363162617217,3415.0173945405954,3404.998244428079,3399.907957632031,3395.801363990266,3398.6982872187186,3397.0616526418034,3395.2449927851108,3397.5005890579696,3397.5005890579696
18,3924.098,3768.364962445402,3623.276286914658,3559.4887085348428,3486.6509272844473,3422.734315590263,3439.763555704812,3415.422562283979,3384.286556737362,3402.346336701641,3389.228643651757,3390.144833689687,3389.644370008957,3389.894392818554,3394.1322209337045,3394.0906055726373,3394.866123242688,3399.2064071125687,3399.2064071125687
19,3655.03,3518.979365953957,3395.371749357698,3369.0427586793353,3336.0865127149577,3304.658970198995,3516.470430023115,3491.0203657580014,3458.787205971463,3430.4598094735748,3417.103497071571,3407.0105828379646,3401.1021581443847,3396.9999900000003,3400.5772726111704,3398.8120567699257,3396.9999900000003,3401.2730490775098,3401.2730490775098
20,3501.176,3384.3250370995615,3340.3633000060713,3311.2603759686726,3680.7981789142355,3612.3983189919168,3573.984419588047,3548.1147357271575,3515.427401280995,3486.408987770502,3472.77350298703,3462.447431657706,3456.954150447072,3453.187359883352,3451.594594849471,3449.8504872622334,3448.0059070015254,3446.2385451683517,3446.2385451683517
