,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,20.3,20.3,18.9,17.8,17.8,24.5,22.1,22.1,22.1,20.3,20.3,22.1,22.1,22.1,22.1
1,17.0,17.0,16.3,17.0,16.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5
2,15.8,15.8,15.4,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1
3,15.4,15.1,15.1,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5
4,14.6,14.6,20.3,18.9,17.8,17.8,17.8,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
5,14.6,14.6,50.9,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
6,14.5,14.8,15.8,17.0,17.0,17.0,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
7,14.6,14.8,15.1,18.9,17.8,20.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
8,14.5,17.8,17.8,17.0,17.0,24.5,22.1,22.1,22.1,20.3,20.3,22.1,22.1,22.1,22.1
9,14.3,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
10,14.6,15.1,15.1,27.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1,22.1
11,17.8,17.0,16.3,16.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3
12,22.1,20.3,18.9,17.8,20.3,20.3,18.9,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
13,24.5,24.5,22.1,20.3,20.3,18.9,18.9,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
14,31.3,31.3,24.5,22.1,22.1,20.3,20.3,22.1,22.1,20.3,20.3,20.3,24.5,24.5,24.5
15,31.3,24.5,24.5,22.1,20.3,20.3,20.3,18.9,24.5,24.5,24.5,24.5,22.1,22.1,22.1
16,31.3,27.5,24.5,22.1,22.1,20.3,20.3,18.9,27.5,24.5,24.5,24.5,22.1,22.1,22.1
17,36.3,31.3,31.3,24.5,24.5,22.1,22.1,20.3,22.1,20.3,20.3,22.1,22.1,22.1,22.1
18,50.9,42.7,36.3,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1
19,50.9,42.7,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,24.5,22.1,22.1,22.1
20,36.3,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,27.5,27.5,27.5,27.5
21,24.5,22.1,22.1,20.3,18.9,17.8,18.9,18.9,20.3,31.3,31.3,31.3,27.5,27.5,27.5
22,36.3,31.3,31.3,24.5,24.5,22.1,22.1,22.1,20.3,31.3,31.3,31.3,27.5,27.5,27.5
23,36.3,36.3,31.3,24.5,24.5,22.1,22.1,22.1,20.3,24.5,24.5,24.5,22.1,24.5,24.5
24,31.3,24.5,24.5,22.1,20.3,20.3,20.3,18.9,24.5,22.1,22.1,22.1,20.3,24.5,24.5
25,27.5,24.5,24.5,22.1,20.3,20.3,18.9,20.3,20.3,20.3,24.5,24.5,24.5,24.5,24.5
26,36.3,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,24.5,24.5,24.5,24.5,24.5
27,50.9,36.3,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,24.5,24.5,24.5
28,92.8,75.2,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
29,36.3,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1
30,36.3,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,24.5,22.1,22.1,24.5,24.5,24.5
31,22.1,20.3,18.9,17.8,17.8,17.8,18.9,20.3,20.3,22.1,22.1,22.1,24.5,22.1,22.1
32,36.3,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,24.5,24.5,24.5,22.1,22.1,22.1
33,61.6,50.9,50.9,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1
34,115.5,115.5,92.8,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3
35,230.4,230.4,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9
36,144.6,115.5,92.8,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3
37,115.5,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
