,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,0.0,0.0,-0.012299193058594528,-0.701736016332678,-1.9640156271293032,-2.842555026010397,-3.8333496706865744,-4.356347936544592,-5.545099005450941,-5.706619989452671,-6.041624841143359,-7.073521590926299,-7.302664285709005,-7.792981445786334,-8.389012700363608,-8.432271585409575,-9.292755735853667,-9.567262458319423,-10.192381516293347,-10.778831156527191,-10.788986690286613,-10.928437050853445,-11.23627723153123,-11.233639793375758,-11.339476096123644,-11.49881024147349,-11.950492199912453,-12.133697229387257,-12.124541996867817,-12.24494039136061,-12.307102555634998,-12.421258909689676,-12.686521746491097,-12.656514236078475,-12.629262574600427,-12.631201349972645,-12.943413476377462,-12.989389079483967,-13.266925521260825,-13.25402026839908,-13.396690312500843,-13.344156151731463,-13.427186209231907,-13.41432343422472,-13.450364844276852,-13.450364844276852
1,0.0,-0.13168135369254944,-0.2292330178492716,-2.8285025902043737,-3.5316236914493206,-4.00550357881738,-4.458934118686609,-4.695633506582421,-5.2183860821393,-5.393564822981255,-5.570191373253765,-6.2266057701514095,-6.412523271279954,-6.6135457128427895,-6.99960564494472,-7.066913732367663,-7.6167936159514245,-7.740317070873946,-7.8872245882216525,-8.285407538494121,-8.371712937502968,-8.427989165994223,-8.550016755414028,-8.59574547056179,-8.65919660804804,-8.89208519331608,-9.273301737387849,-9.567006764944976,-9.581679710034983,-9.67623071737361,-9.708910751099195,-9.743666000668807,-9.813634602678274,-9.836890176592137,-9.858336779917229,-9.881571296882225,-9.92222997161333,-9.936090213361306,-10.033760677654403,-10.060300285122695,-10.32813712187399,-10.351558801102893,-10.55823616207899,-10.568935091212312,-10.657535751811794,-10.657535751811794
2,0.0,-0.03370305975627489,-4.662044090536451,-5.802234219550095,-6.668358393997749,-6.667583808160352,-6.635489563765834,-6.61937059678704,-6.596073325318592,-6.638273667744655,-6.634506578956716,-6.615132571185801,-6.643939765014748,-6.623503256840683,-6.604799089697875,-6.626567590260281,-6.598248428978601,-6.587327624541393,-6.564713635711507,-6.541832423965299,-6.581435448316253,-6.571254809709219,-6.591476126737388,-6.615142910066956,-6.645308988382348,-6.515990001414177,-6.3234297701574596,-6.160945155744437,-6.176472672325968,-6.126957384865979,-6.164546435640101,-6.209943144447597,-6.414014975974867,-6.468837260995201,-6.519216960441103,-6.575194141252263,-6.548151651517408,-6.837374663409919,-6.958065265223352,-7.173957548983775,-7.3773574085924665,-7.560833821152578,-7.789946832071184,-7.917651328212352,-8.013603259595548,-8.013603259595548
3,0.0,0.0,0.13251379859242146,0.4378926064704973,0.6929449444884251,-0.29555579897820916,-1.2703801696148345,-1.7851944171094982,-2.8836842840596937,-3.161714824591465,-3.533605518502827,-4.165567648732841,-4.5166215391963505,-5.003884732628555,-5.352261790308309,-5.464207900448561,-5.961685518359384,-6.333974278809237,-6.727604054171086,-7.053216557580283,-7.269540257768868,-7.5735402082625045,-7.949155428269339,-8.055106187754728,-8.173825405081049,-8.31876552144966,-8.362673624232817,-8.551378875370807,-8.603635239546191,-8.61060429072163,-8.72641023942655,-8.943472262873472,-9.677243442318506,-9.877666632564514,-10.073713685743718,-10.303031033258712,-10.767237010667488,-12.553481672964288,-14.369656964594943,-15.592299662175925,-19.1634187691812,-20.234622208092148,-22.06620323079438,-22.870366914440844,-23.653848775487678,-23.653848775487678
4,0.0,0.0,0.16387921060931948,-1.6881591846092558,-3.320122039232273,-3.770655566709543,-4.222299323407062,-4.454380041296383,-4.945625743772145,-5.072861427748509,-5.2416564275948145,-5.1451581447611465,-5.306061258335581,-5.539056641521563,-5.455627782804535,-5.513291093257727,-5.769245714286178,-5.9659435951845285,-6.0532801715883116,-6.121740434573606,-6.540618316163063,-7.134967188069975,-7.913963050806518,-8.087141931995154,-8.353556370473822,-8.681517392959817,-9.32248454654279,-9.728398159921186,-9.827993949655953,-9.986536679713904,-10.14709644081806,-10.571409935753087,-13.601691776590364,-14.374601453791422,-15.067354360256555,-15.812429351130652,-17.263111900681615,-16.83286543525536,-15.95991867212375,-15.475674274557466,-13.982125567251448,-13.577321907881476,-12.78603074468518,-12.431910971969963,-12.098307937812194,-12.098307937812194
5,0.0,-10.804677608891925,-12.761441602534335,-11.508881826405426,-10.665324078703865,-9.86984025300109,-9.049345603322536,-8.608963500023837,-7.67093982696793,-7.445289761760209,-7.137457593807689,-6.4932880865793985,-6.186093007182787,-5.759512221330059,-5.387574843975015,-5.32850789253951,-4.774688066075663,-4.600540219770536,-5.009991460150456,-5.056241334497843,-6.692404630071174,-9.012122339317049,-12.19012674355146,-12.94869720322942,-14.08299962360971,-15.4845246361014,-17.532563881714665,-19.272201505318733,-19.633312292016985,-20.151462239712018,-20.96806897708113,-22.669922848551156,-21.209079046845115,-20.68829924896974,-20.215834489650916,-19.670591354597544,-18.891112484675148,-17.877200889856507,-17.636424935409373,-16.991368798290807,-14.997232337195936,-14.470651407938156,-13.459564266299374,-13.073187241838747,-12.628498275354202,-12.628498275354202
6,0.0,-1.9083025822040534,-3.0754485065694586,-2.7542806573721546,-2.620462133948891,-2.752494980274309,-2.8703375356853638,-2.888781198539717,-2.7341318477453123,-2.7293478211300632,-2.72639583156995,-2.4306968000261335,-2.418504384783464,-2.4141024043719534,-2.224409963387927,-2.4100922604428017,-3.0392197418751827,-3.644019935301968,-8.160539265769929,-11.664014225391334,-11.519719837740915,-10.623373073555664,-9.507455704860087,-9.368629252072505,-8.95574588513624,-8.408617311481693,-8.308256681320545,-7.559190676768635,-7.410737262271459,-7.169430481990404,-6.8377665408562995,-6.789851465377945,-5.911154354701164,-5.987091073202065,-5.810190853723789,-5.98205543565908,-5.442749890644062,-5.819788550856987,-5.321861904896706,-4.95358103718751,-6.186402439846347,-5.964704965902537,-5.5277666203249005,-5.3832447492744455,-5.1230636083940535,-5.1230636083940535
7,0.0,-1.3549080026082836,-2.0380529345334417,-1.8573288927819769,-1.7891011614455354,-1.9603274451922361,-2.134560711993718,-2.131465377516273,-1.897869834235565,-1.9082211535899176,-2.370631779828248,-3.191691690678506,-3.6079552248652447,-4.222158958213717,-4.766898238589436,-5.895928508736286,-10.788218273910086,-14.456592654437587,-13.292968208880188,-12.032469688998269,-11.502283359938561,-10.677211302802037,-10.673207916570448,-10.423654573163965,-10.031926496034723,-9.530476415417155,-8.627939466452641,-7.974161110923102,-7.844640002380204,-7.960547045598168,-7.666125238803562,-6.972333072391908,-7.243351639082699,-7.072757669785756,-6.909409235087895,-6.690184510005703,-6.2244512452218785,-5.843077189697146,-5.442972200722098,-5.2789702118621085,-4.515476668799865,-4.260112886314126,-3.980654251136154,-4.435056004737136,-4.264994724778896,-4.264994724778896
8,0.0,0.5653162994333673,1.0997633877934148,1.6686840475114704,2.0392358739974794,1.7106937749446216,1.3728094742746917,1.126505380641585,-0.47450948866118575,-0.9956526143625503,-5.16694383550246,-11.660194197565787,-15.662874698823385,-21.29328338532957,-24.862808406992798,-24.74921448242869,-23.846493729231913,-23.1190914025413,-21.50629316794617,-19.818710214186464,-18.946382154046,-19.880892071711653,-18.633031451728105,-18.22774091641874,-17.60437073996736,-16.73955499479591,-15.872156929589087,-14.734308101383618,-14.664827836423582,-14.460353293901203,-14.051524256063175,-13.42624749391196,-12.304843521903193,-11.977978097058697,-12.601121213933853,-12.307346841706734,-11.489952061262937,-10.896281778549161,-10.157607914355706,-11.353325653050097,-9.88097117016857,-9.619016982525165,-11.428438909502423,-11.124923882709767,-10.79193749613167,-10.79193749613167
9,0.0,-2.3128764100522234,-3.832355224177755,-4.9219253641856895,-5.51206162076886,-6.600568119947611,-7.290628773294509,-8.120779715387068,-20.074269126691025,-23.256943616546423,-23.176676563461033,-22.83943563565707,-22.645126281300126,-22.525484870375834,-21.322914506784908,-21.024418345432426,-19.441317925519982,-18.130684939742768,-19.318961919524256,-17.752303891975792,-17.135185621217627,-16.736574587110198,-16.224468853453573,-15.979499510807932,-15.930556828687125,-15.789327016554669,-15.639673035628904,-15.440410327603166,-15.514433377150032,-15.803451601690163,-15.695557705949396,-15.579652950529315,-14.651313025684006,-14.306202061393941,-14.184221181323084,-13.938680164467998,-13.254985432744173,-13.153315568379595,-13.100048442888873,-12.818804971466811,-12.107027899894659,-12.16461678135213,-11.477736832696667,-11.132400518464976,-12.441831639207049,-12.441831639207049
