,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
10,75.2,18.9,14.8,14.4,14.2,14.1,14.0,14.3,14.4,14.5,14.5,14.4,14.5,14.5,14.4,14.4,14.4,14.4,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.2,14.3,14.3,14.3,14.3,14.3
11,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.2,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.3,14.3,14.4,14.3,14.5,14.4,14.4,14.3,14.5,14.4,14.4,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.5,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3
12,14.0,14.0,14.0,14.0,14.0,14.0,14.2,14.3,14.5,14.5,14.5,14.4,14.5,14.5,14.4,14.4,14.5,14.4,14.4,14.3,14.3,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.3,14.3,14.4,14.4,14.3,14.3,14.3,14.3
13,14.0,14.0,14.0,14.0,14.0,14.3,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.6,14.5,14.5,14.4,14.3,14.5,14.5,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.3,14.3,14.3,14.4,14.4,14.3,14.5,14.4,14.3,14.4,14.3,14.3,14.3,14.3
14,14.0,14.0,14.0,14.0,14.8,14.8,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.4,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.3,14.4,14.4,14.3,14.5,14.4,14.4,14.3,14.3,14.4,14.4,14.3,14.3
15,14.0,14.0,14.0,14.2,14.5,14.6,14.6,14.5,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.4,14.5,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.3,14.5,14.4,14.4,14.4
16,14.2,14.0,14.3,14.2,14.5,14.6,14.6,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4,14.4,14.5,14.3,14.4,14.4,14.4,14.5,14.4,14.4,14.4,14.5,14.4,14.4,14.4,14.4,14.4,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.3
17,14.0,14.0,14.3,14.2,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.4,14.5,14.5,14.4,14.5,14.4,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.5,14.4,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
18,17.8,14.8,14.5,14.4,14.3,14.6,14.8,14.6,14.6,14.6,14.6,14.5,14.5,14.6,14.6,14.6,14.5,14.5,14.4,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.4,14.4,14.5,14.5,14.4,14.4,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4
19,92.8,20.3,15.4,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.5,14.5,14.4,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.5,14.5,14.4,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4
20,42.7,17.0,14.8,14.5,14.5,14.6,15.4,14.8,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.5,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.4,14.5,14.5,14.4,14.4
21,14.0,14.2,14.2,14.3,14.4,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.5,14.4,14.4,14.5,14.5
22,15.4,14.5,14.4,14.3,14.6,14.8,14.6,15.1,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.6,14.6,14.6,14.6,14.5,14.5
23,14.0,14.0,14.0,16.3,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.6,14.6,14.5,14.5
24,14.3,14.1,14.4,14.8,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.8,14.8,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.4
25,14.0,14.0,14.1,16.3,14.8,14.8,14.8,14.6,15.4,15.4,15.1,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.5,14.6,14.5,14.6,14.5,14.5,14.5,14.6,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
26,31.3,17.0,15.8,15.4,14.8,14.8,14.8,14.8,14.6,14.6,14.6,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5
27,14.0,14.0,16.3,15.4,15.1,14.8,15.1,14.8,14.8,14.6,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.5,14.8,14.8,14.6,14.6,14.6,14.5,14.6,14.5,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.5,14.6,14.6,14.5,14.5,14.5,14.5
28,230.4,27.5,16.3,15.4,15.1,15.1,14.8,14.8,14.6,14.8,14.8,14.6,14.6,15.1,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5
29,50.9,17.0,16.3,15.4,15.1,14.8,15.4,15.1,14.8,14.8,14.6,15.4,14.8,14.8,14.8,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6
30,14.0,14.6,14.8,15.1,14.8,15.4,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.6,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.6,14.6
31,14.0,14.1,14.8,14.8,15.4,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5
32,14.6,14.6,15.1,15.1,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.5,14.5,14.5,14.5,14.6,14.6
33,50.9,17.0,16.3,15.4,15.1,15.4,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.5
34,14.0,14.6,14.8,14.8,16.3,15.4,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.6,14.6,14.8,14.8,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.6,14.6,14.5,14.5
35,14.0,14.8,15.4,15.1,15.1,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6
36,230.4,31.3,17.0,15.1,15.4,15.1,14.8,14.8,15.1,15.1,14.8,14.8,14.8,14.8,14.6,14.8,14.6,15.1,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.6,14.8,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
37,17.8,18.9,15.8,15.4,15.4,15.1,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.6,15.1,15.1,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.6,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
38,75.2,20.3,15.4,15.1,15.4,15.1,14.8,15.4,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
39,18.9,20.3,15.4,15.4,15.4,15.1,15.1,15.1,14.8,14.8,14.8,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.8,14.8
40,14.0,14.5,15.4,15.4,15.4,15.1,15.4,15.1,15.1,15.1,15.1,14.8,14.8,14.8,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8
41,61.6,20.3,15.8,15.4,15.4,15.4,15.4,15.4,14.8,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
42,14.4,14.8,15.8,15.4,15.4,15.4,15.4,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,14.8,15.1,15.1,15.1,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
43,14.0,14.0,14.6,15.8,15.4,15.4,15.4,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,14.8,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,14.8,14.8,14.8,15.1,15.1,15.1,14.8,14.8
44,14.0,17.8,27.5,18.9,15.8,15.4,15.4,15.4,15.1,15.1,15.4,14.8,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,14.8,15.1,15.1,14.8,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1
45,14.0,22.1,22.1,17.8,15.4,15.8,15.4,15.4,15.1,15.4,15.1,15.1,15.4,15.4,15.1,15.1,15.4,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1
46,14.0,36.3,24.5,17.8,15.8,15.8,15.4,15.4,15.1,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.1,15.4,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.4,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.4,14.8,15.1,15.1,15.1,15.1,15.1
47,15.4,14.2,14.0,14.8,15.8,15.1,15.4,14.8,15.8,15.4,14.8,15.4,15.1,15.1,15.4,15.1,15.1,15.1,14.8,15.4,15.1,14.8,15.4,15.1,14.8,15.1,14.8,15.4,15.1,15.1,15.1,14.8,15.4,15.4,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,15.1
