,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,9.75,9.4684299001,9.221428480295572,9.062326675386377,9.00313976288084,8.95515417711633,8.940952080257722,8.918924947244063,8.907482603984457,8.901593553602686,8.895238242945549,8.887018297921946,8.880975184522956,8.874784561999387,8.871843577651722,8.868146792714475,8.86717864592176,8.86717864592176
1,7.3,7.3989300351,7.485714317733992,7.541614951891274,7.5624103535824085,7.579270153986156,7.58426007990945,7.591999342860193,7.596019625627081,7.598088751436892,7.600321698424534,7.603209787216611,7.6053330432757145,7.607508126865076,7.608541445689931,7.609840316073288,7.610180475757215,7.610180475757215
2,5.52,5.702640064800003,5.862857201970445,5.966058372722354,6.004449883536757,6.035575668897521,6.044787839832836,6.059075709895751,6.066497770388469,6.070317694960428,6.074440058629921,6.079771914861447,6.083691772201331,6.087707311135537,6.089614976658346,6.092012891212235,6.092640878321023,6.092640878321023
3,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71
4,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455,2.455
5,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
6,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045
7,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
8,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093
9,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886
10,0.86,0.86,0.86,0.86,0.982210556654457,1.0812923451684695,1.1106171754269956,1.1595908210810566,1.1562264702311646,1.1544949340232873,1.1526263049911425,1.1700316810806797,1.16813348262783,1.18133458718486,1.1803651011793204,1.1882758011579193,1.1879475253567613,1.1879475253567613
11,0.375,0.375,0.375,0.6639632980338492,1.1177227795820073,1.485606718725679,1.5944878181892848,2.2366159678644246,2.2157103565340877,2.204950829783942,2.208567905346714,2.2694092840490994,2.292709375136619,2.474976329179322,2.4686405727923737,2.5869657062062474,2.5847537405000414,2.5847537405000414
12,2.945,3.3353931385099993,3.677857269211818,7.129420647835003,7.333898226134265,7.499677719522783,7.548742795727734,8.142534821981231,8.08416744399356,8.054127405705707,8.223486310259986,8.247615891378459,8.411685424137481,8.576604464273506,8.576810817767257,8.702978922371987,8.697220943449615,8.697220943449615
