,0,1
0,14.0,14.0
1,14.0,14.0
2,14.0,14.0
3,14.0,14.0
4,14.0,14.0
5,14.0,14.0
6,14.0,14.0
7,14.0,14.0
8,14.0,14.0
9,14.0,14.0
10,14.0,14.0
11,15.4,14.0
12,27.5,14.6
13,115.5,18.9
14,14.0,14.4
15,14.0,14.0
16,15.4,14.8
17,15.4,14.0
18,14.0,15.8
19,14.1,14.1
20,14.0,14.0
21,14.0,14.0
22,14.0,14.0
23,230.4,17.0
24,14.6,14.6
25,14.0,14.4
26,14.0,14.0
27,14.0,14.0
28,14.0,14.0
29,14.0,14.0
30,14.0,14.0
31,14.0,14.0
32,14.0,18.9
33,14.0,14.0
34,14.0,14.0
35,14.2,15.1
36,144.6,75.2
37,50.9,14.0
38,14.0,14.0
39,15.4,15.4
40,14.0,14.1
41,15.8,14.1
42,14.0,14.4
43,15.1,14.0
44,14.0,14.2
45,14.0,14.0
46,14.0,22.1
47,230.4,14.0
