,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,3253.634,3187.941132226043,3154.4999900000003,3127.124091958067,3102.8990974330864,3069.3006959929257,3043.966206842053,3377.451711934274,3365.7615873100785,3343.709471887112,3334.302183462663,3323.9837536564582,3309.8316688684763,3303.3849582325734,3297.6896799544234,3291.066416009815,3282.688957532782,3277.918817125141,3277.1690656958754,3276.2293427660256,3270.195499132122,3292.483163613181,3283.8797677262173,3282.9955243639947,3280.6744051569594,3282.069503712674,3323.035960946965,3321.2452919473353,3322.428995008135,3320.8874965930054,3317.9488946398133,3318.2673692776502,3317.537230808861,3368.833445768297,3367.7716955104265,3364.990725920945,3363.704938364385,3353.865371766651,3352.5070492833015,3351.132585393819,3350.9724715352795,3358.2199527881257,3352.4195506253,3351.0069210831234,3351.0069210831234
1,3205.945,3141.2080794981493,3108.253902611777,3136.9231498344916,3159.8528702249387,3125.366154860575,3099.576076270013,3475.7626690021743,3463.7316377980624,3440.7433420817893,3431.062459875756,3420.4286152880163,3405.864990705395,3399.230817027389,3393.36719793484,3386.5513347745873,3377.92987966322,3373.0161579807063,3367.4476206243494,3360.464438960776,3352.7229855965857,3356.994909295839,3350.017601712535,3351.9395922989997,3348.4212311105525,3363.038274678851,3408.4469582408815,3405.087158873776,3402.897504204649,3400.722133690156,3396.2388909805995,3393.734282371859,3392.70695375263,3393.197516744216,3392.1280584692227,3389.287027175027,3387.9920228217293,3386.555703516243,3385.184115935486,3383.891021395409,3383.552829793269,3389.01415811029,3388.161477819465,3386.738655734023,3386.738655734023
2,2768.169,2720.7105119385997,2737.882312837102,2817.868876438657,3566.26268462061,3527.331244658851,3497.9256500892993,3447.408085060029,3448.769070548216,3425.8273618341186,3416.188385713282,3405.600572343336,3391.09999,3384.4945670922702,3378.6559952507314,3371.869680942695,3363.2854149019595,3358.3992536080004,3352.848279901176,3345.886521986464,3352.0750042624654,3348.769284204907,3357.5296606778343,3354.8455925090157,3351.69999,3377.6334776566673,3386.3349516964795,3382.997043991688,3380.8232521330356,3378.664251020411,3374.2044015620977,3371.7171924949357,3371.35799048085,3370.767716846526,3370.4068222926835,3370.298476172994,3369.010660774397,3365.934146874602,3364.5709338094216,3364.103381283608,3363.76701304548,3364.6648009441756,3362.8598244000796,3361.596844550514,3361.596844550514
3,2669.114,2882.255086017191,2852.046954010109,2930.658865610548,3228.7865912862576,3193.6085804123986,3166.9868163103847,3121.317113992022,3459.222827921429,3436.3053795836895,3426.637262691818,3416.0174431038768,3401.473026516082,3394.847602663571,3388.9913518702633,3382.186909273556,3373.5810624479454,3393.426986719233,3387.8169654004546,3380.781568122201,3372.9648894420434,3369.638689528778,3362.6849728154007,3360.006904039798,3359.495050035551,3358.6283892254924,3356.4363631269894,3353.127935017538,3350.973505789158,3354.2602873950746,3352.552261854693,3350.0812269221988,3351.7000099999996,3351.1744834562337,3357.1525967727835,3357.053310552062,3355.770517285859,3352.001068111949,3350.656714647507,3353.711310398673,3353.3759697676333,3353.1594006706564,3350.938989783422,3353.1514095755383,3353.1514095755383
4,2626.557,3377.111506135755,3341.6804087861356,3309.349090723507,3281.2203709468836,3245.5257529383393,3218.4704436941956,3172.0536847687217,3287.079008343624,3265.521223171066,3256.3351989693288,3260.8791281735175,3267.102284672919,3269.9370943490876,3272.442799159,3275.3621542030255,3267.0301202258897,3365.1749666164797,3359.612194354086,3352.635445680397,3344.8777921608603,3341.607209572116,3351.7000099999996,3349.0504338893174,3361.7851868443913,3360.4680651543713,3357.2961730575594,3354.44951140801,3352.2934267737514,3350.152381467374,3363.9104267074263,3361.4304534503467,3361.065078089685,3356.209073108277,3357.135131481444,3356.037831866847,3354.7553281067544,3350.7201061523883,3355.3973950184118,3354.7302485445134,3354.398670219659,3354.0839152526373,3351.69999,3352.88666173206,3352.88666173206
5,2662.232,3722.5751920681387,3683.5196489562763,3647.304725115095,3616.303458781391,3577.023320218475,3547.203188711463,3495.970156327068,3483.8701494047764,3461.0212197424667,3451.286862111111,3440.590419463936,3425.941063457492,3419.2678365100137,3413.369346083052,3406.5999615199166,3399.96490449871,3395.0186956634047,3389.406067698111,3382.3677314189035,3374.5414632479965,3371.213903749411,3379.231301946588,3376.5796244439957,3376.3408320335734,3374.9921100259203,3371.774668691238,3372.537230663799,3370.36904573567,3368.214671817568,3366.783737475828,3364.3012450950546,3363.8822946862488,3358.7787067982613,3357.980496694308,3356.8145046794702,3355.5316746481567,3351.6895438447345,3366.592874397115,3365.2953986607918,3365.0234995209253,3364.7043073709733,3362.402302661633,3361.0850552028196,3361.0850552028196
6,2837.229,2780.8382679234564,2751.791935571177,2996.80001,2971.3312357239524,2941.6714864470064,3213.3795865353013,3166.9678230033082,3156.79290785589,3190.093559955782,3214.559626118365,3209.859445621041,3203.3937242125453,3200.44821626726,3197.8448612736356,3220.598542179863,3375.575771902141,3370.665071993939,3365.0933324928983,3358.105567748442,3350.335707727699,3347.10520544653,3362.033800613995,3359.4072877046133,3356.272406226792,3354.930224608322,3351.69999,3361.7540976941955,3359.5929266498874,3357.4453207978986,3353.0099929062617,3350.53757370218,3362.655705055253,3357.8465461348273,3356.804655845542,3355.7330421790093,3354.450903336709,3351.584561003542,3388.8885194076233,3387.574198300595,3387.7293583807646,3387.4056941449267,3385.60276280144,3384.267838693799,3384.267838693799
7,2714.064,2692.0480139550127,2694.0585703920483,3581.2511067869427,3550.8112812892605,3512.2332964528528,3482.9534087010206,3432.6478779762283,3420.765915940248,3398.0912747055154,3388.531415170122,3378.050193261349,3363.672452146312,3357.1227787283974,3351.3336808482577,3422.8100626039454,3427.5439077058545,3422.5575362296518,3416.8993540551273,3409.802874860404,3401.9126966788117,3398.5576498453947,3385.8258740976485,3383.142490377662,3379.5705353088647,3378.2190722310966,3374.9804601124056,3373.660488822916,3371.491847034234,3369.3367003613307,3364.8854813097173,3362.404465787506,3365.8528351176305,3360.282056290804,3359.2232811214417,3357.950717852006,3356.68714550143,3353.1258540821364,3352.1277080987516,3351.532754573154,3354.0357585976967,3353.712334021837,3351.6162037377117,3366.1958391648486,3366.1958391648486
8,2621.801,3474.1361759989995,3437.6871510251676,3403.889175773533,3374.95690362764,3338.2297158466095,3310.4016478764206,3262.7125711022945,3251.419488987985,3229.948243745511,3220.8623676780862,3216.961832279198,3211.606085423699,3209.166204626447,3207.0097764185966,3385.910258279098,3377.28975558006,3372.3766378196515,3366.8022456185463,3359.8107405894434,3352.037140784962,3348.7313308461958,3389.886423054331,3387.19975929227,3383.605706737457,3382.2527054218726,3379.01098945202,3377.713755074725,3375.5423073381735,3373.384640354336,3368.9282345907345,3366.443958333238,3366.0312406109656,3360.3403378248795,3359.2813564403295,3357.9861576863495,3357.066856030234,3352.992156881425,3351.69999,3353.9381362717413,3354.227017358114,3353.9058365563783,3351.506725924116,3389.199810507797,3389.199810507797
9,2740.941,2700.3745967536906,3129.7744108248276,3099.003870455488,3072.6639045166753,3039.384114186436,3015.2456619616905,3481.9894531134373,3469.9365147652234,3447.025084848306,3437.3265169150513,3426.6731805747713,3412.0828609841387,3405.436526918553,3399.5617934659267,3393.3001849071484,3384.660742431008,3379.736923188221,3374.1499743106206,3367.142783152766,3359.3518423202636,3356.0418727746173,3359.979275683527,3358.049163550807,3354.488459045944,3353.147067687798,3349.9345157182047,3384.213720488591,3382.037989494497,3379.876163599573,3375.41114992485,3372.921942892454,3371.9067804929955,3366.8353936827475,3365.774383164211,3364.6389756355834,3365.9880662196056,3362.524177984075,3361.1889087735067,3360.48257709623,3360.234903238521,3359.919437148197,3357.891042203168,3358.947145052036,3358.947145052036
