,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
0,19.559,16.083775,15.543178124999999,15.848380587499998,16.219442528749997,16.7031368620825,16.914470734288393,17.327275314636818,17.46117879575861,18.059037174034298,18.132535352506622,18.179608685873905,18.232025555810694,18.291739405799213,18.347498871944047,18.05932441368212,18.117811761548516,18.1985183029018,18.24477468060314,18.29471524274022,18.330115215943497,18.36329510511302,18.28757913727497,18.31300755452947,18.344157365666234,18.28009874625591,18.327418092644443,18.371755041309243,18.321125450565678,18.347120816103796,18.277417795701204,18.310738933012974,18.230938503955596,18.25617167238044,18.279622582277593,18.316724527391543,18.35896189346023,18.394963036656424,18.32689992377667,18.358934525758475,18.29453603166603,18.314767455159373,18.339652106056185,18.3007229765714,18.31078919275883,18.333256987289168,18.280546104530675,18.29716600517178,18.316093515094202,18.291279673458355,18.31663407998919,18.28078483694933,18.315296646351698,18.328977383241828,18.35480785819375,18.37166654817904,18.349165215793608,18.363683233204082,18.32161298470602,18.345123337996608,18.328406597968627,18.339481938586907,18.297774709508108,18.321737990027454,18.331636086107235,18.347591816987844,18.294608572465073,18.314838835305633,18.273501252776047,18.287641738995514,18.29781260508355,18.306640916847964,18.31039799409742,18.30214380011513,18.308428081114556,18.313430368790097,18.307921508052516,18.31042366503641,18.302169394041304,18.307196716465135,18.308448519748673,18.308448519748673
1,20.108,16.8814,18.060975,17.836548899999997,18.06369401,17.892263757419997,18.056228239370917,17.897023914444887,18.389682479578195,18.039873118405612,17.896211335603738,18.167200361528813,18.240950747790716,18.099967964140134,18.18832137371797,18.074349482890405,18.153661853057677,17.983104789286447,18.259351226450708,18.13959987984558,18.194715083209903,18.246373775963235,18.161637684012227,18.200564930331986,18.248250807073685,18.17602503851099,18.247508112086084,18.314485820050983,18.21896907529007,18.258638724708977,18.17987275659125,18.23000406491988,18.139465947037202,18.176868094043495,18.211628468350714,18.121623242768543,18.189160052514413,18.24672525093898,18.171395844916447,18.221747552948617,18.150131359230798,18.181457257483107,18.219988112333446,18.176420278760776,18.19187291653069,18.226363204033138,18.167114303156513,18.19234581721548,18.221080629957246,18.193062904287633,18.23136164620188,18.190757944801256,18.10752348029162,18.129528722008413,18.171076618846236,18.198193546182388,18.17347199781293,18.196686333839175,18.150356038831585,18.187551274093785,18.169073966449222,18.186524300751177,18.14034643623991,18.17773185395135,18.19317399911974,18.21806673713118,18.15897546912569,18.19015986161968,18.143927463695384,18.165532261594738,18.18107200350198,18.159560499477465,18.165405817979032,18.1562336005251,18.165992432522472,18.173760462792384,18.1676289418668,18.171509683983064,18.162319154931115,18.17010187831139,18.172039776433078,18.172039776433078
2,17.087,20.9766,18.70165,17.7429366,17.677342940000003,17.991103049480003,17.924199423818482,18.202990654932282,17.776031215636348,17.731244186619985,18.238676221475604,18.00267090616691,17.739875411732566,18.205496018204602,17.8922821934036,18.195486752247668,17.918255768910008,18.151705445851047,17.911505460692112,18.29817425318581,18.096261374096606,17.907011316995998,18.289871011437107,18.145813591208363,17.969343251428157,18.294049356645306,18.027388530449432,17.77753454335325,18.072904921572896,17.926200918219863,18.130220895264365,17.947097151987496,18.357154334579857,18.12402140222284,17.997355016982826,18.289954721490325,18.045054260959652,17.836312633130863,18.178329129935722,17.993954572557396,18.180094617388576,18.06660510351036,17.92701300144015,18.125252819419988,18.068946796864626,17.943271754521064,18.098002591185168,18.00685955749976,17.90306166413726,18.030717109160026,17.891842766976826,17.998379811006124,18.270772556108962,18.191751057991763,18.042551285773936,17.945173567773097,18.058308179230913,17.974652481080142,18.09633769386394,17.963160277680526,18.04790331601444,17.985255186170313,18.19678135837776,18.061695512568583,18.005897948468036,17.91595227513795,18.071202181910333,17.959454946999767,18.08136812279477,18.00443007344403,17.94909063285648,18.020055998426482,17.999256830431204,18.04152005993991,18.00674745964021,17.97906846980165,18.007284332862042,17.993443764196318,18.03572443290373,18.007929535172117,18.001008605636944,18.001008605636944
3,20.155,16.7516,17.177024999999997,17.8593511,18.08891599,17.86074886258,18.03052344674908,17.821245180624633,17.961270469787152,18.103862889250987,17.91036860767769,17.984441443624327,18.294922668766606,18.10862614867211,17.934666598130534,18.016818933999705,17.866207995573717,17.99438034782159,18.067841415995655,17.91915344218782,18.14975714580656,18.041898702869783,17.9369524378923,18.101313389134454,18.002655554406093,17.914159476654753,18.219070576018527,18.07276403528186,18.002244282646785,17.9214521527112,17.97729084889342,18.18991128682219,18.07289885950435,17.998458781173767,18.14527652311264,18.029558503942372,17.89782351480833,18.14553880936408,18.049765877939343,17.948501965112918,17.99925141991532,18.129743397196677,18.050248529252745,17.995715049843206,18.06098932944446,17.99068152151446,18.031803572605686,17.98140512616181,18.104009049269386,18.06846796782596,17.99019860846944,18.018341026559337,17.914030818842235,18.004681479834968,17.923838168758436,18.03907443439582,18.008001838920652,17.961765816853603,17.994664329600802,18.149710707338386,18.125742443094353,18.090005761106507,18.030980674689907,17.9573370418708,18.02291834553583,17.972635407043867,18.014100334310033,17.952354728961073,17.985394408026657,18.075260069538363,18.043897988982057,18.016675703059178,18.005090675950004,17.993540403922154,18.034347701902544,18.018830311094934,18.011102650472743,18.0153904451718,18.003809273836286,17.98841403674094,17.9965806227042,17.9965806227042
4,14.393,16.382,17.058375000000005,17.235806500000002,16.951525850000003,16.803131350700003,16.624781630748203,16.5042654226878,16.377589497326532,16.248591180000307,16.157667212180293,16.099433194178342,16.034588732799566,15.960717239823586,16.41973768127135,16.344748387064307,16.7366301999688,16.605386908770548,16.53016575387235,16.4489534552252,16.391386758478898,16.661430315999965,16.600182697467968,16.55603904351861,16.80196306743064,16.746556916879737,16.659475310955187,17.0098821997608,16.962778320165103,17.160812975441637,17.091617651055596,17.02145359212815,16.945228437956434,17.219736097635263,17.168854847877824,17.08835505728937,17.404712985341533,17.314361595781286,17.244248917482533,17.482116445627987,17.411066767378543,17.362777699100487,17.54338214511848,17.499276795086818,17.474426580726124,17.634960902273054,17.573363645129866,17.68801891774318,17.63859363397703,17.60938329127124,17.785055625445814,17.74095890231502,17.65056401195251,17.614730807821033,17.79907446085679,17.7513894184048,17.724522303057558,17.828544035420865,17.777010874889555,17.712714668266653,17.692796380257054,17.77109821283474,17.720426739642217,17.885205631589017,17.857267986536304,17.96823250271133,17.900303085159813,18.036186235797256,17.981538442260298,17.942064519395434,18.00967200324027,17.984355299217587,18.00958123331993,17.99873148961997,17.980702832171872,18.014352020843184,18.007109316801497,17.999881098167894,17.98906045487339,18.022676213053895,18.01904653684084,18.01904653684084
5,8.18,10.611000000000002,10.307125000000001,10.145463500000002,9.948917150000002,9.846319955300002,9.7230122786078,9.63968961556298,9.552108238629202,9.462921203118304,9.400058064165506,9.359796148048044,9.314963894422219,9.26389051917322,9.216199336329597,9.177859960885401,9.138943422410872,9.085242590755863,9.054464342670164,9.021234697648698,8.997680126114533,8.97560276270944,8.954121488116288,8.938639058353962,8.919673081895112,8.902660601011524,8.875922158774097,8.850868961058229,8.838793319759182,8.824958660044238,8.808834693543133,8.792484991511012,8.774722926757192,8.763423191148807,8.752921573708127,8.736306848070592,8.71739241523619,8.701270642779106,8.688760147352406,8.675532383521244,8.664135138700257,8.656388976481052,8.64686119695143,8.640325140194111,8.636642539072557,8.628422973369252,8.619902936875237,8.61418419869586,8.607671435715421,8.603822392793983,8.595345944938105,8.589946447653908,8.578877893567252,8.574490236738013,8.566205941766516,8.560799058581784,8.55775266611313,8.553219634119772,8.547621339607977,8.540636534155425,8.538472714950492,8.535246460515939,8.529917763608198,8.523269326099642,8.520523171490844,8.516096370261463,8.509710539226495,8.504435170598871,8.499568643039888,8.496053387966448,8.493524960862718,8.491330286136678,8.49039629527827,8.489465106392434,8.48791778086047,8.486686109737029,8.486072737517556,8.49746059204252,8.496508210266393,8.495242177425327,8.494926935247902,8.494926935247902
6,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649,6.649
7,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057,8.057
8,11.45,12.2235,12.1268125,12.341374750000002,12.602237275000002,12.53540751305,12.714087357084301,12.834826639801749,12.961737041413643,13.090974133721756,13.18206640116939,13.2404082099308,13.305372697953429,13.221880926545525,13.297918165777523,13.229545193643755,13.296642931091649,13.389230926950516,13.4422970754342,13.4995897865677,13.442201272543803,13.482911838185121,13.522523218554122,13.551072754183041,13.586045935328464,13.61741687881591,13.666722454299721,13.71292044594493,13.735187877917921,13.760698932481644,13.790431459169604,13.820580241231195,13.853333414235491,13.874170079365015,13.893535017936445,13.924172502416289,13.959050637334133,13.98877911821411,14.011848419376971,14.03624036047317,14.057256832182288,14.07154072286737,14.089109908410022,14.10116236969228,14.107953070734744,14.12310991546152,14.13882082706775,14.14936615631587,14.161375663971132,14.168473282995391,14.184103817335485,14.194060467710123,14.21447083508195,14.22256165589605,14.237837861122232,14.247808131066522,14.25342566601799,14.261784558025772,14.272107789655385,14.284987741651932,14.28897781520202,14.294927014865204,14.304753109642224,14.317012800559022,14.32207669815455,14.330239701078542,14.34201514675805,14.351742904409921,14.360716760843772,14.367198876474491,14.371861285462696,14.375908256464456,14.377630531695061,14.379347640099978,14.382200901899477,14.38447209829188,14.385603154095298,14.386731947787107,14.388421751943744,14.39066806493597,14.391227396871034,14.391227396871034
9,7.569,9.0276,9.282774999999999,9.8517281,10.04345529,9.89993688318,9.98644755382468,10.044905385918147,10.106351062763059,10.168923243683459,10.213027004742969,10.26437411358645,10.294949897270167,10.17228215189301,10.242537737209716,10.273116840932957,10.331456284136571,10.372758732224924,10.396430935329276,10.448588559786764,10.367960080112734,10.38688815794969,10.42420517768505,10.437101074131348,10.452898547278064,10.46706888069067,10.489340332105114,10.51020808014933,10.520266334706642,10.531789741677803,10.54521999813586,10.558838278184327,10.57363296811698,10.58304494172276,10.59179213277175,10.60563116092137,10.621385701450043,10.655814130406542,10.665730591276784,10.676215595903589,10.685249637197805,10.702589643002641,10.709917850142588,10.714945000240592,10.717777440238667,10.724099446314373,10.730652556834398,10.735051073595553,10.74006030749162,10.743020764724195,10.749540349429711,10.753693324887125,10.762206605115173,10.765581332458906,10.771953124477267,10.776111780734585,10.77845488648871,10.781941427850844,10.786247306433083,10.791619607610853,10.793283889965188,10.795765334955503,10.79986385493117,10.804977441687477,10.807089622153978,10.810494457065975,10.815406062381722,10.819463565383614,10.82320661190286,10.825910339171928,10.827855056458553,10.829543071063343,10.830261441850153,10.8309776575246,10.832167769236978,10.833115098160029,10.83358686796371,10.834057694227782,10.8347625211451,10.83569947106052,10.83593277158946,10.83593277158946
10,7.007,12.322050000000003,13.770168750000005,14.844567925000005,15.360811132500004,15.079290086815005,14.851940620390694,14.698313826889596,14.536834997276221,14.372395722453266,14.795491332053055,15.046671118095304,14.931163615607682,14.799576252905336,15.028702897777501,15.268399890559733,15.453205294827903,15.26021779831754,16.013208393174743,16.164972474234105,16.04854924495555,16.62522741534175,16.71653527512752,16.622344569624968,16.566960955384342,16.462081853410506,16.297243824834318,16.142795047140282,16.06835073629176,16.03346237082963,15.992800811558888,15.889169990458358,16.194187060735068,16.1146305065811,16.04069315746264,15.923716055896223,16.16454770999575,16.27982127869588,16.17727356800718,16.068846455238994,16.228423986768497,16.3272812029802,16.240875578920598,16.21520132081571,16.296735710249184,16.4787204674647,16.39375777858287,16.336729927461292,16.487783978549373,16.44745692274243,16.35864778428758,16.33327636309184,16.216466901288364,16.19656276537419,16.10858194730133,16.252759800039115,16.3339937216388,16.282069796979133,16.433943750024447,16.349831818773982,16.410174827861336,16.500146254410584,16.432749060594425,16.348659828443132,16.313926549815587,16.445136504667982,16.360811911079292,16.29115092050202,16.44288865669449,16.394093881470848,16.35899713041908,16.429333150506146,16.459266151054628,16.44590935260146,16.423714805838454,16.4060479466151,16.39724985072187,16.388469351020426,16.375324942967364,16.357851643195495,16.3535007915523,16.3535007915523
11,22.522,17.7926,20.006275000000002,18.9358701,17.92448309,18.191139070779997,18.141622779542278,18.108163149446995,18.072993360480172,18.037178792048962,18.550935031238566,18.22988017520769,18.2029807285498,18.329836595765055,17.91149178555139,18.63338058948599,18.250736746496038,18.20992748869226,18.56053795407672,18.190473511821803,18.269756253490797,18.546566834646544,18.284003530111086,18.268763459508865,18.250094373021145,18.233348202441658,18.207028318951316,18.18236729946907,18.170480688078626,18.156862593628976,18.140991028788253,18.12489726203976,18.107413241440604,18.096290389853234,18.085953162835878,18.06959852111364,18.424980171395774,18.136890766253902,18.12213338786381,18.106529919779348,18.34608573162442,18.19370035991843,18.180266352720064,18.171050623781984,18.165858218791726,18.154268770853477,18.14225566420726,18.134192340572564,18.125009455463978,18.119582370364803,18.107630722957506,18.100017523559057,18.084411050422965,18.07822452886831,18.066543813762078,18.058920200369407,18.054624838766454,18.048233340701255,18.040339840590736,18.030491383619513,18.027440435317796,18.022891471399937,18.015378099328938,18.00600391544169,18.002131884118157,18.13889016962462,18.127169256401753,18.117486548299325,18.10855425007484,18.102102153324015,18.097461336097425,18.09343310674474,18.091718807424506,18.090009651002234,18.087169602747224,18.084908924336236,18.083783106487566,18.082659540274587,18.080977561653764,18.07874165140715,18.07818490975574,18.07818490975574
