,0,1
0,14.3,14.3
1,14.5,14.0
2,14.0,14.0
3,14.5,14.0
4,14.0,17.8
5,14.0,14.0
6,14.0,14.0
7,14.0,14.0
8,14.0,14.0
9,14.0,14.0
10,14.0,14.3
11,15.4,14.0
12,17.0,14.8
13,50.9,15.8
14,14.0,14.0
15,14.0,14.2
16,14.1,14.0
17,14.0,14.8
18,14.0,14.3
19,14.1,14.3
20,14.5,15.8
21,14.0,14.0
22,14.4,14.0
23,17.0,14.0
24,17.8,14.3
25,17.8,42.7
26,230.4,14.0
27,14.0,14.0
28,15.8,15.8
29,14.6,14.2
30,22.1,15.4
31,16.3,14.5
32,14.0,14.0
33,14.0,16.3
34,14.0,22.1
35,14.0,17.0
36,14.0,14.1
37,17.0,14.0
38,14.6,14.8
39,14.0,14.0
40,14.0,14.1
41,15.4,14.5
42,15.4,15.4
43,14.0,14.0
44,17.0,14.5
45,14.5,14.0
46,16.3,14.3
47,144.6,22.1
