,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,159410435.0,4000142.0,2782598843.4,0.0
1,1.18,0.02,0.04,271220.46,159410435.0,3916973.75,2678748189.06,0.0305
2,1.18,0.02,0.04,294085.51,159410435.0,3909143.72,2675186847.98,0.0163
3,1.16,0.04,0.06,471318.92,159410435.0,3850915.25,2625265976.5,0.0331
4,1.15,0.05,0.06,538713.97,159410435.0,3816395.32,2603300045.35,0.0205
5,1.14,0.05,0.07,609895.82,159410435.0,3782184.84,2581038695.05,0.0218
6,1.13,0.06,0.08,677569.17,159410435.0,3752033.09,2563633809.83,0.0224
7,1.12,0.07,0.08,786161.06,159410435.0,3714681.19,2548030288.93,0.0203
8,1.11,0.08,0.09,834559.22,159410435.0,3696144.9,2541876278.05,0.0207
9,1.11,0.08,0.09,871447.25,159410435.0,3681382.54,2539142353.1,0.018
10,1.11,0.08,0.09,882241.26,159410435.0,3677701.17,2538817998.79,0.0184
11,1.1,0.08,0.09,923319.2,159410435.0,3663012.47,2534550334.99,0.0183
12,1.1,0.08,0.09,923319.2,159410435.0,3663012.47,2534550334.99,0.0163
