,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,22.1,20.3,20.3,18.9,17.8,17.8,17.8,20.3,18.9,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
1,17.0,16.3,15.8,20.3,18.9,17.8,18.9,22.1,20.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5
2,15.8,15.4,15.1,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,22.1,24.5,24.5,24.5,24.5
3,14.6,14.6,17.0,17.0,17.0,20.3,18.9,18.9,24.5,24.5,24.5,22.1,24.5,22.1,22.1,22.1,22.1,22.1,24.5,22.1,24.5,22.1,24.5,24.5,24.5,22.1,22.1
4,14.8,14.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,22.1,24.5,22.1,24.5,24.5,24.5
5,15.1,14.8,16.3,15.8,31.3,27.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,24.5,22.1,24.5,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,24.5,22.1,22.1
6,15.1,14.8,20.3,18.9,22.1,22.1,20.3,20.3,20.3,20.3,20.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
7,14.3,50.9,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,22.1,22.1
8,14.5,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
9,14.6,17.0,17.0,17.0,17.8,17.8,17.8,24.5,24.5,22.1,22.1,22.1,24.5,22.1,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
10,14.6,15.4,15.8,31.3,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,22.1,24.5,24.5,24.5
11,15.8,15.8,17.0,20.3,18.9,17.8,18.9,24.5,24.5,24.5,24.5,22.1,22.1,24.5,22.1,24.5,24.5,24.5,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5
