,init_PAR,PAR,init_inconvenient,inconvenient,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,3.91,2.03,0.0,674.26,10030.0,5195.8,123044.0,0.48,0.12,0.03705,23.438333333333333
