,0,1
0,14.0,14.1
1,14.0,16.3
2,14.0,14.8
3,14.8,17.8
4,14.0,14.3
5,14.0,14.0
6,14.0,15.8
7,14.0,14.2
8,15.4,17.0
9,14.0,20.3
10,17.0,15.4
11,14.0,22.1
12,14.0,14.8
13,15.8,16.3
14,27.5,14.6
15,14.8,17.8
16,17.8,14.2
17,14.0,14.0
18,14.0,15.8
19,22.1,17.0
20,20.3,14.3
21,15.8,14.3
22,14.8,14.6
23,15.4,14.4
24,17.0,14.5
25,14.6,14.0
26,14.0,22.1
27,15.8,24.5
28,15.4,15.8
29,16.3,17.0
30,15.8,15.4
31,20.3,16.3
32,61.6,14.8
33,36.3,14.4
34,20.3,17.0
35,31.3,14.8
36,36.3,15.4
37,15.8,17.8
38,17.0,14.2
39,14.0,17.0
40,36.3,16.3
41,17.8,14.5
42,17.0,17.8
43,14.3,15.1
44,14.3,14.6
45,15.8,17.0
46,27.5,15.4
47,230.4,24.5
