,0,1
0,57.101,72.398
1,52.79,97.187
2,66.006,88.951
3,88.888,101.086
4,69.934,78.553
5,59.838,70.184
6,64.477,95.272
7,67.405,75.233
8,90.597,98.402
9,62.873,106.044
10,99.868,91.739
11,70.404,107.33
12,66.145,87.714
13,93.291,97.209
14,113.195,85.255
15,88.295,102.515
16,100.471,73.879
17,65.168,67.095
18,66.588,94.478
19,107.776,99.363
20,105.753,78.972
21,94.861,78.359
22,87.225,84.735
23,91.585,79.834
24,98.97,83.231
25,84.608,67.967
26,70.198,109.699
27,94.899,110.737
28,91.317,94.079
29,96.726,98.39
30,94.625,91.2
31,106.334,96.378
32,124.787,88.83
33,117.202,80.292
34,106.994,97.524
35,115.405,87.24
36,118.64,92.993
37,93.536,100.218
38,100.113,76.07
39,71.407,99.167
40,119.252,96.426
41,102.023,81.132
42,98.133,101.957
43,78.809,89.617
44,76.339,84.626
45,93.468,98.099
46,113.216,90.767
47,141.126,110.235
