,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,31.3,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,24.5,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3
1,22.1,20.3,20.3,20.3,27.5,27.5,31.3,36.3,36.3,31.3,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,42.7,36.3,42.7,42.7,42.7,42.7
2,17.0,16.3,16.3,17.0,22.1,22.1,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3
3,15.4,15.1,92.8,92.8,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,36.3,36.3,36.3
4,16.3,15.8,24.5,22.1,24.5,24.5,22.1,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
5,14.6,17.0,17.0,16.3,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
6,14.5,115.5,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3
7,15.1,17.0,15.8,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
8,15.4,18.9,17.8,42.7,36.3,31.3,31.3,31.3,31.3,31.3,27.5,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,42.7,36.3,36.3,36.3,36.3,36.3
9,15.1,42.7,36.3,36.3,31.3,31.3,31.3,42.7,42.7,42.7,36.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3
10,15.8,15.8,20.3,20.3,24.5,24.5,24.5,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
11,15.8,15.8,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
12,27.5,24.5,24.5,22.1,31.3,27.5,27.5,24.5,42.7,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
13,31.3,27.5,24.5,22.1,36.3,36.3,36.3,31.3,36.3,36.3,36.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
14,61.6,50.9,42.7,36.3,31.3,31.3,31.3,27.5,27.5,36.3,31.3,36.3,36.3,31.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
15,75.2,61.6,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
16,144.6,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
17,230.4,182.1,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7
18,182.1,115.5,92.8,92.8,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
19,92.8,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
20,92.8,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
21,144.6,115.5,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
