,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.19,0.0,0.0,0.0,63488723.0,1572681.0,1205116896.9,0.0
1,1.16,0.02,0.06,122061.84,63488723.0,1535367.55,1130494354.92,0.0206
2,1.14,0.04,0.1,220683.35,63488723.0,1503445.23,1086081587.35,0.0179
3,1.12,0.06,0.12,284704.26,63488723.0,1481050.73,1061787556.18,0.0128
4,1.1,0.07,0.14,359867.81,63488723.0,1454807.54,1037981852.06,0.0146
5,1.09,0.08,0.15,397579.56,63488723.0,1440324.75,1029413223.67,0.0092
6,1.08,0.09,0.15,411717.88,63488723.0,1431730.12,1025045523.19,0.0057
7,1.07,0.1,0.15,446932.51,63488723.0,1417516.55,1019239832.7,0.0092
8,1.07,0.1,0.16,458237.61,63488723.0,1411854.98,1017058900.4,0.0043
9,1.06,0.11,0.16,466015.04,63488723.0,1406216.02,1015071736.81,0.0042
10,1.06,0.11,0.16,484075.61,63488723.0,1399198.99,1013281536.26,0.005
11,1.05,0.11,0.16,492156.23,63488723.0,1392216.97,1011501784.7,0.006
12,1.05,0.12,0.16,496757.27,63488723.0,1385269.8,1010160643.55,0.005
13,1.04,0.12,0.16,510505.43,63488723.0,1380884.89,1009461945.92,0.0042
14,1.04,0.13,0.16,512986.23,63488723.0,1373994.36,1008457978.0,0.0152
15,1.04,0.13,0.16,514646.95,63488723.0,1371247.74,1008071642.73,0.0026
16,1.03,0.13,0.16,517121.81,63488723.0,1367138.11,1007616469.85,0.0033
17,1.03,0.13,0.16,518089.06,63488723.0,1365770.97,1007502334.66,0.0017
18,1.03,0.13,0.16,519643.31,63488723.0,1364405.2,1007417210.28,0.0018
19,1.03,0.13,0.16,521966.15,63488723.0,1363040.8,1007331573.02,0.0017
20,1.03,0.13,0.16,524047.59,63488723.0,1361677.76,1007282052.32,0.0136
21,1.03,0.14,0.16,525969.53,63488723.0,1360316.08,1007207402.97,0.0017
22,1.02,0.14,0.16,529550.97,63488723.0,1353526.73,1006929821.44,0.0144
23,1.02,0.14,0.16,531680.6,63488723.0,1352173.21,1006891855.21,0.0017
24,1.02,0.14,0.16,531680.6,63488723.0,1352173.21,1006891855.21,0.0009
