,0,1,2,3,4,5,6,7,8
0,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
1,22.1,22.1,20.3,20.3,24.5,24.5,24.5,24.5,24.5
2,17.0,17.0,17.0,20.3,75.2,61.6,92.8,115.5,115.5
3,15.4,15.4,15.4,15.8,20.3,18.9,22.1,31.3,31.3
4,16.3,24.5,24.5,22.1,22.1,20.3,20.3,22.1,22.1
5,14.6,115.5,92.8,75.2,61.6,92.8,92.8,75.2,75.2
6,14.5,22.1,22.1,22.1,22.1,42.7,42.7,50.9,50.9
7,15.1,15.4,18.9,17.8,17.8,20.3,20.3,20.3,20.3
8,15.4,15.4,92.8,92.8,92.8,75.2,75.2,61.6,61.6
9,15.1,14.8,20.3,31.3,31.3,31.3,27.5,27.5,27.5
10,15.8,15.8,15.8,92.8,92.8,92.8,92.8,92.8,92.8
11,15.8,15.8,15.4,22.1,22.1,22.1,22.1,24.5,24.5
12,27.5,24.5,22.1,22.1,20.3,22.1,22.1,24.5,24.5
13,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
14,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3
15,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
16,144.6,115.5,92.8,75.2,61.6,61.6,61.6,61.6,61.6
17,230.4,230.4,144.6,144.6,115.5,115.5,115.5,92.8,92.8
18,182.1,144.6,115.5,92.8,92.8,92.8,75.2,75.2,75.2
19,92.8,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3
20,92.8,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3
21,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6
22,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8
23,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2
24,92.8,61.6,61.6,50.9,50.9,42.7,42.7,42.7,42.7
25,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
26,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
27,61.6,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3
28,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9
29,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
30,182.1,144.6,115.5,92.8,92.8,75.2,75.2,75.2,75.2
31,144.6,115.5,92.8,75.2,61.6,61.6,61.6,61.6,61.6
32,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7
33,230.4,230.4,144.6,144.6,115.5,115.5,115.5,92.8,92.8
34,144.6,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6
35,36.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1
36,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5
37,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9
38,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5
39,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8
40,61.6,50.9,50.9,36.3,36.3,36.3,36.3,31.3,31.3
41,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
42,50.9,50.9,42.7,36.3,36.3,31.3,36.3,36.3,36.3
43,27.5,24.5,22.1,22.1,20.3,20.3,22.1,22.1,22.1
44,31.3,27.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
45,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1
46,27.5,24.5,24.5,22.1,27.5,75.2,75.2,92.8,92.8
47,17.8,17.8,17.0,17.0,17.0,20.3,20.3,20.3,20.3
