,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,0.0,-0.25234954545454563,-0.3404501350000002,-0.4042125244700002,-0.4411440274376369,-0.670186002138405,-0.6939047663434539,-0.8623924665866348,-0.869463332712285,-0.8874848184638336,-1.0114419034483229,-1.0150846325261544,-1.0203456835916935,-1.1030609519316177,-1.1052640476607314,-1.1073298838498737,-1.108704697833748,-1.113343783409567,-1.1144168586676422,-1.1914365180382718,-1.190852910622667,-1.1901378402329248,-1.189812777646341,-1.189352976617618,-1.2244871230385008,-1.2242137945661655,-1.2238330480042023,-1.2223747342795175,-1.2214287747767718,-1.2208610939685132,-1.2205038163107336,-1.2627602323518974,-1.261459089098971,-1.25962633588842,-1.291613938178317,-1.2899088430438206,-1.2875070947543727,-1.3134594954278116,-1.312454028959817,-1.3100292747532143,-1.3338351441814227,-1.3331790893189828,-1.3317088703722548,-1.3312232080468522,-1.3275109671189176,-1.3260917612719902,-1.3237477062814818,-1.3211309595604106,-1.3205257214364547,-1.3387329642220902,-1.337888406543837,-1.33671193769803,-1.336044375661524,-1.3352132609260734,-1.3345516935966548,-1.3342222330666043,-1.3450643996682048,-1.3445386707549143,-1.344014519028364,-1.3433177466665362,-1.3487115434265369,-1.3481748730819714,-1.3476398127484397,-1.3530206433101943,-1.3528374440954556,-1.3526544280799315,-1.352471595080423,-1.352471595080423
1,0.0,-2.039034920454547,-2.6761335728511924,-3.155945787502133,-3.444853260581195,-3.8885381570924413,-4.109795292713497,-4.388917587572818,-4.497067357132717,-4.768182490307929,-4.961045493023533,-5.045384109931855,-5.165869403210046,-5.287579340929298,-5.406659213154822,-5.508401826270376,-5.576239281965443,-5.684397719062464,-5.738933221130436,-5.833189100949702,-5.907674903795488,-5.9980794119004965,-6.03958090194501,-6.0982540929463065,-6.137121319273273,-6.149366292041986,-6.166423539108803,-6.231229141215204,-6.2738042562337695,-6.299064833182951,-6.315179421748331,-6.358161845814897,-6.392252846991032,-6.435834869416291,-6.473122171080658,-6.5029179717966406,-6.5445819298210255,-6.568371978709964,-6.583960741525661,-6.617704488075948,-6.638765922899489,-6.6465969124435444,-6.664234843088695,-6.670586375067365,-6.714247289652177,-6.73290345690245,-6.760701643144151,-6.792073793414543,-6.7992400938966915,-6.813605561644593,-6.8224706092331955,-6.834621253857452,-6.8428782693711225,-6.85155666804857,-6.858369190582724,-6.861784312612389,-6.870127162558088,-6.875215124144006,-6.880245663608667,-6.887056892771655,-6.891152500004026,-6.896150689245868,-6.901179564872367,-6.9051218095110825,-6.906800336615523,-6.90847436701104,-6.9101231082246475,-6.9101231082246475
2,0.0,-1.1772664283910543,-1.70050060626389,-2.0780781923086407,-2.301547844218851,-2.643761109414357,-2.810023045716306,-3.0148939892547966,-3.1030441587188675,-3.2989136708118973,-3.422815030028354,-3.4840308047284223,-3.5673475649289834,-3.6626005686269116,-3.747916883195557,-3.8296725842031405,-3.878483511795116,-3.966371734181432,-4.00311336632578,-4.062701959069181,-4.116275914745742,-4.181106559907013,-4.209386888310694,-4.251504541625579,-4.277828974162033,-4.286620408656302,-4.298252216619738,-4.344822015861914,-4.375635301242102,-4.393560736696192,-4.404432035755161,-4.4333509023135775,-4.4570156203350955,-4.488160282030315,-4.51508726220656,-4.535131915283143,-4.565280165866369,-4.580870439450673,-4.59247197619908,-4.616721031759919,-4.630450251515567,-4.635722036212691,-4.648565697886776,-4.653000600937417,-4.684252567274586,-4.697152777935348,-4.717237224361557,-4.739998269751253,-4.7447262694572405,-4.754065822817958,-4.7599203155121765,-4.76855381219248,-4.774875097472811,-4.780620784737023,-4.785488629751792,-4.788452846236454,-4.793893053401459,-4.797201080951211,-4.800794346755977,-4.805713381186375,-4.808403018953501,-4.811664504485385,-4.815275522876692,-4.81775400905316,-4.819124919907022,-4.820336625719248,-4.8215163994109895,-4.8215163994109895
3,0.0,-0.20812192839105356,-0.3646866360972225,-0.4016876284816392,-0.44967134857492785,-0.5086859909001673,-0.5105695328907973,-0.48372664381424757,-0.5100065094456733,-0.5264407804950946,-0.4998537736789755,-0.49817228227507937,-0.4913516489057209,-0.48592111832855656,-0.48996361437243213,-0.4949818199823555,-0.49268819438718814,-0.5010623778827819,-0.49615001279680415,-0.47401346297430624,-0.4717261330454286,-0.46811222078451026,-0.46527845861415146,-0.46338523081205774,-0.45605856094315494,-0.4556707225035185,-0.4545201782700236,-0.4521148675476421,-0.4515065406883963,-0.4494835175085767,-0.44835998210185923,-0.43984468384064757,-0.43909173892078607,-0.4374423782442918,-0.43570256278489905,-0.4336518516533852,-0.43267720350920635,-0.42692591856651024,-0.42817498084999495,-0.4256774603317689,-0.42034924651598327,-0.41983493523310506,-0.4197029558160071,-0.4198534470928592,-0.4183424229684536,-0.4179971999279713,-0.41740460502428983,-0.41573380494271983,-0.4151283625079417,-0.41119389493815206,-0.41047462227177,-0.4093908638047565,-0.41059539178772886,-0.40987435258036614,-0.4095946833237623,-0.4098386877012791,-0.4076048298174957,-0.4068588470379999,-0.406650264544505,-0.40619537530374933,-0.40511069208852385,-0.4046091796010029,-0.4044703639669618,-0.40296839062015893,-0.40309646209245364,-0.4030665713624945,-0.40300599010859234,-0.40300599010859234
4,0.0,-0.8758594738455994,-1.2119280150972231,-1.3955306799196399,-1.5318895071591332,-1.73138481055017,-1.811892016470327,-1.8926456114813353,-1.9540918765707038,-2.0604316255926234,-2.111059229438997,-2.1397119292192874,-2.175069781187159,-2.2190794934510185,-2.2633119416872813,-2.30335740082313,-2.3268521863625087,-2.3731107931824447,-2.387570150362636,-2.40328146864597,-2.4272536071094115,-2.456713260730318,-2.4682605485874927,-2.4882119827160123,-2.4975330741699815,-2.5016863750689726,-2.5059309712675195,-2.5254731132518526,-2.5411947075351486,-2.5485993645200145,-2.552499268184217,-2.561764142471299,-2.571858825130608,-2.5853863776318784,-2.5983346641828966,-2.606430936965144,-2.61935970711473,-2.6231293671215568,-2.629528655265156,-2.639725538948539,-2.643474976426525,-2.6456178288906713,-2.6515703716124737,-2.653475510641936,-2.6665570957225686,-2.6725094906272995,-2.682078461363128,-2.6925995011783432,-2.694206395958623,-2.6963839421719737,-2.698181358158311,-2.7010762358734253,-2.7049181652252656,-2.7067771568875574,-2.7088763273941168,-2.7103894907057153,-2.7118263016881157,-2.712952641335113,-2.714358027458727,-2.716385622955788,-2.717107355839712,-2.718274103360937,-2.719602542955616,-2.719915423071847,-2.72054329751169,-2.72104428889368,-2.7215338132555797,-2.7215338132555797
5,0.0,-0.7803873881313138,-1.0763491513777146,-1.2452710628083483,-1.3495413890640726,-1.5416793777312845,-1.6155690158553198,-1.674478469337335,-1.7376635002646428,-1.8303241848672178,-1.8783812693820605,-1.9038854193865173,-1.944015182212513,-1.99612653032989,-2.038130712063436,-2.0703983514996285,-2.0880628808127693,-2.1327562345390674,-2.1372066140477686,-2.1632333657586864,-2.1813070107922927,-2.2083832296403623,-2.2159373218045,-2.231829571101409,-2.244036688821584,-2.2478772335520794,-2.2533041604079114,-2.273108797714025,-2.2853931834432357,-2.292553133383589,-2.2945850273324133,-2.302570967299187,-2.3089736877442393,-2.3227094191837128,-2.3374364045045404,-2.337577086255618,-2.3491848381812996,-2.3514124615047094,-2.3575014346542935,-2.362285716152996,-2.3658582522797045,-2.3678199525928187,-2.373346078798704,-2.3758311764208937,-2.3852212954743246,-2.3917445697241466,-2.399404299987808,-2.409099752927356,-2.40912102765302,-2.4116189513589505,-2.4138156684898293,-2.4165508636083803,-2.421148989687376,-2.4210273034178336,-2.423259568576367,-2.4233233564589924,-2.424586278532588,-2.4258456239633372,-2.4259730843858196,-2.4281826006075535,-2.428895799701379,-2.430200753319591,-2.43185369867868,-2.4313790158039326,-2.4315775218891384,-2.4321245742848463,-2.4325336027769393,-2.4325336027769393
6,0.0,-0.14123846220538733,-0.2633320820073436,-0.3061094703034115,-0.33375394186460494,-0.3680167206866287,-0.3564506938213347,-0.3069939543808376,-0.3349114762980546,-0.34112410926170167,-0.3321325184476683,-0.3292807358774623,-0.32649646819917594,-0.3333055461630733,-0.3416531280664318,-0.34182035788283593,-0.3390426799786231,-0.35249520227257763,-0.33860503658664987,-0.3273722636257056,-0.31781804303228706,-0.31376296370727347,-0.30628513397249474,-0.30146672974338623,-0.2978833016849284,-0.29849653642803,-0.2968413204714225,-0.29443433907120625,-0.2944388790420015,-0.29444155709999914,-0.29079642439050074,-0.2828251751604582,-0.27940172131083724,-0.2791465843866712,-0.279533176360587,-0.27038188792106477,-0.26559123612112945,-0.25808155448876613,-0.2603099807395985,-0.25628105541638935,-0.2511031521326741,-0.25086141130791517,-0.24915912592382622,-0.24961793825079445,-0.2451413079359834,-0.2456907910442387,-0.24223459721886814,-0.24316747356702662,-0.2413242658716707,-0.23820900334926073,-0.2373786035535215,-0.23668955043431894,-0.23844956931845873,-0.23559580322768373,-0.23545333284851647,-0.23442373320259702,-0.2331160530157305,-0.23254046296918482,-0.2309104927208034,-0.23098379777073563,-0.2299512471192255,-0.22951653439518382,-0.22938487375719974,-0.2276570519026712,-0.22725616456716324,-0.2272784229355777,-0.2271131821944048,-0.2271131821944048
7,0.0,-1.3263663193482453,-1.7880098155787731,-2.041003059174788,-2.2387123263627657,-2.558158624187428,-2.6909400716683813,-2.8655812794421522,-2.94910322431917,-3.1119636083221005,-3.224055880774031,-3.2682946768876344,-3.321432428721496,-3.401693529549698,-3.4594848492100896,-3.510311732348165,-3.551155246037217,-3.62289204821609,-3.6432170643187076,-3.6857052384664493,-3.71226431651337,-3.748245357396493,-3.7666682768951545,-3.7944599491234134,-3.815866954804427,-3.821656667385827,-3.8272102850579697,-3.8529267805749554,-3.8739485760792025,-3.8848684188983627,-3.8913302527017297,-3.911541687820269,-3.9278117452176535,-3.945688944611888,-3.964045113398372,-3.9788732457191087,-3.990978351178797,-3.9996873058796822,-4.007709057527344,-4.015148237509132,-4.02481221929977,-4.029696892422793,-4.034982900695684,-4.037770512694006,-4.047872223816353,-4.054231120278324,-4.06197650982613,-4.081041329937021,-4.0841266008421595,-4.086398821463551,-4.08909098173475,-4.09454443016758,-4.098977500528457,-4.102081407552195,-4.104760908175643,-4.106035979093354,-4.110894111145429,-4.1123983745868316,-4.113288622811389,-4.116040634788179,-4.118048465573668,-4.119660632622835,-4.121578204275583,-4.123859945286642,-4.1246128842785295,-4.125309765148011,-4.125974233324365,-4.125974233324365
8,0.0,0.22046315501073008,0.35230499451097175,0.5395207251397216,0.6074692369647776,0.7064710521412153,0.7897399955811025,0.9124197477825019,0.9189629316602697,0.9936135557421821,1.0828360756075683,1.113106329576553,1.1758065435229093,1.223021121273416,1.2611677962871226,1.3032608284931364,1.326868280370338,1.3564963214338668,1.3864265263079003,1.4479893814306333,1.4912173486464917,1.5351594359098382,1.5560964397182755,1.5839793790079075,1.6027073797062446,1.6078442954522911,1.6173228941172049,1.6485663741910608,1.664128042444692,1.675394304440817,1.6841077952104389,1.7089735230378322,1.7220821860217679,1.7437006025082395,1.7582442817503838,1.7713616978975644,1.7953351316607808,1.8113877215334748,1.815992042770844,1.839164744083986,1.851609631627876,1.8543159187201903,1.8647722522898702,1.8669485748325898,1.896405843378451,1.9047913835974415,1.9209766564914985,1.9318394325532073,1.93517048035635,1.9489520361757204,1.954043638099842,1.9591732139948372,1.9613388730573096,1.9660553841656432,1.9693220352764225,1.971091698038906,1.975518848275686,1.9784203316703053,1.9819216515028002,1.9852887793811351,1.9876401603531375,1.9905072373163006,1.9929231862295598,1.995088426761271,1.9957640141226105,1.996571156354727,1.997339481982144,1.997339481982144
9,0.0,-0.2847786783226036,-0.38619824376680656,-0.43291837239449543,-0.4674187781235961,-0.5319307380749032,-0.5394508851752305,-0.5361724739663501,-0.5702295581117355,-0.5922133272841954,-0.5834598526618823,-0.5901691426502874,-0.5678455107001665,-0.5750262776128137,-0.5886308632984989,-0.6018616592671305,-0.6070137829673264,-0.6025905440779478,-0.6007797679092066,-0.5680965811574958,-0.5683466744930108,-0.5476312251615361,-0.5470377816239322,-0.535136269121708,-0.5287246445492455,-0.5299513625130904,-0.529323597272722,-0.5141735736196499,-0.5183485577339972,-0.5204474886670423,-0.5208987122975371,-0.5079069841621111,-0.5125311377048271,-0.49968033752770635,-0.49475064420971304,-0.49801404633616764,-0.5017731301558089,-0.4912462274148856,-0.4939751685348777,-0.4963490429445568,-0.488185748463668,-0.48885338223618424,-0.48375706047164774,-0.48473565128934476,-0.47253099652503006,-0.472430760461194,-0.47391031612054313,-0.46984905676252464,-0.4704689400670541,-0.4650160596405191,-0.4645126314115478,-0.46580692249953837,-0.46490816734996276,-0.4648484103835823,-0.4625489812574432,-0.46199802884284447,-0.45931399738763096,-0.4592353440274501,-0.4574315539211087,-0.4555295846496496,-0.453856449884256,-0.45346246166180937,-0.45202552129647094,-0.4508421586681558,-0.4511182597690059,-0.45065910236256485,-0.45008578781842185,-0.45008578781842185
