,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,1.265,1.0024804545454544,0.9152646549999998,0.8522265119099997,0.815714496159743,0.7828645469531977,0.7501193563917519,0.7279789916798419,0.7134245820140627,0.6763298213789332,0.6624379312030918,0.6493909659282778,0.6305477445152878,0.6224826324791916,0.6050815984645211,0.5887647015993707,0.5779058067356132,0.5585103534998667,0.5497070496405121,0.5449206817541726,0.5327776447753814,0.5178992762815899,0.5111357450039415,0.5015687300117081,0.5001679928714973,0.49814304576428264,0.49532229444393266,0.4845184139225179,0.47751029675762685,0.47330464777900727,0.4706577652445542,0.469625794409174,0.4643835332874456,0.45699943405026805,0.45643419367141347,0.4513766149600137,0.44425265408938486,0.44396561693213343,0.4415241076136085,0.4356362334984629,0.4354817124629829,0.43412049989884527,0.4310700225426128,0.43006234818927064,0.42236002132377454,0.4194153882747177,0.4145518360220255,0.4091224905239368,0.4078667148475553,0.4080255476990798,0.40646131281772724,0.40428233362800314,0.4030459185792054,0.4015065818434522,0.4002812698017927,0.39967106440504624,0.399815538018616,0.39890162711884586,0.39799045795177507,0.39677921040568226,0.3968601227744652,0.3959550781204275,0.39505274860035194,0.3951388403545509,0.3948388800856249,0.3945392197769679,0.3942398591286195,0.3942398591286195
1,9.49,7.450965079545453,6.813866427148807,6.3340542124978665,6.045146739418804,5.601461842907558,5.380204707286501,5.101082412427181,4.992932642867282,4.7218175096920705,4.528954506976467,4.444615890068144,4.324130596789955,4.202420659070702,4.083340786845178,3.9815981737296244,3.9137607180345566,3.805602280937535,3.7510667788695633,3.6568108990502974,3.582325096204511,3.491920588099503,3.45041909805499,3.3917459070536933,3.352878680726727,3.340633707958014,3.323576460891197,3.2587708587847968,3.2161957437662307,3.1909351668170496,3.1748205782516696,3.1318381541851035,3.097747153008968,3.0541651305837094,3.016877828919342,2.98708202820336,2.9454180701789756,2.921628021290037,2.90603925847434,2.8722955119240523,2.8512340771005125,2.843403087556457,2.8257651569113063,2.8194136249326363,2.775752710347824,2.7570965430975503,2.729298356855849,2.6979262065854566,2.6907599061033083,2.676394438355407,2.6675293907668043,2.6553787461425475,2.647121730628877,2.638443331951429,2.631630809417274,2.6282156873876086,2.6198728374419114,2.6147848758559924,2.609754336391332,2.602943107228344,2.5988474999959736,2.593849310754131,2.5888204351276327,2.5848781904889164,2.583199663384476,2.581525632988958,2.579876891775351,2.579876891775351
2,7.387,6.209733571608946,5.68649939373611,5.30892180769136,5.08545215578115,4.743238890585643,4.576976954283694,4.372106010745204,4.283955841281133,4.088086329188103,3.9641849699716465,3.902969195271578,3.8196524350710166,3.7243994313730884,3.639083116804443,3.5573274157968595,3.508516488204884,3.420628265818568,3.3838866336742197,3.324298040930819,3.2707240852542583,3.205893440092987,3.177613111689306,3.13549545837442,3.109171025837966,3.1003795913436965,3.088747783380261,3.042177984138085,3.011364698757897,2.993439263303807,2.982567964244838,2.9536490976864225,2.929984379664905,2.8988397179696856,2.871912737793441,2.851868084716858,2.8217198341336323,2.806129560549328,2.794528023800922,2.770278968240082,2.7565497484844337,2.75127796378731,2.738434302113224,2.7339993990625846,2.702747432725415,2.6898472220646523,2.6697627756384446,2.647001730248748,2.6422737305427604,2.6329341771820434,2.627079684487824,2.6184461878075203,2.6121249025271895,2.6063792152629777,2.601511370248208,2.598547153763547,2.5931069465985415,2.589798919048789,2.586205653244024,2.581286618813625,2.5785969810464984,2.5753354955146146,2.571724477123309,2.569245990946841,2.5678750800929793,2.566663374280753,2.565483600589012,2.565483600589012
3,2.229,2.0208780716089465,1.8643133639027774,1.8273123715183606,1.779328651425072,1.7203140090998323,1.7184304671092026,1.745273356185752,1.7189934905543265,1.7025592195049053,1.7291462263210244,1.7308277177249203,1.7376483510942788,1.7430788816714433,1.7390363856275677,1.7340181800176442,1.7363118056128117,1.7279376221172178,1.7328499872031957,1.7549865370256936,1.7572738669545713,1.7608877792154898,1.7637215413858485,1.765614769187942,1.772941439056845,1.7733292774964813,1.7744798217299762,1.7768851324523578,1.7774934593116036,1.7795164824914231,1.7806400178981405,1.7891553161593523,1.7899082610792139,1.791557621755708,1.793297437215101,1.795348148346615,1.7963227964907937,1.80207408143349,1.800825019150005,1.8033225396682313,1.8086507534840168,1.809165064766895,1.809297044183993,1.8091465529071409,1.8106575770315465,1.8110028000720289,1.8115953949757102,1.8132661950572802,1.8138716374920583,1.8178061050618477,1.8185253777282298,1.8196091361952433,1.818404608212271,1.8191256474196336,1.8194053166762376,1.8191613122987207,1.8213951701825042,1.822141152962,1.822349735455495,1.8228046246962506,1.823889307911476,1.824390820398997,1.824529636033038,1.8260316093798408,1.8259035379075461,1.825933428637505,1.8259940098914074,1.8259940098914074
4,5.51,4.6341405261544,4.298071984902777,4.11446932008036,3.9781104928408673,3.7786151894498308,3.6981079835296735,3.6173543885186654,3.555908123429297,3.4495683744073777,3.398940770561004,3.3702880707807137,3.3349302188128416,3.290920506548982,3.2466880583127193,3.2066425991768712,3.183147813637492,3.1368892068175565,3.122429849637365,3.106718531354031,3.082746392890589,3.0532867392696827,3.0417394514125076,3.0217880172839884,3.012466925830019,3.0083136249310276,3.004069028732481,2.9845268867481476,2.968805292464852,2.9614006354799858,2.957500731815783,2.9482358575287018,2.938141174869392,2.924613622368122,2.9116653358171036,2.9035690630348565,2.89064029288527,2.886870632878444,2.8804713447348447,2.8702744610514617,2.866525023573476,2.8643821711093294,2.858429628387527,2.856524489358064,2.8434429042774316,2.837490509372701,2.8279215386368723,2.817400498821657,2.8157936040413776,2.813616057828027,2.8118186418416893,2.8089237641265754,2.805081834774735,2.8032228431124433,2.801123672605884,2.7996105092942853,2.798173698311885,2.797047358664887,2.7956419725412736,2.793614377044212,2.7928926441602884,2.791725896639063,2.790397457044384,2.790084576928153,2.7894567024883106,2.7889557111063206,2.7884661867444205,2.7884661867444205
5,5.422,4.641612611868686,4.345650848622285,4.176728937191652,4.072458610935928,3.880320622268716,3.8064309841446806,3.7475215306626657,3.6843364997353576,3.5916758151327826,3.54361873061794,3.5181145806134833,3.4779848177874877,3.4258734696701105,3.3838692879365646,3.351601648500372,3.333937119187231,3.2892437654609328,3.2847933859522316,3.258766634241314,3.240692989207708,3.2136167703596383,3.2060626781955004,3.190170428898591,3.1779633111784165,3.1741227664479212,3.1686958395920892,3.1488912022859754,3.136606816556765,3.1294468666164117,3.1274149726675873,3.1194290327008134,3.1130263122557613,3.099290580816288,3.08456359549546,3.0844229137443824,3.072815161818701,3.070587538495291,3.064498565345707,3.0597142838470046,3.0561417477202957,3.0541800474071814,3.0486539212012964,3.0461688235791065,3.036778704525676,3.030255430275854,3.0225957000121926,3.0129002470726447,3.0128789723469804,3.0103810486410496,3.008184331510171,3.00544913639162,3.000851010312624,3.000972696582167,2.9987404314236334,2.998676643541008,2.997413721467413,2.996154376036663,2.996026915614181,2.993817399392447,2.9931042002986215,2.9917992466804093,2.9901463013213205,2.990620984196068,2.9904224781108617,2.989875425715154,2.989466397223061,2.989466397223061
6,2.737,2.595761537794613,2.4736679179926564,2.4308905296965886,2.4032460581353954,2.3689832793133716,2.380549306178666,2.430006045619163,2.402088523701946,2.3958758907382984,2.4048674815523317,2.407719264122538,2.410503531800824,2.4036944538369265,2.3953468719335684,2.3951796421171645,2.3979573200213773,2.3845047977274225,2.39839496341335,2.4096277363742944,2.4191819569677127,2.4232370362927265,2.4307148660275053,2.435533270256614,2.4391166983150714,2.43850346357197,2.4401586795285777,2.442565660928794,2.4425611209579987,2.442558442900001,2.4462035756094993,2.454174824839542,2.4575982786891633,2.457853415613329,2.4574668236394133,2.466618112078935,2.4714087638788707,2.478918445511234,2.4766900192604018,2.480718944583611,2.485896847867326,2.486138588692085,2.487840874076174,2.4873820617492055,2.491858692064017,2.491309208955762,2.494765402781132,2.493832526432974,2.4956757341283295,2.4987909966507393,2.4996213964464786,2.5003104495656814,2.4985504306815414,2.5014041967723166,2.5015466671514837,2.502576266797403,2.5038839469842697,2.504459537030815,2.5060895072791967,2.5060162022292647,2.5070487528807748,2.5074834656048166,2.5076151262428006,2.5093429480973293,2.509743835432837,2.5097215770644223,2.5098868178055955,2.5098868178055955
7,8.22,6.893633680651755,6.4319901844212275,6.178996940825212,5.981287673637235,5.661841375812573,5.529059928331619,5.354418720557847,5.270896775680829,5.1080363916779,4.995944119225969,4.951705323112366,4.898567571278504,4.8183064704503025,4.760515150789911,4.709688267651836,4.668844753962783,4.59710795178391,4.576782935681293,4.534294761533551,4.50773568348663,4.471754642603507,4.453331723104846,4.425540050876587,4.404133045195573,4.398343332614173,4.3927897149420305,4.367073219425045,4.346051423920798,4.3351315811016375,4.32866974729827,4.308458312179731,4.292188254782346,4.274311055388112,4.255954886601628,4.241126754280891,4.2290216488212025,4.2203126941203175,4.212290942472656,4.2048517624908675,4.19518778070023,4.190303107577206,4.185017099304316,4.1822294873059915,4.172127776183646,4.165768879721676,4.1580234901738695,4.138958670062978,4.13587339915784,4.133601178536448,4.13090901826525,4.12545556983242,4.121022499471542,4.117918592447805,4.115239091824357,4.1139640209066455,4.109105888854571,4.107601625413168,4.106711377188611,4.103959365211821,4.101951534426332,4.100339367377165,4.098421795724417,4.096140054713358,4.095387115721471,4.0946902348519885,4.0940257666756334,4.0940257666756334
8,0.679,1.03506315501073,1.1551077945109716,1.3326669067397214,1.3950222556663776,1.4847970642531794,1.5632983591116922,1.6794535842294809,1.683971989868968,1.7534620704583586,1.838237922014355,1.8667509335159838,1.9269132309283994,1.971315647870092,2.0071756035061084,2.0471243858811143,2.0693048394957803,2.096712600989919,2.125479696552387,2.18476053120583,2.226428677377758,2.2684595794642415,2.2885277809758082,2.3151817994165174,2.3329701565474994,2.3378507584093393,2.3469723118335537,2.376848257629068,2.3915228519808154,2.4022567710720426,2.410635224575246,2.4344553489566136,2.446913266377687,2.4676150612570398,2.4813951947004544,2.493894498066334,2.516997275826175,2.532452595680554,2.5367624627988934,2.5592250669715586,2.57113617031791,2.573680351255464,2.5837734049323267,2.585829724017119,2.614369726131736,2.622404591405947,2.6380106661828764,2.648226864079832,2.6514083621568685,2.6648175391582334,2.6697248135674427,2.6745976212341644,2.6766175826676797,2.681152700227961,2.684274962074491,2.685972718983378,2.6901845830944917,2.6929790692846547,2.6963737129043066,2.6995990325370354,2.70184448274957,2.7046059467455437,2.706916599530515,2.7089768598223234,2.7096175587506024,2.710389847438091,2.711123354374424,2.711123354374424
9,4.35,4.065221321677396,3.9638017562331935,3.9170816276055045,3.8825812218764035,3.8180692619250967,3.810549114824769,3.8138275260336494,3.779770441888264,3.7577866727158042,3.7665401473381177,3.7598308573497126,3.7821544892998338,3.774973722387186,3.7613691367015014,3.7481383407328694,3.7429862170326738,3.7474094559220523,3.7492202320907935,3.7819034188425045,3.7816533255069893,3.802368774838464,3.802962218376068,3.8148637308782924,3.821275355450755,3.8200486374869103,3.8206764027272784,3.83582642638035,3.831651442266003,3.829552511332958,3.829101287702463,3.8420930158378885,3.8374688622951725,3.8503196624722933,3.8552493557902867,3.8519859536638323,3.848226869844191,3.858753772585114,3.856024831465122,3.853650957055443,3.861814251536332,3.861146617763816,3.8662429395283526,3.8652643487106557,3.8774690034749706,3.8775692395388064,3.8760896838794574,3.880150943237476,3.8795310599329462,3.8849839403594815,3.8854873685884526,3.8841930775004623,3.885091832650038,3.8851515896164184,3.8874510187425577,3.888001971157156,3.89068600261237,3.890764655972551,3.892568446078892,3.894470415350351,3.896143550115745,3.8965375383381917,3.89797447870353,3.8991578413318453,3.898881740230995,3.8993408976374364,3.8999142121815793,3.8999142121815793
