,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,2.1,0.0,0.0,0.0,1598751.0,69867.0,24451715.6,0.0
1,1.74,0.17,0.07,12538.26,1598751.0,57993.73,22643602.5,0.026
2,1.6,0.24,0.08,16560.63,1598751.0,53208.15,22505640.64,0.0112
3,1.46,0.3,0.08,20802.17,1598751.0,48719.16,22444447.24,0.0108
4,1.35,0.36,0.08,23777.12,1598751.0,44923.39,22412388.1,0.0101
5,1.3,0.38,0.08,25118.25,1598751.0,43265.55,22404824.78,0.0053
6,1.26,0.4,0.08,26434.61,1598751.0,42061.34,22399206.41,0.0035
7,1.24,0.41,0.08,27292.56,1598751.0,41291.56,22396490.58,0.0029
8,1.2,0.43,0.08,28450.62,1598751.0,39935.43,22392508.49,0.005
9,1.19,0.43,0.08,28718.0,1598751.0,39587.84,22391770.38,0.0014
10,1.18,0.44,0.08,29032.74,1598751.0,39282.46,22390940.46,0.0017
11,1.16,0.45,0.08,29582.3,1598751.0,38678.88,22389607.86,0.0026
12,1.15,0.45,0.08,29997.23,1598751.0,38228.75,22388601.97,0.0019
13,1.14,0.45,0.08,30069.72,1598751.0,38091.48,22388352.18,0.001
14,1.14,0.46,0.08,30205.62,1598751.0,37886.46,22388003.29,0.001
15,1.13,0.46,0.08,30516.23,1598751.0,37771.17,22387115.85,0.0019
16,1.13,0.46,0.08,30667.06,1598751.0,37625.25,22386555.21,0.0022
17,1.12,0.46,0.08,30726.93,1598751.0,37441.74,22386264.32,0.0013
18,1.13,0.46,0.08,30868.25,1598751.0,37601.22,22385732.72,0.0021
19,1.13,0.46,0.08,30897.78,1598751.0,37482.78,22385577.12,0.001
20,1.12,0.46,0.08,30924.4,1598751.0,37423.74,22385497.49,0.0007
21,1.12,0.47,0.08,30938.3,1598751.0,37306.02,22385423.59,0.001
22,1.12,0.47,0.08,30953.02,1598751.0,37260.34,22385342.07,0.0008
23,1.12,0.47,0.08,30973.75,1598751.0,37265.97,22385275.34,0.0008
24,1.12,0.47,0.08,31034.68,1598751.0,37296.82,22385018.81,0.0016
25,1.12,0.47,0.08,31045.21,1598751.0,37227.21,22384920.24,0.0007
26,1.12,0.47,0.08,31045.21,1598751.0,37227.21,22384920.24,0.0004
