,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,22.1,20.3,20.3,18.9,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,24.5,24.5,24.5
1,16.3,15.8,15.8,15.8,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3
2,15.8,15.8,15.8,15.4,22.1,22.1,22.1,22.1,22.1,27.5,27.5,36.3,36.3,36.3,36.3
3,17.0,16.3,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.8,17.8,18.9,17.8,17.8,17.8
4,15.4,15.4,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,61.6,61.6,61.6,61.6
5,15.4,15.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,20.3,20.3,20.3,20.3
6,17.0,92.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3
7,14.6,36.3,36.3,50.9,50.9,42.7,42.7,36.3,36.3,42.7,36.3,36.3,36.3,42.7,42.7
8,14.8,15.8,15.4,20.3,20.3,20.3,18.9,17.8,17.8,18.9,18.9,17.8,17.8,18.9,18.9
9,15.4,15.4,15.4,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
10,15.8,15.8,15.4,22.1,22.1,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7
11,17.0,17.0,16.3,15.8,15.8,31.3,27.5,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5
12,20.3,18.9,17.8,17.8,17.0,17.8,17.8,18.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3
13,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,36.3,31.3,31.3,31.3,36.3,36.3,36.3
14,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,20.3,18.9,18.9,17.8,20.3,20.3,20.3
15,75.2,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5
16,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
17,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7
18,230.4,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6
19,92.8,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
20,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5
21,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,36.3,36.3,36.3,36.3,36.3,36.3
