,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,0.0,-0.4606939132491016,-1.5304044682205045,-2.1559294421141977,-2.702889348332099,-3.4819663037335697,-4.351611981689584,-4.754149823861205,-4.829564169435436,-5.161122603953654,-5.219745607428132,-5.530608525832098,-5.650870028149707,-5.668939193425888,-5.8646647352013055,-5.9824152417477645,-6.077190051946319,-6.095049421576116,-6.141811189414359,-6.075221736546995,-6.1893822963907885,-6.373556030193723,-6.380989829415658,-6.40791095707075,-6.437991224560512,-6.439419860186075,-6.4440870361777085,-6.457129062673051,-6.546304896935823,-6.5631740051851075,-6.548086544321314,-6.559246400710921,-6.566959247221786,-6.579081855747249,-6.594121923426868,-6.605298649158072,-6.605669241554644,-6.663643699526756,-6.663845211475641,-6.7143155509477515,-6.749902993754597,-6.755434625621457,-6.781586841903745,-6.781410849697955,-6.8035175222674615,-6.791834175225655,-6.811326503415236,-6.819199732648217,-6.813946232899648,-6.813689770797598,-6.829153740381298,-6.8252968072049045,-6.832022549244967,-6.832022549244967
1,0.0,-0.7754482208741778,-1.9246615138157321,-2.667866033600849,-3.231998251008775,-3.374246332246766,-3.3977836433783333,-3.477478362836298,-3.357619741720698,-3.1991732718689274,-3.099584023854443,-3.17181768825709,-3.107234079740548,-3.164252504165481,-3.2108077079944057,-3.2387016137700266,-3.187436723596171,-3.161867610883484,-3.174017818591045,-3.19560865018613,-3.1295834821834134,-3.0458807243405035,-2.9869754752824678,-2.994393818469683,-3.0047516020233007,-2.990828863405027,-2.945469155093545,-2.9504191318869943,-2.9106868547519817,-2.9176668198231304,-2.9218530829129117,-2.925895348712377,-2.929689394742262,-2.937158441886841,-2.9455660772732135,-2.9500275974449988,-2.9399856578197316,-2.9081930361735004,-2.8908194474163196,-2.894402269168186,-2.897159041507959,-2.8855784820926305,-2.873294828719324,-2.8679577561769523,-2.854766316532405,-2.858975809676374,-2.860332706974118,-2.865367659389227,-2.8667841645192067,-2.861634963555374,-2.852634972559791,-2.8536923452934424,-2.8542144076524343,-2.8542144076524343
2,0.0,-0.40174793620274557,-3.1344662910916714,-4.990044068407775,-6.474147438539217,-6.840337222974237,-7.348435929298969,-7.530490558777874,-7.723566409592579,-7.939029307764824,-8.118732442737441,-8.235906086546688,-8.311407009273776,-8.421480695421737,-8.490017042439115,-8.551342758710975,-8.611917995604925,-8.652745512986739,-8.736730927040046,-8.826722945086917,-8.89675463403639,-8.989311101337998,-9.071832849842123,-9.122043583070445,-9.17851302523943,-9.19760880922901,-9.26149526961508,-9.286320552867572,-9.327603907995247,-9.361140090528478,-9.375811931846075,-9.396181773635302,-9.410592927578138,-9.440633571551288,-9.477236921770066,-9.49899957646064,-9.51214332780911,-9.54200080988446,-9.564841865945855,-9.58689756761143,-9.602456464680944,-9.617230186119187,-9.629590204019458,-9.635789183935145,-9.647511081193775,-9.657281478770912,-9.666565941696744,-9.682377693866542,-9.686602659380931,-9.692920415836888,-9.700956810563078,-9.70408836307538,-9.706993724205015,-9.706993724205015
3,0.0,0.0,-0.01864195993382063,-0.3294403925178797,-0.8092579181907403,-2.274502076680923,-3.9684328268684923,-4.71772536336966,-5.340982998779954,-6.088109581821097,-6.662442480684243,-7.187804594087816,-7.4513438657298865,-7.833019494060646,-8.151200627718582,-8.36037197878098,-8.562883049433685,-8.686685364670332,-8.966465901031832,-9.237898146516248,-9.471584486971308,-9.779340173853203,-10.040190810532886,-10.210321968093949,-10.393467820261685,-10.45288635290214,-10.647912719756182,-10.729665902111874,-10.867451375701059,-10.976862323757212,-11.021266904315214,-11.089982872188404,-11.138112773456552,-11.230883495107799,-11.349729536753783,-11.420428329869402,-11.460357674691044,-11.563861449988108,-11.63327724386477,-11.708257708001218,-11.759141986678607,-11.805038214188869,-11.846667746663366,-11.865635728161196,-11.905048599624305,-11.93417362296854,-11.963794059171459,-12.017082139700864,-12.030121958117338,-12.049771371089612,-12.07684813929256,-12.086401568731997,-12.095974101160731,-12.095974101160731
4,0.0,-4.53350419230372,-5.049779956265706,-5.0822679394946135,-4.810298185939197,-4.5819270659684666,-4.405147291726991,-4.273572117135376,-4.217657706417372,-4.133909167297059,-4.048721205066615,-3.9376077747311964,-3.907866784783014,-3.904598133832686,-3.8344132964693896,-3.794018662971161,-3.755438786572858,-3.7381626154860528,-3.6853937214393886,-3.6613064442328893,-3.637197245643338,-3.5786460458528535,-3.5621904647514446,-3.542032939110967,-3.5191919419597393,-3.515504432678481,-3.4982967645498833,-3.489614564747274,-3.462129538829361,-3.4496773594607943,-3.445991213982931,-3.4378894162168465,-3.4281571220693907,-3.4163164476762296,-3.393919918652133,-3.3854215571705937,-3.382066723798623,-3.37160842650706,-3.3652771944374216,-3.3519428426284175,-3.3409870291909667,-3.3349635301829,-3.3282031526313305,-3.325231873181475,-3.3213387425201217,-3.317097451427414,-3.311166499008071,-3.299967021376334,-3.299130885794266,-3.298112230979339,-3.295506081818897,-3.2949177523422364,-3.292936802873351,-3.292936802873351
5,0.0,-3.2505367437508825,-5.184135943279427,-6.085664090154357,-6.677542206844165,-6.778277120262284,-6.964713035828721,-7.003138134598465,-7.076958631739855,-7.152757588780751,-7.185400559877543,-7.196860853233209,-7.2234827868966835,-7.293918529350929,-7.298768117103171,-7.302009624762406,-7.306287865788577,-7.314081212928303,-7.320293432362659,-7.350112579982853,-7.375199695655201,-7.381612739686142,-7.417928385365134,-7.432965041460291,-7.448502057678318,-7.456704844977162,-7.479045864595456,-7.487119215630199,-7.488803391896613,-7.498999974331812,-7.504283036379559,-7.510529130783858,-7.510982032407014,-7.517538933025382,-7.519996249468394,-7.526222540498813,-7.530745989144647,-7.542592104711291,-7.550378946461771,-7.552581629086261,-7.5524020960256255,-7.555513219933313,-7.557252943568517,-7.558125252545982,-7.562647537044246,-7.564261085072064,-7.564531046408409,-7.564673071211093,-7.5664227283150085,-7.569324023044456,-7.572509076480603,-7.573806544484622,-7.573847236019286,-7.573847236019286
6,0.0,-0.5158831080361268,-0.2726233307885914,-0.16434622658704223,0.12444606919342892,0.36278436328832475,0.4889534170170959,0.6535825976801448,0.7340222087162745,0.8487857627164158,0.9597128478180518,1.094539074418171,1.1318048375797178,1.1498826962268662,1.2347735187921787,1.2846116214769157,1.332545543780314,1.355427378600085,1.4215038947136232,1.4607747891187743,1.4944244332795718,1.5674528178995637,1.59597069576838,1.6246296225714336,1.65758698348679,1.6640943595105437,1.6915217799299658,1.7046396920595892,1.738558510008783,1.7569576408876906,1.7629654409276414,1.7744252183697267,1.7864083539164595,1.802339727729474,1.8302284341183255,1.8426372307141012,1.8482985476393097,1.8633110748056394,1.873093872357399,1.8898330148709643,1.9035206663906485,1.911544141804607,1.9201761631301337,1.9240574530012011,1.9294300035493095,1.9349700788659105,1.9422844600301736,1.955968577882149,1.9575108810335116,1.95945981238055,1.9632747594934339,1.964372045131513,1.9667323003313282,1.9667323003313282
7,0.0,-0.0726342188827217,-0.07177360965891262,0.1413983959512006,0.3616634540961231,0.5725453924666375,1.2171031078362105,1.3405690716490033,1.4567015713106801,1.6031097729568595,1.6996609425330411,1.7986798894352514,1.8471398000241737,1.9981694928002627,2.0561798317418614,2.1735823696236456,2.2135658147461417,2.243565328112603,2.2983676176519516,2.3404758324416206,2.388512066618325,2.4810853407643902,2.5203183016279813,2.5541632112242465,2.5927592152294907,2.6016535122269366,2.6303029470929706,2.643151476008484,2.686312067734609,2.7080526854507183,2.715379853419431,2.728955350180558,2.7381838386929056,2.7897323755937156,2.813155845587339,2.827587257289151,2.8333293828942696,2.8530905799817963,2.8630599742910654,2.911107323654111,2.9467048355020626,2.957444329690999,2.968606289744349,2.9716258674879708,2.9794066426157,2.982829305529918,3.003649912071012,3.0133153302705544,3.0151360343313556,3.0176931688898696,3.0231702784956833,3.0244687781824555,3.0310344685558928,3.0310344685558928
8,0.0,-1.6480425586656309,-2.182750992888706,-2.2384675461029624,-2.326090063161031,-2.3289271760640076,-2.3512010858134054,-2.3108770036825628,-2.283997804608575,-2.2324197547551567,-2.207868117587851,-2.1639110188877972,-2.1475838638599396,-2.1318717324360397,-2.107908258944366,-2.0913184517553765,-2.075028114941486,-2.071236488675011,-2.0501707290978928,-2.0400039586873677,-2.023240884258385,-2.0005996693189716,-1.9884857253727863,-1.978123681988302,-1.9654813481842108,-1.9632432335199839,-1.9544952622563643,-1.9499642966739836,-1.9395469276634887,-1.9330808749851338,-1.9317368857261863,-1.9270233203971472,-1.9233228411361647,-1.9224511823662371,-1.9148952412269102,-1.9101457133534696,-1.90865262288827,-1.9003701171688527,-1.897728865734006,-1.893863529881911,-1.8891337279477742,-1.8886355322252908,-1.8870132181612018,-1.886400239568348,-1.8833248618975513,-1.882769351357948,-1.8806279451429813,-1.8756044204122209,-1.8753920097171572,-1.8747679169093827,-1.8728592547574903,-1.8727320313738984,-1.872058456677287,-1.872058456677287
9,0.0,-0.044457053965478756,-0.9284651988132919,-2.109787691068052,-3.1765860455716983,-3.9047928209391434,-4.682482228991387,-4.986251503930589,-5.221195056481232,-5.490922746584018,-5.705826637503966,-5.907717608824426,-6.0060759029998385,-6.139618068043413,-6.266578892496435,-6.3400878274144405,-6.410836560051152,-6.448002288057577,-6.524910538727753,-6.626554462885452,-6.713524555493389,-6.795680955929445,-6.897290293890709,-6.960353240161476,-7.026481782091889,-7.0491772710745995,-7.1220351931447885,-7.150406676015094,-7.185775994574084,-7.224599651106324,-7.2412898106282775,-7.266963409557554,-7.2790211186002525,-7.307631681181316,-7.337396735608011,-7.362297677682262,-7.377447865324606,-7.415665116924054,-7.44034513650659,-7.46113748991562,-7.47820406646448,-7.49174207989245,-7.503563834668648,-7.5104396514258305,-7.525729602770156,-7.534298563172767,-7.54189700041504,-7.555474847199237,-7.560670603387487,-7.568469176877545,-7.5784317025660535,-7.582237825228779,-7.584672881084571,-7.584672881084571
10,0.0,-1.403290733871684,-2.4650180870633167,-3.018903875523959,-3.5556307138346464,-3.8963106282332594,-4.246073455730617,-4.357039409800925,-4.443171752147853,-4.532237835383603,-4.608181824795957,-4.672061179053349,-4.705718584390311,-4.756563102571884,-4.798944970811343,-4.82030876465625,-4.840910284813547,-4.8494814551162335,-4.8569847111559366,-4.896483407181637,-4.925797575034358,-4.933974028608313,-4.973137568488709,-4.994472663993917,-5.016972744381222,-5.02548626048623,-5.05358675700302,-5.062705032072809,-5.064918818659342,-5.077092246213954,-5.083700817692754,-5.093106930132124,-5.093143111744241,-5.1000212997213845,-5.101525193868843,-5.109067838464276,-5.114731073639291,-5.126930618071273,-5.135251961112395,-5.137717888590836,-5.141955443525708,-5.145136559905244,-5.146917433251536,-5.149260935672502,-5.154717189046799,-5.156363500785442,-5.156620149882566,-5.156818283853635,-5.158952355965078,-5.162114268897888,-5.165610921258269,-5.167189889815794,-5.167335340602836,-5.167335340602836
11,0.0,-2.658064679385182,-4.441745247237366,-4.757637487830829,-5.0622210593257,-5.181801185686186,-5.293437838167587,-5.290792921786459,-5.29147938327026,-5.27625901880528,-5.261450975957947,-5.243411881504169,-5.235008094276599,-5.238626380752895,-5.234640945286356,-5.223599139329273,-5.2147679987131,-5.206850028028351,-5.1744957959966325,-5.176095332023737,-5.168271741404867,-5.1335058373622635,-5.136980980098833,-5.129807690675292,-5.12235391670433,-5.12295742991126,-5.123289748430138,-5.1211330541113895,-5.10423883552904,-5.10179736507039,-5.102106248622359,-5.100258309067701,-5.093637268372899,-5.088699724642439,-5.073235049170487,-5.071154351937099,-5.07105714641842,-5.068217192955499,-5.067668023531194,-5.060286410028026,-5.056518847514655,-5.0536196501489385,-5.049853708656877,-5.049512290382489,-5.049403541213513,-5.047276649768187,-5.04327311150991,-5.035921881211119,-5.036000624392859,-5.036552948190556,-5.035586284125755,-5.035784543000268,-5.0346411960017425,-5.0346411960017425
12,0.0,-1.0083334156899237,-1.6287197481580569,-1.962062205551967,-2.2850498739177314,-2.406558562400322,-2.5267214222185284,-2.5633716670723343,-2.5898387702770806,-2.6143291048440593,-2.6306921373626295,-2.641952669157542,-2.6469372475846566,-2.6632863283438466,-2.6771248598586093,-2.6692036409583473,-2.6735071248776525,-2.6608238161854567,-2.616149818956704,-2.627802696212142,-2.6301496631130106,-2.5811307326527624,-2.5961948717157126,-2.595988241027386,-2.596466124589425,-2.6003206889978228,-2.6083034692638263,-2.602026247144635,-2.5776804463397345,-2.5804884633480003,-2.582919576338356,-2.5818981942782737,-2.5777120281897488,-2.5650112799136457,-2.556434346731651,-2.5580068516309593,-2.5596564074681165,-2.5626335113693335,-2.5655480399817083,-2.558907131396555,-2.552094065776716,-2.5467469161474168,-2.5450311914808816,-2.5455770568652154,-2.5458672921797754,-2.5417565722074578,-2.5394098711349504,-2.528800970985992,-2.5295585453432055,-2.5310942073811007,-2.531631890063476,-2.5322922818424805,-2.5302052720395167,-2.5302052720395167
13,0.0,-1.2496931121640085,-2.1195982273625473,-2.5779556128635646,-3.0084243173980934,-3.1831319063772603,-3.327131479973633,-3.4134854450928387,-3.429181175194925,-3.4778408693645737,-3.4543192942357273,-3.483258716550436,-3.489893620733028,-3.5287947708031187,-3.5783316486672967,-3.5966632615399807,-3.606360418433768,-3.578816989719813,-3.5626322555391026,-3.564036223471112,-3.5433715897250617,-3.528548872462059,-3.5422775725474214,-3.532089946336737,-3.519853758613922,-3.523604679129118,-3.534251136217602,-3.529695659152192,-3.5191477009801666,-3.514183904934887,-3.511990129981663,-3.5097778645990148,-3.5055650897485346,-3.492828624281851,-3.473118651572564,-3.469518969228597,-3.4687902287159202,-3.4763082178204763,-3.4660967596549934,-3.4646867417255907,-3.456849882578219,-3.454341809207074,-3.448713433097349,-3.4466984407844716,-3.4501828256717895,-3.441289554774799,-3.4358620722955493,-3.4328569379299947,-3.4332194307406008,-3.434727140928952,-3.4333311550107752,-3.4341446687435666,-3.432491193078272,-3.432491193078272
14,0.0,-0.532956681694815,-1.3336904768555737,-1.7557213004828378,-2.179461558914448,-2.3731053775125446,-2.479691308835449,-2.5427943100156725,-2.5202448608158132,-2.5323079265794974,-2.4301676129222356,-2.434951264589536,-2.4108184130716603,-2.404684903433445,-2.4292857618608643,-2.421536209030329,-2.4069753329007764,-2.3753630116944238,-2.3340229885164043,-2.3123070408684625,-2.2737480461881194,-2.231633816092395,-2.231196276501589,-2.2093637533737214,-2.160978040452121,-2.157772433439774,-2.1412886046680137,-2.1288413100275267,-2.1063470204661896,-2.0906399233297237,-2.0873589109382173,-2.07319738425665,-2.067997427097228,-2.056529411811573,-2.030156571135584,-2.011688348925866,-2.0074151470998727,-2.0096763213357054,-1.9948468279413516,-1.9871601558035479,-1.975084815617501,-1.9626109086882266,-1.954967642540463,-1.9519220860722268,-1.9532409907486248,-1.9408863852447154,-1.9338609647840057,-1.9260903647657988,-1.9257701417257602,-1.9247471683181911,-1.9187939945891008,-1.9195518356061039,-1.9170113257926746,-1.9170113257926746
15,0.0,-0.6808052431749823,-1.3938116097616182,-1.7490859392909974,-2.1393204405759407,-2.2527316982857863,-2.3139568428593438,-2.348252952879577,-2.2871633352901926,-2.2834762300987776,-2.1792204476430985,-2.170179483005084,-2.1520438902867154,-2.122341467162485,-2.124798476425636,-2.1062848911156253,-2.0752002282395874,-2.0387844982722934,-1.9826199329786265,-1.9299399330518145,-1.885906484244544,-1.8274247804136505,-1.8106921835841552,-1.7668401442490862,-1.7164077838667353,-1.7067882509249364,-1.668269690394539,-1.6465347233553287,-1.6205429021718372,-1.5823831338149692,-1.5739103173363536,-1.5556952640542712,-1.5424890192130705,-1.5283052392346315,-1.4852281168432138,-1.4668320665346568,-1.4580842197222093,-1.4549755043145323,-1.4398712436975702,-1.429243042672454,-1.4047539042240762,-1.392444593826966,-1.3787570709688692,-1.3737933503105229,-1.3719296020994656,-1.3646963248295712,-1.3548072551532606,-1.3445247193918346,-1.3412981367789958,-1.337970547044614,-1.3315682336468688,-1.3290973680080465,-1.3272635887853785,-1.3272635887853785
16,0.0,-0.32714540492148736,-0.46870347620010816,-0.5421430681373134,-0.6146555030453886,-0.4395539634949255,-0.21462831078311367,-0.15578291280763676,0.021505570091037072,0.1633725224847145,0.3516048432482935,0.47159228543393267,0.5027079181206942,0.5824633954474927,0.6194874728056563,0.6935312482334698,0.7641132546085125,0.8137502084172639,0.9435190492643999,1.0420671400999792,1.130117422718778,1.2715511395686416,1.3191145362069325,1.3845693355275568,1.4702443810620023,1.4878593283351609,1.564267023632535,1.5883258034481986,1.6523600485032128,1.695014624499837,1.7109165330406326,1.7408323838504096,1.764379676108506,1.7953136156689968,1.8562345254914838,1.8835043959276676,1.898762075532181,1.922797312809061,1.9446036688758637,1.9772365359673787,2.0156095755439694,2.0322128366335854,2.0519335537317382,2.060596358836245,2.071172624835168,2.0819687809658856,2.0960971787908647,2.1217590940909923,2.128456914533917,2.1342584147793926,2.1430411580060893,2.1469197256787624,2.1508865048061545,2.1508865048061545
17,0.0,-3.7907808330073327,-6.159886150771453,-7.016790295523807,-6.782027783513564,-6.407953331027075,-5.91072490533338,-5.681588365885766,-5.410356480928737,-5.152750119171465,-4.8813684018304535,-4.673894728882044,-4.589479123478413,-4.433033818851187,-4.319548721359196,-4.217433083884554,-4.121107285120036,-4.069681092297599,-3.92844009268191,-3.775429090166183,-3.8861987969764726,-3.726631259999177,-3.628126526376197,-3.695527425530715,-3.5995319723041668,-3.5676442312213434,-3.4439896260108664,-3.4955404517835547,-3.421049276196993,-3.481981576932233,-3.4543889024867047,-3.419688195188486,-3.4368444012520962,-3.391895256333438,-3.434116029802776,-3.3974128555918113,-3.371060432320194,-3.322051888003634,-3.293597411505846,-3.2428896723295404,-3.251842818575204,-3.2307112349997276,-3.2490197834044987,-3.238377478002361,-3.2176851273014933,-3.2054396872193385,-3.2179201766069228,-3.186223003242311,-3.1927519339337227,-3.1824617372772055,-3.1670920333216275,-3.172168217690596,-3.167886875514493,-3.167886875514493
18,0.0,-0.06423390517806306,-0.2698571235603101,-0.9651636161106397,-1.8922929641197264,-2.3015969312418227,-2.7015571368128803,-2.896664010622278,-3.0014186127623868,-3.163610526409595,-3.227310723051828,-3.3317520827997593,-3.3949431501106697,-3.391312082264707,-3.4431010008744867,-3.4183359276844616,-3.4472412825972745,-3.4517507891682464,-3.441403479825955,-3.4483078892100005,-3.472038669053157,-3.461364227021981,-3.5372364957434046,-3.517466965472373,-3.537728318414949,-3.5411737184197407,-3.515350296315257,-3.506487353452835,-3.5020898554405377,-3.497857041726025,-3.4929380853340164,-3.503739303786141,-3.504017923898261,-3.5053917674891752,-3.496257208697454,-3.5074134653356537,-3.5021263616809515,-3.513456576179553,-3.524098555333696,-3.5258810601209514,-3.522858170183243,-3.5247047042579815,-3.5223761690709154,-3.5204841295944864,-3.523059815280405,-3.5229592545720885,-3.5188422617782322,-3.5161381316540417,-3.5163060772966643,-3.520380977482266,-3.5249919420521523,-3.525356858055717,-3.5251171975715163,-3.5251171975715163
19,0.0,-1.0397397406977507,-1.5161769751684302,-1.639247800640272,-1.7540852207754274,-1.5343635296275753,-1.1211764932304396,-1.0036059853922246,-0.7041458974719974,-0.5086124335207242,-0.25801370534957113,-0.0934415439457855,0.006346921339679639,0.24600408985085534,0.3304676103487859,0.4482562594956794,0.5624170042306595,0.5070095965947016,0.38346941638424287,0.5807699864799983,0.7072267720683096,0.5398758280696347,0.6822510837035968,0.7816913658692645,0.6825635808441444,0.7066067178165499,0.828405047811429,0.7847530075645376,0.7015125345791101,0.7747439267549173,0.802730289526983,0.763317378566623,0.8081629913822268,0.7513953480666806,0.8368563475735282,0.7899287219583839,0.8159598012461311,0.8794662147153192,0.830983234619554,0.8878025350266974,0.8386684734352328,0.8132489988600878,0.8421433657615525,0.8305808634415607,0.8594688305176819,0.8402264020749254,0.8625261001106643,0.827174786091311,0.8381264565798542,0.8513456614226452,0.8665559776913411,0.8741205498901465,0.8670807723560296,0.8670807723560296
