,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.23,0.0,0.0,0.0,64128629.0,1639469.0,1132614544.1,0.0
1,1.2,0.02,0.04,617486.31,64128629.0,1605383.72,1085132768.36,0.0159
2,1.17,0.05,0.08,1340044.62,64128629.0,1559473.09,1042746388.45,0.02
3,1.15,0.06,0.09,1785608.93,64128629.0,1533793.37,1026655175.77,0.0152
4,1.16,0.05,0.09,1836510.32,64128629.0,1554262.71,1025653770.88,0.0031
5,1.18,0.04,0.1,2087508.92,64128629.0,1575408.87,1017870057.77,0.0113
6,1.17,0.05,0.11,2284742.34,64128629.0,1558179.03,1011317208.07,0.0088
7,1.15,0.06,0.11,2444860.42,64128629.0,1542691.13,1006922044.41,0.0072
8,1.15,0.06,0.11,2539339.67,64128629.0,1535446.63,1005081070.54,0.0044
9,1.15,0.06,0.11,2575746.77,64128629.0,1535165.45,1004822224.8,0.0024
10,1.14,0.07,0.11,2635831.38,64128629.0,1529256.26,1004055087.3,0.0038
11,1.14,0.07,0.11,2695734.33,64128629.0,1523356.26,1003327264.43,0.0038
12,1.14,0.07,0.11,2695734.33,64128629.0,1523356.26,1003327264.43,0.001
