,0,1,2,3,4,5
0,50.9,31.3,31.3,31.3,31.3,31.3
1,31.3,27.5,27.5,31.3,24.5,31.3
2,20.3,42.7,31.3,36.3,36.3,50.9
3,17.0,20.3,17.0,18.9,20.3,20.3
4,15.4,36.3,24.5,27.5,36.3,24.5
5,15.1,22.1,22.1,24.5,31.3,22.1
6,15.8,27.5,31.3,27.5,31.3,24.5
7,16.3,36.3,31.3,31.3,31.3,36.3
8,15.4,20.3,18.9,17.8,18.9,20.3
9,15.4,22.1,42.7,24.5,22.1,36.3
10,14.8,31.3,42.7,24.5,27.5,31.3
11,16.3,31.3,31.3,22.1,24.5,22.1
12,22.1,22.1,22.1,20.3,22.1,18.9
13,31.3,22.1,22.1,24.5,22.1,22.1
14,61.6,31.3,36.3,42.7,31.3,31.3
15,61.6,31.3,31.3,31.3,31.3,31.3
16,31.3,20.3,22.1,22.1,22.1,20.3
17,36.3,22.1,24.5,27.5,24.5,22.1
18,36.3,24.5,24.5,27.5,24.5,24.5
19,75.2,36.3,36.3,36.3,36.3,31.3
20,36.3,22.1,24.5,24.5,24.5,22.1
21,36.3,42.7,36.3,42.7,50.9,31.3
22,20.3,27.5,20.3,24.5,27.5,24.5
23,22.1,24.5,24.5,22.1,24.5,27.5
24,22.1,27.5,27.5,22.1,24.5,31.3
25,22.1,18.9,22.1,18.9,20.3,20.3
26,31.3,20.3,24.5,22.1,24.5,20.3
27,24.5,20.3,20.3,22.1,20.3,18.9
28,24.5,22.1,22.1,22.1,20.3,22.1
29,24.5,18.9,20.3,18.9,20.3,18.9
30,31.3,22.1,22.1,22.1,22.1,20.3
31,31.3,22.1,22.1,22.1,22.1,22.1
32,42.7,24.5,27.5,24.5,24.5,24.5
33,42.7,24.5,24.5,24.5,22.1,24.5
34,31.3,22.1,22.1,22.1,20.3,22.1
35,61.6,31.3,36.3,31.3,31.3,36.3
36,92.8,50.9,50.9,42.7,42.7,42.7
37,230.4,115.5,144.6,115.5,92.8,92.8
38,115.5,50.9,61.6,50.9,50.9,50.9
39,31.3,22.1,24.5,20.3,22.1,22.1
40,36.3,22.1,24.5,24.5,22.1,24.5
41,75.2,31.3,31.3,36.3,36.3,36.3
42,36.3,42.7,42.7,61.6,50.9,92.8
43,20.3,17.8,17.0,18.9,17.0,17.8
44,27.5,50.9,31.3,50.9,36.3,36.3
45,17.8,20.3,18.9,20.3,18.9,22.1
46,22.1,36.3,31.3,31.3,36.3,36.3
47,22.1,20.3,18.9,18.9,20.3,20.3
