,0,1,2,3,4,5,6,7,8,9,10,11
0,22.1,20.3,20.3,20.3,18.9,20.3,42.7,36.3,36.3,36.3,36.3,36.3
1,18.9,17.8,17.8,17.8,17.8,17.0,22.1,22.1,22.1,22.1,20.3,20.3
2,17.0,16.3,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
3,15.4,14.8,31.3,31.3,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
4,15.4,15.4,15.4,15.8,18.9,20.3,24.5,24.5,24.5,22.1,22.1,22.1
5,14.8,17.8,17.0,17.0,17.8,18.9,36.3,36.3,36.3,36.3,36.3,36.3
6,14.6,18.9,18.9,17.8,17.8,17.8,20.3,20.3,20.3,20.3,18.9,18.9
7,14.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
8,14.6,18.9,20.3,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3
9,15.4,15.4,15.4,27.5,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
10,16.3,15.8,15.8,17.0,42.7,42.7,50.9,50.9,50.9,50.9,50.9,50.9
11,16.3,15.8,15.8,15.8,17.8,17.8,18.9,18.9,18.9,20.3,18.9,18.9
12,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,22.1,20.3,20.3
13,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1
14,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
15,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
16,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
17,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
18,50.9,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
19,50.9,42.7,36.3,36.3,31.3,31.3,31.3,36.3,42.7,42.7,42.7,42.7
20,22.1,22.1,20.3,20.3,18.9,18.9,17.8,17.8,20.3,20.3,20.3,20.3
21,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,20.3
22,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
23,31.3,27.5,24.5,24.5,22.1,22.1,20.3,24.5,24.5,24.5,22.1,22.1
24,31.3,24.5,24.5,22.1,22.1,22.1,20.3,36.3,36.3,36.3,36.3,36.3
25,22.1,22.1,20.3,20.3,18.9,18.9,17.8,22.1,22.1,22.1,22.1,22.1
26,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,31.3,31.3
27,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,18.9,20.3,20.3
28,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1
29,42.7,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
30,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3
31,42.7,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
32,42.7,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
33,61.6,61.6,50.9,50.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
34,92.8,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3
35,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7
36,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
37,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9
38,230.4,230.4,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,92.8,92.8
39,182.1,144.6,144.6,115.5,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6
40,61.6,61.6,50.9,50.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
41,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5
42,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
43,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,31.3,31.3
44,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,36.3,36.3
45,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,22.1,22.1
46,22.1,20.3,20.3,20.3,24.5,50.9,50.9,50.9,50.9,50.9,50.9,50.9
47,17.0,15.8,15.8,15.8,15.8,18.9,20.3,20.3,20.3,20.3,18.9,18.9
