,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,1.265,1.0303304545454544,0.9369319754545452,0.8182636196312117,0.7587036045864365,0.6284135601090912,0.580645138860473,0.5029704880713687,0.4715705104898733,0.44409389893839823,0.414436096100063,0.3777214807628414,0.35992127747478236,0.33847711828503924,0.3229060112862253,0.30855918257519305,0.2934091591837829,0.2811188627429598,0.26104409144900886,0.2549070672082527,0.24452471498257342,0.23302506192891526,0.22806258827090287,0.21703321487298935,0.20935637233599105,0.2038758378924349,0.2014844980302299,0.19627550762674864,0.19162504856163246,0.1878636359534431,0.18702947037271925,0.1823450745265677,0.1781610823778639,0.17517371198368936,0.1740537800159177,0.1682008242009157,0.16535295634279426,0.16373894548976714,0.16236773800854323,0.1617630355093235,0.1589664880179319,0.15711663843684046,0.15606369129769987,0.15515041449966296,0.15455069606895205,0.15419446332110975,0.15407643153732467,0.15160272141275705,0.14917351970591466,0.14847158537830918,0.14783206921091233,0.14725288073530657,0.1469925091887729,0.1466816255622117,0.1464241102915435,0.14601414598063975,0.14540198967618448,0.14540198967618448
1,9.49,7.667274074675324,6.952530496331168,5.991068069943624,5.576601400532664,4.579611950352701,4.298886888814521,3.696168224699435,3.480918515842023,3.2945286743442854,3.09430433653662,2.8543882457714167,2.7337155247493556,2.5933670052145827,2.493394430832395,2.400419781689954,2.2972897502058403,2.2169377460105384,2.116505468488383,2.075493632186059,2.005670375459044,1.9288745657299842,1.8919749099351333,1.819388486061311,1.768777408498272,1.7294929450206804,1.7141455510238763,1.6759816134681507,1.6304327846454412,1.6066517203299833,1.6013214619898704,1.5722246394835246,1.5448197615502202,1.5263060787058407,1.5182081713817368,1.4902632679552728,1.4692586928609068,1.4588418179042206,1.4503075588226606,1.4464043979361139,1.4283048255034987,1.4163507000830382,1.4098008850070234,1.4041358046893115,1.3997451212455931,1.3972739394154967,1.396320768881543,1.37825270886922,1.3697390430216199,1.36515248564908,1.3582617790705909,1.3545007614473472,1.3528889019592416,1.3495286399760575,1.347797773471704,1.3449507087442478,1.3426602663965441,1.3426602663965441
2,7.387,6.404543598484848,5.849269362045454,5.0888219971590125,4.763803155297948,3.9634537576744595,3.766210336215003,3.271211349087269,3.1226073196519937,2.9950051954761285,2.8576889248008284,2.695649320670955,2.6131381519302237,2.5187633995938006,2.4531334559713427,2.390856248245148,2.320142227635616,2.267017369839668,2.197043453087412,2.169853606091766,2.1234137931661436,2.0695431013847485,2.043439949734897,1.9943869275576944,1.9624128305333242,1.9352898667980505,1.925405256311618,1.899527593196793,1.8649476493065658,1.8492027909836097,1.84581898477232,1.8278147886040697,1.8099386361445582,1.7979726738147825,1.7923294341591534,1.7728390739077058,1.758524147644353,1.751898588280279,1.746585299054356,1.744173638505724,1.7329717579691852,1.72558029150722,1.721627573376994,1.718096671681101,1.7151863795674647,1.7136474913639077,1.7129855737260573,1.7006900129628961,1.694255244219869,1.6915706821141052,1.6860350821780357,1.6836637161153472,1.6826765681696911,1.6800622117681916,1.6790327950519364,1.6773024383871324,1.675742517240519,1.675742517240519
3,2.229,1.9875990984848484,1.885923117712121,1.7064965296542356,1.697485701596068,1.6031929098055528,1.6318804703277394,1.5583142617419679,1.5800744330322807,1.6015498345796544,1.6251453945805547,1.6623051714260133,1.6763710590877128,1.698344066271533,1.7171569599817003,1.7327226465028531,1.7441384866170238,1.7576638607642288,1.766390267719857,1.7736207135828106,1.7854116636702704,1.7960382608600574,1.7977677834690953,1.810574426091954,1.8216568916599258,1.8252722129905752,1.8287997408879069,1.8321067480288438,1.8236109130163425,1.828963562408705,1.8302495342545897,1.8385202550627435,1.8441122402132155,1.8489025281369684,1.8495270205208285,1.8499177688831054,1.8520821485157122,1.8547961301315967,1.8574173900686473,1.8584958657008868,1.8634767016221512,1.8667715917942498,1.8689122465591446,1.8706664497655192,1.8712267098710387,1.87174332968566,1.871764470371166,1.8737844459489104,1.873541882979149,1.8750217195695142,1.8732802071839798,1.874345019746226,1.8748975902824154,1.8741216577482396,1.874620068802084,1.875322013947279,1.8755717253473045,1.8755717253473045
4,5.51,4.692641527056277,4.358868718569263,3.9230866595888063,3.762766267412736,3.39261742359052,3.3110335308570273,3.0213228325865695,2.9535639852261957,2.9178628994634135,2.8630264322825276,2.823178639792259,2.793357248946885,2.767372624752112,2.7388854050052367,2.727267949489907,2.6973976230919967,2.6722787164920385,2.635402378986612,2.6245082630963315,2.60875555024319,2.5917319181668623,2.5790471833985693,2.559326777984144,2.548369595382908,2.533857106934854,2.530571933832078,2.5209010201854176,2.4988254819870472,2.493953713189552,2.4937990236784096,2.4892942705259484,2.4827971029341867,2.4826757357999845,2.480926903276562,2.4802759069148315,2.4714172691642005,2.4698379772156964,2.468896733544398,2.4690161450853556,2.4667056292724725,2.4639705114950927,2.4643308124028502,2.4637074871215696,2.4633598368535288,2.4635360150491126,2.4632527370305586,2.4587807054086084,2.4544026301757795,2.4550501741114124,2.4525503790949044,2.45276796976613,2.4526130088855536,2.451400283839759,2.4512102184298117,2.4508161090446516,2.4503983558740927,2.4503983558740927
5,5.422,4.727784669913419,4.379782832283548,3.9757790830531534,3.809140648300971,3.4211283199200273,3.2989695425669803,2.96678527289912,2.903845484301347,2.8585008058160355,2.7845620213570816,2.7453630473786506,2.7025460388553344,2.7161126941065485,2.6843445861114654,2.672499384004625,2.638771863851408,2.6093812781338905,2.6084140836775425,2.592040010904174,2.5692636868244754,2.5398735948980553,2.526712331196011,2.497597242323922,2.48249502046928,2.4755278882404568,2.4712704341394343,2.474977156722811,2.4679942807458852,2.4574962145110812,2.4555267853451874,2.4440440592048636,2.440906849808462,2.4388319213971754,2.4361695689420593,2.430913366911095,2.43339361611977,2.43158895044237,2.430647665661517,2.429100461670563,2.432947737894435,2.4253888370622563,2.42494604375139,2.424714723766115,2.425926048750676,2.4285115915796385,2.4294263046879654,2.4336283165577375,2.427305184332123,2.4252097569684845,2.4220381768278223,2.4199723541049383,2.4214401158914125,2.419135856775011,2.4182794944527695,2.419130522736176,2.4198323116548974,2.4198323116548974
6,2.737,2.6033955588023088,2.4773211882835495,2.2909228541451543,2.2671154863923357,2.073049140069302,2.0539612333090775,1.9360367546609438,1.9491239865828947,1.9401944005079534,1.940623968192494,1.9428311395587599,1.9478404104588656,2.03016156776404,2.039517716470262,2.074225876381586,2.089657967577297,2.0913364434287742,2.138117746079425,2.137368637797187,2.1502634529694427,2.1498253790498603,2.155711754964505,2.161051290842708,2.173104963931382,2.178906092877917,2.1802198567364086,2.1924397451125337,2.1979015900696806,2.2002987012712487,2.201491088186052,2.1982015672162287,2.204800797435282,2.2152055907555837,2.2169916223140653,2.2306036201890533,2.2445814495198873,2.2448654636742846,2.249777398628793,2.252818714541134,2.2682488241444414,2.2680616918110124,2.269477459969417,2.2729206687408716,2.2768482676090183,2.2807472771248314,2.2821971855287346,2.3031458204031945,2.301604418104516,2.3023716007018376,2.3015283284363743,2.3017726140457966,2.304437312032566,2.3032540697393182,2.3035512830189213,2.306289636993799,2.306214596226974,2.306214596226974
7,8.22,6.941013273088022,6.51037189571212,5.8561086306728765,5.585264010134924,4.862871256110857,4.697020689895637,4.305108689535645,4.165957299138911,4.06811158146383,3.9667369550008873,3.8431288301868856,3.787139563360636,3.7566591723976503,3.714013604277451,3.7006228323478316,3.666626414994614,3.6282633687512393,3.5902035920059587,3.5702137839479153,3.5607329319363914,3.563355708136353,3.5510959402558324,3.5164435800968468,3.5017744480534194,3.4876500391646936,3.480269626681067,3.465878841035786,3.4534059767579524,3.442043443934955,3.4389996955359146,3.419235245331508,3.444467456403625,3.4423851980530142,3.440013806018423,3.43905474069165,3.429080993129605,3.423156262369724,3.4192432255061678,3.417894063262326,3.4173900082193436,3.410399850811812,3.4079262901806233,3.4056733996157926,3.407130345634065,3.406223034110299,3.406433781476421,3.405932479321078,3.4005423253081544,3.3968031138131267,3.3910161698838346,3.3893196844754296,3.390180608149012,3.3879628489362084,3.3859778126921216,3.3825117908441795,3.3824307418295767,3.3824307418295767
8,0.679,0.9633357016594518,1.1736430365692645,1.3351559983874504,1.4611541320003796,1.5908096872304123,1.6990928342564675,1.816246624132076,1.8866910794380831,1.97180766246783,2.0689676310243095,2.2567715975152334,2.3158198598767097,2.4249445648959216,2.4827524268939287,2.5628197091394713,2.627625338534048,2.669353663793133,2.7245777226060133,2.744485036550933,2.807475410263069,2.8817016489652105,2.8963992557862794,2.946094777581124,2.9800780360052777,3.003945454894863,3.012760987221216,3.029278891576135,3.049799798782969,3.0667344211867102,3.069878237808588,3.0854015390911322,3.1354877467127085,3.1542220150538283,3.1596621075812252,3.180453654398412,3.189401982365069,3.196799101819805,3.2031974719035112,3.206078239024511,3.225431954893223,3.2294711213173537,3.2343202791242005,3.2390096765274143,3.2415399468514003,3.241292993304745,3.2417876524531595,3.252777826178332,3.2544175014842116,3.2559756841274665,3.2558605282954614,3.258832099999474,3.2596407582987332,3.2601967009793795,3.260277518666171,3.260091727741865,3.260139231130994,3.260139231130994
9,4.35,4.029866701659452,4.001344056387445,3.8542724057049647,3.8131686205660955,3.6850111642029733,3.6675978089601733,3.5440610366494223,3.502027240524927,3.499443413304714,3.5022933965212992,3.6362424583968846,3.634608459057782,3.7054724810498207,3.699338213556835,3.7570632286757695,3.7598306707806715,3.7512015661923455,3.7876226477089965,3.802377989440972,3.815180504799216,3.84374386298678,3.8582222845186567,3.859782669254388,3.8804193552090087,3.876515169997594,3.8853533590678775,3.8798358077151303,3.8990195779825783,3.896793199614418,3.9012567015161603,3.893386915435333,3.9228909678495305,3.9471664453335684,3.9463180431097764,3.946108836564442,3.962924840998052,3.972438993312288,3.983191140241469,3.9880221786331416,3.991695749038291,4.003372476741739,4.009993132934943,4.0174190446738525,4.021978613257765,4.0197034614789064,4.020726110946383,4.01614136941484,4.023545839780179,4.028520580216062,4.03183917134528,4.0362796565471735,4.038484529444646,4.040271252355559,4.041519558757332,4.043455940302057,4.044763901272968,4.044763901272968
10,8.093,7.199684987373736,6.941680876958873,6.524174821168597,6.343911733585462,5.973248540844504,5.843650115853559,5.573095450630343,5.4385199768515395,5.355923073670333,5.276174230200285,5.232977161801077,5.188178095604524,5.1983132001131995,5.154280504377935,5.176025439790526,5.134318572842788,5.097239796104389,5.090442429021234,5.087169982648075,5.0742438517811905,5.069030346140032,5.067233604278391,5.035473160585176,5.039291720585957,5.018018042788829,5.0215010489995855,5.000801233062407,5.009077565986102,4.99374821477628,4.9963035533597475,4.974511615930135,4.990522952561853,5.004777505519323,5.000265104008487,4.99192577972271,4.99915595511918,5.0052225988904375,5.011646561081793,5.014670932504084,5.009883103731503,5.016507109259958,5.021277198922575,5.02553581936864,5.02823166465005,5.02500472789617,5.025683130386368,5.012659042523194,5.0168068288088765,5.019892716791427,5.0239654180393165,5.0275196256386865,5.028656871923024,5.030920815324523,5.031340096133673,5.031993157823832,5.032030574976791,5.032030574976791
11,12.661,10.078156,9.161942087999998,8.465485304030839,8.21865580748125,7.714924038108927,7.4206894725520405,6.865048319780876,6.618775330469638,6.473774501217901,6.284030223906308,6.126197043611861,6.004365654406683,5.860498015181795,5.784512157948808,5.741555196913705,5.7027956755435545,5.638102485104374,5.56028957827922,5.536511472989576,5.496018492472716,5.435816631164976,5.423877696678802,5.381168471346656,5.341430101769463,5.299580508948255,5.286528957570171,5.260588857446367,5.255252102696529,5.225499040143236,5.225720746298401,5.18558017975619,5.169786225324256,5.151423727735009,5.145591762446485,5.126178988530999,5.1133971637839455,5.10973980142258,5.112047030674404,5.109145922870361,5.1126943945023955,5.113949205931829,5.116974238284357,5.120219278139995,5.117546205500358,5.115848131501377,5.116747763851031,5.108066211382341,5.109248594793032,5.108551698151122,5.112007991622694,5.115387105912647,5.115664528684504,5.115641176145433,5.116469146817145,5.117634176101837,5.11699558805422,5.11699558805422
12,15.42,12.274319999999998,11.134097359999998,9.698601770853331,9.42755987343049,8.93504274185736,8.578696522513871,7.957541793962683,7.70007314047278,7.550790673471765,7.413486311201134,7.211346216582068,7.109846079479767,6.921098329070713,6.891562139660922,6.89287814341432,6.8805485625905245,6.853872718795459,6.816875061473492,6.783363086956454,6.7206106741507945,6.616921788383254,6.596706782522936,6.612941103709985,6.599314208293902,6.524298951468764,6.510925472506489,6.528249859817472,6.521786913244277,6.462437157365336,6.457839341894074,6.427551917452674,6.401624462468452,6.424455216913441,6.417247416039578,6.436392440343981,6.428141148119079,6.39826350925509,6.393624491241019,6.388034603961051,6.355489750987277,6.362186074368027,6.3633411410682506,6.354066825878371,6.347390444428017,6.347134876424041,6.346627982902898,6.31585346123403,6.322769889189364,6.313288935561572,6.309942272409783,6.309356792944411,6.307190152995394,6.3043862181390296,6.303638082648392,6.312125950922625,6.305418655083225,6.305418655083225
13,18.118,14.421927999999996,12.950891343999997,11.098913881807995,10.245909279617932,8.379925742253581,8.07228843848338,7.644078749408815,7.470299969794003,7.373103871999791,7.285886864044755,7.120858258962224,7.068564557420743,6.917340009199569,6.913125262065453,6.948414419876597,6.958008556828615,6.952607158542302,6.995401681586749,6.966594338638831,6.925790054604537,6.85198888384221,6.863371607999914,6.919103937561262,6.9498065542007845,6.875905140096792,6.870809636095812,6.940900585502028,6.955581505547344,6.921579554507978,6.920171502199273,6.900939156242595,6.891861731978275,6.914995044720912,6.912557063929195,6.943612127762775,6.9477449244130325,6.9267614339884,6.912136346368552,6.912048002392436,6.892594686684544,6.903286341930071,6.905534792970629,6.90061348089695,6.895662394801172,6.896657366523529,6.896609104212663,6.874894917554047,6.896236624505969,6.888789223494499,6.887369156887515,6.88895875391511,6.887943732949119,6.885621376613032,6.885582208187168,6.896281685361853,6.890470509661273,6.890470509661273
14,8.311,8.425091173953824,8.348207438784847,7.799362070923297,7.700530188432706,7.503709215258369,7.277154302835076,6.939469694511859,6.922305701013001,6.90122327214139,6.864612940571144,6.646050479545221,6.627319668107011,6.536497563063105,6.614335361053152,6.663479532628071,6.664524816416004,6.7507145179717805,6.745892809837871,6.713303866573233,6.739067836239077,6.698592876290889,6.676683571006155,6.7527082100189375,6.773978257493627,6.754946887345864,6.760978012524451,6.807208211485666,6.8377335902595435,6.789256398392591,6.788007640203211,6.8285988797797605,6.818484074499943,6.858519697197513,6.860145926826679,6.920078206115588,6.895155932852942,6.881501084472286,6.867738505430063,6.867782420593822,6.881322059321472,6.877689406474815,6.872268781608589,6.866314673991054,6.861458718821479,6.869908769742571,6.8716599570062185,6.889239434530274,6.89407937244536,6.89228350618687,6.892103422473292,6.888295466388968,6.8881247539241,6.8870020257478775,6.8907775016953865,6.909107226045814,6.901970525672558,6.901970525672558
15,2.031,3.7898504466810983,4.113205265693941,4.156320625251058,4.43302173037031,5.006989619392328,5.049625510399594,5.177996937437484,5.369506346233353,5.529563984546371,5.690173263850273,5.713457079932965,5.813239652670327,5.86357231459108,6.045185899911908,6.189946487538725,6.290541188956573,6.458729303986264,6.5432610139717955,6.552526590011347,6.650398225510854,6.716715492255406,6.727582344224522,6.870288099345894,6.967619886520258,6.983865146750644,7.004078641650898,7.10217624311825,7.180234235294171,7.151688803985155,7.162126725574013,7.2309950346537955,7.264709050674718,7.319409145658566,7.327582923009278,7.4091662517556856,7.41545513654981,7.419470549341271,7.426253342906429,7.432273053104329,7.476302994357446,7.493064924697776,7.499763773164616,7.507875812102313,7.509497987048223,7.521786659502812,7.524662839286259,7.5659981957545535,7.582646323266985,7.597926606128333,7.613304207812859,7.611997328804085,7.617820964169999,7.61960630363026,7.626165628936657,7.648335850000755,7.644500022781729,7.644500022781729
