,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,4.14,0.0,0.0,0,106688,9202,1659048.8,,1659048.8
1,4.28,-0.03,-0.39,0,106688,9510,2306024.8,,2306024.8
2,3.6,0.13,0.08,0,106688,8000,1533980.0,,1533980.0
3,4.14,0.0,0.01,0,106688,9200,1649916.4,,1649916.4
4,3.6,0.13,0.06,0,106688,8002,1559635.8,,1559635.8
5,5.76,-0.39,-6.6,0,106688,12800,12613812.0,,12613812.0
