,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.24,0.0,0.0,0.0,161004077.0,4142552.0,2708878504.7,0.0
1,1.22,0.01,0.02,183091.62,161004077.0,4081113.78,2644939830.51,0.0127
2,1.2,0.03,0.04,327810.67,161004077.0,4029006.33,2601190386.06,0.0108
3,1.19,0.04,0.05,440414.55,161004077.0,3984992.88,2568621364.61,0.0093
4,1.17,0.05,0.06,558393.08,161004077.0,3938289.22,2538133317.87,0.0108
5,1.17,0.06,0.07,613530.29,161004077.0,3910828.89,2522140449.22,0.0165
6,1.15,0.07,0.08,750666.73,161004077.0,3864156.84,2500710169.94,0.0093
7,1.14,0.08,0.08,825964.92,161004077.0,3829518.21,2488909070.61,0.0078
8,1.14,0.08,0.08,875359.25,161004077.0,3810427.52,2482436183.51,0.007
9,1.13,0.09,0.09,933797.52,161004077.0,3783834.41,2474885409.12,0.0063
10,1.12,0.1,0.09,988480.97,161004077.0,3746165.88,2467229534.66,0.0085
11,1.11,0.1,0.09,1001524.55,161004077.0,3734938.62,2464965010.73,0.0033
12,1.1,0.11,0.09,1036606.87,161004077.0,3705212.83,2460283385.9,0.007
13,1.1,0.11,0.09,1058948.61,161004077.0,3687048.03,2457360672.87,0.0174
14,1.1,0.11,0.09,1065545.36,161004077.0,3679677.62,2456172801.49,0.0024
15,1.09,0.11,0.09,1073058.3,161004077.0,3672321.95,2455454000.62,0.0025
16,1.09,0.12,0.09,1084465.15,161004077.0,3661315.99,2454442959.13,0.0032
17,1.09,0.12,0.09,1091869.16,161004077.0,3650459.04,2453538854.85,0.0032
18,1.09,0.12,0.09,1094766.75,161004077.0,3646808.58,2453163638.87,0.0032
19,1.09,0.12,0.09,1099866.28,161004077.0,3639518.61,2452595542.29,0.0025
20,1.08,0.12,0.09,1102956.16,161004077.0,3632243.21,2452067512.46,0.0135
21,1.08,0.12,0.09,1108556.27,161004077.0,3628610.97,2451743802.69,0.0017
22,1.08,0.12,0.1,1115755.84,161004077.0,3625327.89,2451413440.14,0.0017
23,1.08,0.12,0.1,1115755.84,161004077.0,3625327.89,2451413440.14,0.0038
