,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5000,1,3,10,0,0,minizinc_fw,8,1.18,1.1,4014031.0,3763916.31,163810593.0,0.06,0.11,0.017518181818181818,4362.1509
1,5000,1,3,10,0,0,ogsa_fw,8,1.18,1.02,4014031.0,3496384.28,163810593.0,0.13,0.13,0.005665517241379309,4.6672551724137925
