,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5000,1,6,10,0,0,minizinc_fw,4,1.24,1.11,4167285.0,3705642.38,160742393.0,0.11,0.1,0.016965,6711.192945
1,5000,1,6,10,0,0,ogsa_fw,4,1.21,1.03,4174686.0,3535001.22,164949691.0,0.15,0.1,0.005930303030303031,4.703321212121212
