,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,9.37,4.8,6045.0,3098.57,30979.0,0.49,0.27,17.24,0.00636,1.6619999999999997
