,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,894.092,874.6273803429845,856.4429477726969,841.1592953469828,830.3718711517163,819.010635697883,810.956210735376,806.8922906770296,834.912827582258,828.3338180519997,812.0267095742954,808.3832116132724,805.1060707588327,802.8707183000732,799.5451436313843,836.5112316915901,834.0619768849751,829.0803516238192,827.2899939928365,847.7177898951813,849.1791641764777,847.2610051224145,847.0331431210326,846.0341485819336,845.0371510329182,845.3874138818853,889.776051960836,883.5719128434147,878.2863088005105,874.871486070067,872.2499119345825,870.5065622216252,869.6824476594037,867.9442303075326,867.076425077225,865.3470153644956,864.4818073491313,864.0171665417821,863.5357903752403,863.054895584865,862.098146407591,861.6186892611834,861.1565715719222,861.1565715719222
1,750.06,733.7597925841641,718.57930273078,824.7334126186773,814.1760552752293,802.9591129921275,795.127439038526,802.1694656208343,968.1117588727722,960.4535806510739,941.4243155141058,928.3389805167748,922.8189847311714,919.133445710006,913.6327488296633,902.7353295751792,900.0491285791462,894.6627893736916,891.0905011161763,884.8768952926715,882.2480522033214,879.6261856620382,877.0089430933217,875.2572694820783,873.5090974663837,872.6593883689171,873.7286316782837,867.633829055791,862.4523169819364,862.7962873283112,863.034227367581,863.1924577580733,863.0062223003151,863.1645086729368,863.2435331642639,863.4013451524686,863.4801328073161,863.3434576745087,863.2009192168341,863.0585232976173,862.7741585045454,862.632189346041,862.4909821566948,862.4909821566948
2,697.243,682.29054095272,689.9520494473065,993.9022841858151,981.0588470120166,967.4129990210367,957.7830134528804,947.3008728813941,935.073531429606,927.654524671055,909.2782013363855,896.6619055569504,891.2964613910558,887.7371110224574,882.464930193274,871.9451552163981,869.3373353100715,864.1444905634432,860.7034504647884,854.7089238813684,852.2549167536749,882.2386952257583,879.5959046933551,877.838374088873,876.0843567880694,875.2152994312813,867.3727550599539,861.32208001446,860.8732449318362,860.9322513686587,860.8694514563527,860.8276894448916,860.6521397554466,860.6108121500755,860.5901793379254,860.5489755914289,860.5284046158375,860.3682162112217,860.2081879950103,860.0483198070153,859.7290628757212,859.5696738128454,859.4104441390325,859.4104441390325
3,699.493,684.7529560403839,814.4376971016925,817.109698584292,806.5538106860374,795.3384992004867,800.6803418244966,803.1789112193088,794.9096063510726,848.2501573939128,831.5788576113644,820.2813967752284,822.8700591845154,824.0753415169223,828.2653681741598,818.5252624648566,825.0227988072622,871.4569311829155,867.9780061964941,861.9232885370649,859.471162433126,876.6887109132398,874.062083160214,872.3153088179768,870.5720262776496,869.701796251372,861.9072733429415,868.8042748233138,863.6099760788438,863.758197656792,863.3197897641323,863.0282480283938,862.7446957803655,862.4543036575006,862.3093253538432,862.0198035364608,861.8752597329244,861.7132154731914,861.5537332577182,861.3920105244606,861.0690500644221,860.9078120143577,860.7491352023434,860.7491352023434
4,641.752,629.9139027391966,1002.7645107730792,984.8675001358611,972.1407742522002,958.6190405193213,949.0760324196518,938.6887314924404,926.5590272055076,919.177684458873,900.9673917319025,888.4504757028293,883.1766887056707,879.7207981087668,874.4806449943178,864.0528623850195,861.6730641833916,874.1645845455782,870.6740463799988,864.5991171548686,862.1293482196754,862.7312378838918,860.2383976731755,858.5510029972269,858.6572958182354,857.9280595224171,862.7220890330593,865.0868715982771,859.9113801999099,859.9017091977083,859.252514697628,858.8207996337476,858.5151308341138,858.0848898005765,857.8700919107758,857.4411403100462,857.2269861697362,857.0139111835664,856.8539612723829,856.6388593111104,856.2093004793475,855.9948431788682,855.8360083356894,855.8360083356894
5,739.585,723.5196530910531,723.5629686317151,714.9353007166158,724.1983785924377,964.1967956684083,954.5982006173501,944.1501084046079,931.9490110792752,924.5196687124453,906.2028214484898,893.6011914216563,888.254364942029,884.7153324569912,879.4235373920269,869.0129413429661,866.4132619323343,861.3481978015533,858.0231407543175,857.4916374061571,855.0524722859823,852.7010688409557,850.2203490089053,851.1759222852364,858.6469390635883,857.9335531245247,861.3806471271139,861.5029083243434,868.4058932682703,864.9382634765894,864.569472722897,864.3242264619238,864.0509872354618,863.8067774269781,863.6848556495512,863.4413777381077,863.3222213603696,863.2069221390092,864.0997262168703,863.9752114906534,863.7313530578836,863.6096067048256,864.5118600981209,864.5118600981209
6,683.968,669.1461206079222,805.4476971218861,794.7642515659776,799.5892228845044,883.4362508906449,874.6439861454462,865.0733154059415,853.910871887544,847.3506760560764,854.3739903497026,842.5106252335652,837.5162479994619,834.2344817610808,829.3081191527731,852.8904696323673,850.3458555348255,845.4337230669987,846.645225406087,866.2773678331686,863.6818859427461,861.1259359397399,858.5935452117535,856.8918354018753,858.1350658049067,857.3730847391018,855.5985814841794,855.7786644442184,860.0195917637019,859.844995509383,859.3178919779645,858.9673675439005,858.6361681763566,858.2870065081721,858.1126875016639,857.769369871348,857.6499455014766,857.5395775559751,859.5655889784192,859.3911463894408,859.0571771648083,858.9365899876434,861.1943353976558,861.1943353976558
7,748.33,732.0529564309692,772.3348793844448,765.7114332172712,852.6128786871271,850.1113370762341,841.659536569874,832.465690880323,821.8009694975409,816.924789982586,874.1428261701346,861.9913587017904,856.8444009633874,853.4600481213535,848.3711229955552,869.2794086672843,866.6827278540821,861.4995286102861,858.1788596521939,869.0489169607553,866.4458480150658,863.8498671833718,861.3100710719773,859.5921343279044,858.883948329383,858.1007633810535,857.0676927965087,860.1007695782208,860.3847900806882,860.3828098931232,860.0469875098207,859.8236652517886,859.6058715865368,859.3882287192353,859.279570490516,859.1667817721055,859.4336819903334,859.597622308343,861.8971706860348,861.8205155153487,861.6818278628334,861.9488030349705,864.7898792319356,864.7898792319356
8,765.182,748.5859528151507,734.9058239467113,734.5002176918088,963.6788827737954,950.2747929237125,940.8148328981772,930.5176128599993,918.4927049378181,911.1934689643433,893.1612012057599,880.7394417790737,875.4695452479395,871.9750332053361,866.7577773702923,856.4718313800163,853.9137776458325,848.8109629074506,850.0968446250885,868.2091513072513,865.6097829554602,863.0819870885009,860.5445222845286,858.8278160224818,857.1763185522528,856.4200062337005,859.8638508162952,863.8785626581866,863.5199668182646,863.3595837262087,863.0725382120037,862.8816526261178,862.7008629734917,862.6135729144077,862.5707363414933,864.3033701185467,864.9666387484281,865.1718661096797,864.31641224357,864.3429348313264,864.4102932655986,866.2130209723331,865.3567759513606,865.3567759513606
9,607.215,1027.6597409886958,1006.2933343157725,988.3331991135321,975.5617272458213,961.9923963265816,952.4157164696776,941.9914681246632,929.8179961111111,922.4454707062214,904.1700565563826,891.6046710593289,886.2691055166725,882.7598254035692,877.4795665068408,867.8704245554486,865.2706747656055,860.093867840889,856.7412574779283,853.9109987783712,851.4292421939524,869.757191293527,867.151202446688,865.4180670429971,863.6884881309782,862.9430516428472,867.5439555376564,861.4914087116512,859.98003310877,859.0001560174309,858.4027273765045,858.0064261714788,858.5853537453073,858.4247833631705,859.1207455798074,864.3115713773933,865.167707806016,864.30277709821,863.8110863211118,863.7175832347907,863.5452502779044,866.1022790276265,865.2368127485988,865.2368127485988
