,0,1,2,3,4,5,6,7,8,9,10,11
0,17.8,17.0,15.8,15.8,17.0,17.0,17.0,16.3,15.8,15.8,15.4,15.4
1,14.6,14.5,14.5,14.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1
2,14.3,14.3,14.3,14.3,15.4,15.1,14.8,14.8,14.8,14.6,14.6,14.6
3,14.3,14.5,27.5,24.5,22.1,22.1,22.1,20.3,20.3,18.9,17.8,17.8
4,14.1,14.1,17.8,17.8,17.8,17.0,17.0,16.3,16.3,15.8,15.8,15.8
5,14.5,14.5,14.6,24.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9,18.9
6,14.3,14.2,14.2,18.9,17.8,18.9,20.3,24.5,24.5,24.5,31.3,31.3
7,14.6,14.5,14.4,14.5,14.5,14.5,14.5,14.8,14.8,14.6,15.1,15.1
8,14.8,36.3,31.3,27.5,24.5,24.5,22.1,20.3,20.3,20.3,18.9,18.9
9,14.0,18.9,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.4,15.4,15.4
10,14.2,14.4,18.9,17.8,17.8,17.0,17.0,16.3,16.3,15.8,15.8,15.8
11,14.2,14.2,20.3,18.9,18.9,27.5,27.5,24.5,24.5,22.1,22.1,22.1
12,14.4,14.3,14.5,14.4,14.5,15.4,15.8,15.8,16.3,17.8,17.0,17.0
13,16.3,15.8,15.4,15.1,14.8,14.8,14.8,14.8,14.8,15.8,15.4,15.4
14,22.1,20.3,18.9,17.8,17.0,17.0,16.3,16.3,15.8,15.8,15.8,15.8
15,22.1,20.3,17.8,17.8,17.0,17.0,16.3,15.8,15.8,15.8,16.3,16.3
16,20.3,18.9,17.8,17.0,16.3,16.3,15.8,15.8,15.4,15.4,15.8,15.8
17,20.3,18.9,17.0,17.0,16.3,15.8,15.8,15.8,15.4,15.4,15.4,15.4
18,22.1,20.3,18.9,17.8,17.0,17.0,16.3,16.3,15.8,15.8,15.4,15.4
19,31.3,31.3,24.5,22.1,22.1,20.3,20.3,18.9,17.8,17.8,17.0,17.0
20,31.3,31.3,24.5,22.1,20.3,20.3,20.3,20.3,20.3,18.9,17.8,17.8
21,18.9,17.8,17.0,16.3,15.8,15.8,15.4,17.0,17.0,17.8,17.8,17.8
22,17.0,16.3,15.8,15.4,15.4,15.1,14.8,15.1,14.8,15.4,15.4,15.4
23,22.1,20.3,18.9,17.8,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8
24,20.3,20.3,17.8,17.0,17.0,16.3,15.8,15.8,15.8,17.0,17.0,17.0
25,17.0,17.0,15.8,15.8,15.4,15.4,15.1,15.1,15.1,15.8,15.8,15.8
26,17.8,17.0,16.3,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.8
27,17.8,17.8,16.3,15.8,15.8,15.4,15.4,15.8,15.8,15.4,15.4,15.4
28,17.8,17.8,17.0,16.3,15.8,15.8,15.8,20.3,20.3,24.5,24.5,24.5
29,15.4,15.1,14.8,14.8,14.6,14.6,14.6,15.1,14.8,15.8,15.8,15.8
30,20.3,18.9,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.4,15.8,15.8
31,20.3,18.9,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.4,15.8,15.8
32,20.3,18.9,17.8,17.0,16.3,16.3,15.8,15.8,15.4,15.4,15.8,15.8
33,20.3,17.8,17.0,17.0,16.3,15.8,15.8,15.4,15.4,15.4,15.4,15.4
34,24.5,22.1,20.3,18.9,17.8,17.8,17.0,17.0,17.0,16.3,15.8,15.8
35,61.6,50.9,36.3,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1
36,230.4,230.4,144.6,115.5,92.8,92.8,61.6,61.6,50.9,50.9,42.7,42.7
37,27.5,24.5,22.1,20.3,18.9,18.9,17.8,17.8,17.8,17.0,17.0,17.0
38,20.3,20.3,17.8,17.0,17.0,16.3,15.8,15.8,20.3,20.3,18.9,18.9
39,17.0,16.3,15.8,15.4,15.4,15.1,14.8,14.8,17.0,17.0,16.3,16.3
40,20.3,17.8,17.0,17.0,16.3,15.8,15.8,15.4,15.8,15.4,15.4,15.4
41,16.3,15.8,15.4,15.4,15.8,17.0,20.3,22.1,22.1,22.1,22.1,22.1
42,14.6,14.6,14.5,14.5,14.5,14.5,14.8,15.1,15.1,15.4,15.4,15.4
43,15.8,15.8,15.4,15.1,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4
44,15.1,14.8,14.6,14.6,15.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8
45,14.8,14.6,14.6,14.5,14.6,14.8,15.8,15.8,15.8,15.4,15.4,15.4
46,17.0,15.8,15.4,15.4,15.1,15.4,22.1,22.1,22.1,24.5,24.5,24.5
47,15.4,15.4,14.8,14.8,14.6,14.6,15.1,15.1,14.8,15.4,15.1,15.1
