,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.18,1.06,3947538.0,3556033.25,161107711.0,0.1,0.13,0.005756521739130433,4.862756521739131
