,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0,37.698,40.74222206651993,42.18459827948795,43.45836518853237,44.720650849170205,45.26666887038698,45.82729122257803,46.19450945030585,46.45085170489347,46.72154089080129,47.25110670392176,47.411818036643965,47.614775595428114,47.81912891791122,47.95023639349283,48.16357030030679,48.435026605277514,48.56805159932216,48.718749684474425,48.9245652097309,48.948167455440476,48.991829454430466,49.237496467874955,49.39437634768993,49.411236351358326,49.43045861637876,49.45592650120789,49.47567404606614,49.71613758998317,49.7321829636398,49.88847993534506,50.04200992822534,50.04932823583246,50.05736313870693,50.219648072500675,50.223050978983615,50.227600686974014,50.58392259039724,50.579165655426976,50.7028937855607,50.69525514022771,50.98264660475239,50.96828485802534,51.130498313195524,51.11765284035637,51.099523439085885,51.19238313244813,51.17858202724739,51.27136094409279,51.396024480384575,51.445180283457816,51.500161348318635,51.468971580346384,51.574011592208116,51.55591150659906,51.6547451180431,51.637059157677804,51.68008748513279,51.66924121965871,51.71443457465385,51.70237093235371,51.7317811634208,51.777631874833475,51.800242344826955,51.79480812660736,51.80134064463985,51.8177656502615,51.810446604006984,51.825958273407196,51.839718206013984,51.848447324924905,51.84547094782462,51.85449163927509,51.85285095874518,51.85734814578782,51.8543950991751,51.86310541459398,51.86310541459398
1,78.313,69.04186068752693,65.24597033070647,62.02675577936292,60.434790560348965,59.64286944317218,59.12268131249263,58.888637959283884,58.72526044612502,58.55273904069477,58.35861727612611,58.25361357127116,58.12100751767387,57.98748951619456,57.90182803584304,57.76244240443042,57.667660343073464,57.57933095862578,57.47926653693917,57.342603808357666,57.35814811985488,57.38690367647618,57.41396847568869,57.30350759568275,57.32046618927591,57.33980085769194,57.365417667568686,57.46074312383234,57.283757977009515,57.39269185709254,57.411455855122995,57.292261386311594,57.31324533994883,57.419243547254624,57.28958119671554,57.30910775036308,57.42883614457424,57.293788637579425,57.41197378128889,57.30409715984722,57.41956613900465,57.3067824867514,57.419933454801516,57.267731927876106,57.34919377396656,57.464164590105554,57.37398792259905,57.45284581953674,57.3615377142927,57.4541498918108,57.403569419243816,57.34699485288483,57.47620700618334,57.36596547736632,57.43594923830228,57.36269624676799,57.426731897811564,57.38037530770561,57.41872062444653,57.36976549469883,57.411399129224144,57.37935399202942,57.41603999035634,57.390960622430484,57.40848523140124,57.401222353363785,57.38296097054003,57.406313814148604,57.394430787667105,57.4055892123329,57.395789939354344,57.405059438736096,57.394920561263895,57.40001,57.394951992129485,57.40409443453039,57.39428622769736,57.39428622769736
2,41.901,46.512883465869784,48.39002032855794,50.01194479797393,50.78027722766243,51.05884212602193,51.2418226661383,51.41742303739676,51.598941686324174,51.79061954834615,52.006296233286534,52.12295935460061,52.270289738220605,52.41863333072251,52.513806502831024,52.668669256001415,52.77397574149885,52.87211305682169,52.98328844613365,53.135125950397324,53.25952376472807,53.41737187687679,53.63607795246383,53.74572639709204,53.8659287646984,54.002972730503934,54.279304631090895,54.01773705619012,54.47858276434424,54.180257839068155,54.39068560402173,54.17193895568107,54.38427983821804,54.396187301740675,54.15846222391904,54.355795044156714,54.369973593596974,54.48346086231528,54.4941438380702,54.582375807590566,54.59035844717061,54.68024950834988,54.685672207507245,54.80401469596511,54.80571548089026,54.80811587617105,54.87537520025817,54.875820389163295,54.9428282055056,54.94197709415931,54.97840931426915,55.01915897415972,55.01581522508568,55.09322728896246,55.09026870385184,55.14102004388569,55.13764228261803,55.16937250281052,55.16710211218181,55.20037172049386,55.197628315374956,55.21923884486558,55.21666367474648,55.233463268316044,55.23217484769696,55.2370244340576,55.24921796844051,55.24742286696218,55.255323922300114,55.254448933645854,55.26095138843152,55.26021275349365,55.26692934089764,55.26651713589162,55.26986479423153,55.269118382256906,55.275599337346,55.275599337346
3,37.639,39.99547227238395,40.613699544594326,40.88128470873776,40.772232825181206,40.690892641643856,40.63746282760597,40.612730836071734,40.74921797915837,41.12662139198355,41.62841500658871,41.899843554145846,42.24262258822771,42.58775895521897,42.80918896309845,43.68421958953232,43.96326559714011,44.523191433972194,45.15750645156615,45.47620833709836,45.76875124365748,46.69841500039817,47.57926169036027,48.09899549379625,48.46252873109983,49.01530553010975,49.87403520051438,50.6635602035166,51.907508436916714,52.604787458532556,53.05200019276688,53.89117477032747,54.46160393832924,54.18224680293657,55.1985830213909,54.99901700956596,54.88823140290721,54.774244007797286,54.671000000206696,54.58441638199036,54.48807538295792,54.62256631381947,54.527167152439965,54.80669299733462,54.7353598092931,54.63468402988806,54.56373106577622,54.49728263095027,54.42781453851578,54.40159001695845,54.364097623905586,54.44247033088401,54.33766681868626,54.311042327209364,54.293003332865695,54.46629459669359,54.548940181314336,54.63375321684614,54.600804195944065,54.562266509038196,54.54922387221188,54.55569894926671,54.628391295942656,54.60849680690923,54.60280195227072,54.612498970442644,54.62492608696334,54.60489371558792,54.60133390836872,54.60364943701363,54.59590900487102,54.60276916401715,54.6312377390866,54.629556791981585,54.630498056866244,54.653178887888195,54.64532970880818,54.64532970880818
4,51.964,54.939957251206536,54.60231779115719,54.43523506966548,54.30327852222377,54.204854089395916,54.140202168118144,54.806737293854155,54.73389135238134,54.656968378345375,54.64755215387209,54.64245876077608,54.636026466231655,54.62954993601905,54.71927912081872,54.92736119206402,54.96052288787335,55.09424194674247,55.245726306991145,55.3865719992855,55.27087708010206,55.49653398550684,55.282243576403836,55.45087175727056,55.32845865523183,55.18889420817465,55.50147394043171,55.34766736804571,55.30532653957507,55.137279069809566,55.38045084848895,55.20485244543513,55.44864826066632,55.423653281654396,55.295222220041715,55.763987847402966,55.72757989348138,55.690119721948584,55.656190196404566,55.62773584680576,55.59607488687317,55.62292112843702,55.59199594004292,55.814454626123656,55.78901869655405,55.90427103379777,55.876217733133466,55.84994542803419,55.82247921421163,55.84163707704272,55.88793060360455,55.939710194769816,56.06491198367091,56.08043995411457,56.0909606797872,56.19025483643386,56.198329054568404,56.26027018670944,56.24422802882698,56.28534002578307,56.28972640610423,56.29282908556813,56.34519342211374,56.365749878717786,56.36729324821665,56.37322271022452,56.37468257296634,56.395247937938386,56.396143423224025,56.39705183022343,56.39297986975439,56.39374121820216,56.40694368928079,56.407345899167396,56.4077150326967,56.42057721767041,56.42848504010094,56.42848504010094
5,63.099,57.82730429786271,56.59453964681808,56.17684898135299,55.84697035822955,55.60091878282513,55.43929522426077,55.26082253553697,55.523178708222,55.56694102410076,55.61618255421008,55.64281812032341,55.67645538400375,55.71032397521808,55.863491220581096,56.050642481134005,56.177905112733725,56.29650381961413,56.4308590071995,56.68039794797525,56.78321445790456,56.97341561113067,57.15243339506188,57.286460574272226,57.384106176600255,57.495432940398494,57.240200821587,57.41332001818905,57.223222091691575,57.41796511739213,57.22184575899159,57.423254331857514,57.22540259588477,57.82164199213061,57.828972017820284,57.8474798890582,57.98405043327549,57.95973638962893,57.93771396070701,58.051366763328566,58.17782745846882,58.15302923961879,58.27452618974653,58.424170012573136,58.50615027184388,58.68231323770279,58.653475999756736,58.626469526521895,58.598235781303956,58.56772965346991,58.63868215183432,58.69027952761029,58.88295767953942,58.976603370800284,58.94770503172224,59.00947588501515,58.982590082718296,59.02142466531498,59.055920333577404,59.120217064922564,59.10169488375866,59.088593331472666,59.12104530766868,59.15366896006761,59.16895860661027,59.17478916476194,59.16703444784055,59.19967641854164,59.209145618175725,59.203934698566485,59.21173605005984,59.207400629469056,59.21546603621295,59.219840684436,59.21764563493252,59.22549970347237,59.238080075677225,59.238080075677225
6,46.567,47.57518143612303,48.97522932187139,50.15263245831805,51.904821353836496,53.977512547745356,55.16300441920554,56.03421157062731,55.906925379202136,56.036340852033995,56.651214654716945,56.79879323518115,57.09373409639332,57.33356300667572,57.67363460247789,57.5596540593272,57.52728653646429,57.45428298971415,57.3715805262893,57.968599474214095,57.98939792993228,57.84718196546056,57.88867558663908,57.784509572322825,57.80941412094667,57.83780805509267,57.717494014687006,57.80028272142049,57.84917140706174,57.939011359273174,57.84375455575655,57.93678585446379,57.962076125888444,58.04745356835749,58.079683777762156,58.21490785219434,58.48152280832378,58.884961211362096,59.004753830420455,59.26596344219083,59.61423255443517,59.4683333555027,59.63042850548582,59.36791287257081,59.56781321561426,59.938113227814625,59.75286446885628,59.54289237835818,59.6634839771859,59.462112445716045,59.662799431302474,59.58881222279437,60.14002022715578,60.04288778138256,59.8847307956994,59.75501183471417,59.66370714730308,59.60336003487974,59.570905011431684,59.76546029347985,59.67383565002619,59.6181842610098,59.54979777227319,59.64962952900275,59.634582874475235,59.622020478965425,59.590434279609575,59.69083809298566,59.67620967749916,59.660382392358,59.65258441153091,59.6351716460406,59.62197350058678,59.61763102460189,59.61105818319064,59.598220739580746,59.62302409328456,59.62302409328456
7,48.321,52.292991923038926,53.83976526230417,55.402809670211234,54.83243304282656,55.74918037518483,55.7425970372855,56.24464256953631,57.03073284344587,58.59675349354671,58.883585501950684,59.117774084500525,59.4689629888873,59.765426766945815,59.60669295046785,59.59413017835426,60.087534401618626,60.070972032216886,60.05220926231525,59.76516113278186,59.850953748620604,59.828971044511356,60.11221676202386,60.18904590264865,60.20134209429184,60.34392983991472,60.427557536156804,60.618172348271656,60.224793768587595,60.35883511778885,60.423307931681755,60.6446827088697,60.27004721655615,60.483229110675836,60.65600951438615,60.30809047048798,60.51647345143274,60.70890131522698,60.240994983278554,60.443140977569016,60.73070109983646,60.58336598207569,60.80046099366048,60.481616307133415,60.61909183231669,60.16064785671605,60.40944690405701,60.48782774618786,60.55128649873277,61.039017083430416,60.848432275651,60.7868040387394,60.26707508302345,60.59256444584966,60.85157220241837,60.69785432285943,60.60811393621287,60.560121644311806,60.68161249489178,60.57123651524914,60.79070916160455,60.74838457509696,60.66562517730739,60.572302734824554,60.6554245303509,60.64038923030106,60.61678130545545,60.57865524891018,60.60134239596286,60.5858333433828,60.614544973394004,60.60163036228301,60.598561730347356,60.626748522617866,60.62022213416012,60.60990366375658,60.573429101347635,60.573429101347635
8,61.621,57.89194336277385,56.81979493781265,57.472162663263774,57.63496144092984,58.18555253596354,58.67416499021927,59.34151584338735,60.00980994872767,60.37392232845245,60.84790451883241,61.02525304422138,61.249221218445506,61.474729648914206,61.500489485500914,61.82175427424819,61.96076911136016,62.16571759718334,62.397894599634775,62.41779316052169,62.56361306784941,62.905643062017546,62.88855709948582,62.875765167243486,62.621178305200814,62.83740405955515,62.82381113284764,62.81327131253227,62.94947713485293,62.84997392917601,62.839188774397456,62.82657965071948,62.83263223154312,62.82084201590087,62.55392309040483,62.72119654390984,62.61716780414749,63.0925374728631,62.96533786570344,62.87187648998475,62.85807512594076,63.0847869764859,62.97759127429995,62.86107065439555,62.788468213973246,62.79684531171539,62.831890371195584,62.67360358066699,62.87780364515882,62.988560636085325,62.9899163621329,63.00415765327784,63.10933957656026,62.8785963423241,62.96236079904856,62.9066897251307,63.044804844928684,63.05590117615355,63.01922857034024,63.05517134025295,63.10342673751166,63.11008366234402,63.07861342481794,63.0972444686656,63.080284869982265,63.074559285285844,63.09191742215556,63.11629635689193,63.078910094484144,63.102720847130755,63.081927497811385,63.09144706389612,63.106223185191446,63.10533866216581,63.115290778230026,63.117528222997,63.11753518501898,63.11753518501898
9,52.222,55.51377312276315,55.57081472821187,55.94136597963401,58.03349442802337,58.365400902350814,59.899046612046156,60.36194908836911,61.75365939471629,61.64447282561926,61.66303498425257,61.955091662463964,62.55260769290531,63.40184085812763,63.33330777380965,63.801183863119974,63.83947656351096,64.14076769984527,64.22335065691404,64.08847429666909,64.15628911584382,64.28174033784812,64.85279670734573,64.87689503346182,64.90789119066956,64.53609591920491,64.57257605960139,64.97607840124016,64.50196829626209,64.36124954661581,64.34413823779916,64.38253245837925,64.82738834757404,65.01161871764637,64.50711770582643,64.69819894819116,64.53758129202123,64.64154657827292,64.96598317412567,64.56865017560878,64.6025562760594,65.3615501126965,64.9675412285915,64.40781101123964,64.34668200949224,64.8927238167069,64.88597174095835,65.01689788295518,64.61773781183861,64.7663633708228,64.9839483801741,64.77500606495292,65.1130908375395,64.81565123354582,65.06816261963453,64.79814953755483,65.29244151310093,65.11913311024166,64.96518812686921,64.83303180516732,64.89799422580415,65.01656076891963,64.87014064151492,64.99674800937682,64.9267015403698,64.89999,65.00355366806956,64.91034129345991,64.86665802603277,64.93272926535539,64.89465304078229,64.92979905567161,64.90242566457121,64.88217142245135,64.91843730460153,64.882020827576,64.91238132238115,64.91238132238115
10,56.29,57.77190524345795,58.357132457007935,58.694859028622766,61.054747121774476,60.63548341528716,61.07415597944614,64.24383804267725,64.31805300615456,64.89630171132808,66.2379756341283,65.83115438040707,65.31739192745364,64.80009626792238,65.5111122282609,65.47176764591843,65.18501210894902,65.16453458434688,64.85692404548789,65.71640215649714,65.49652549921598,65.01749728117305,65.12774718285199,64.88573358717537,65.54769096008258,65.68682393018348,65.38946588880228,65.46074716355311,65.92681505926555,65.54238222041934,65.36393146562439,65.09690202399948,65.07003523252882,64.79165906391279,65.9835193608722,65.67073545046836,65.12251180242926,64.82766898829067,66.0522538849482,65.81526637694395,65.64928050748127,65.60654258440915,65.65772236972914,65.3299364937616,65.05040544556682,65.01865347460974,64.73764795981968,65.73405109539108,65.53730646546819,65.31048346652332,65.29491891698507,65.17918107530186,64.87386093786225,65.55834141151877,65.40183968035382,65.28411229843886,65.26308591010273,65.18975391623601,65.06370426022741,65.19768784802,65.09864754415652,65.01943324136931,64.9585055079711,64.9525285264218,64.92360841241144,64.90931611662202,64.90513458423072,64.86690875942969,64.9240327303735,64.89456211723838,64.9918929865714,64.97013746952325,64.99815761755173,64.98969997338374,64.9884582955669,64.97328487931648,64.94925456499544,64.94925456499544
11,56.568,58.57221610795542,59.200005898382486,62.43410433194472,62.26504384813562,64.29947978194375,67.1303427439938,65.56304976466366,66.05005695155012,66.55460100530925,66.82983510273534,66.79459503408717,67.57936814306947,66.8957947915506,67.32722787909687,66.5911109681361,67.1793076673572,66.69416990604438,67.33555615870688,66.37056004468687,66.54752369045465,67.80394423455454,66.95830269507307,67.79244879361154,67.07135542115223,66.81999663032157,67.6714694853512,67.06769726750998,65.98385030226503,66.24703222620697,66.57266143003561,67.70403575430498,67.00844748516862,66.24474848764416,66.6880324779981,66.65330675114234,66.65108827169585,67.68037665212466,66.58499770316834,66.82684614612054,67.88137533357134,67.0995347169565,66.41340120648746,66.35926296899723,67.01791259004537,66.18280427986492,66.39016539466259,66.48880846687783,66.4551526449764,67.12078664042431,66.78039185393357,66.93294734353364,67.84515844081288,67.00828269841058,66.6521288129947,67.13298573917768,66.66485325082446,66.96960405207413,67.00681381401668,66.70505487440147,67.04652785733587,66.82947521440937,67.0409866281515,66.87130464748576,66.99569145360171,67.01790417527721,66.89406302261382,67.08415217590039,67.00664631874544,66.92481176645737,66.96395444287276,67.03988825440891,66.9771492444465,67.01859269038599,66.98428214902425,67.03686119276176,66.97034703006267,66.97034703006267
