,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.31,0.0,0.0,0.0,82912410.0,2261400.0,1308129658.0,0.0
1,1.29,0.02,0.02,93811.13,82912410.0,2223262.22,1284417311.78,0.0133
2,1.26,0.04,0.03,181081.94,82912410.0,2177035.47,1263408026.42,0.0156
3,1.25,0.04,0.04,206441.73,82912410.0,2164005.87,1260657357.01,0.0053
4,1.23,0.06,0.05,265789.39,82912410.0,2123257.72,1249164225.37,0.0149
5,1.22,0.07,0.05,293649.75,82912410.0,2106330.99,1246452976.02,0.0068
6,1.2,0.08,0.05,348794.63,82912410.0,2077033.26,1240858644.79,0.0111
7,1.19,0.09,0.05,384534.68,82912410.0,2050193.25,1236628841.09,0.0107
8,1.18,0.1,0.06,401715.52,82912410.0,2037922.8,1235549399.14,0.0054
9,1.18,0.1,0.06,406774.54,82912410.0,2033848.99,1235352881.6,0.0025
10,1.18,0.1,0.06,409959.37,82912410.0,2031815.14,1235339047.57,0.0017
11,1.18,0.1,0.06,409959.37,82912410.0,2031815.14,1235339047.57,0.001
