,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,14.5,15.4,15.1,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8
11,14.2,15.1,15.4,17.0,16.3,16.3,15.8,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.0,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
12,15.1,14.8,16.3,15.8,15.8,15.8,15.8,20.3,20.3,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.0,18.9,18.9,18.9,18.9,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
13,22.1,20.3,18.9,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,16.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8
14,17.8,17.0,16.3,15.8,15.8,15.4,20.3,18.9,18.9,17.8,17.8,17.8,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,18.9,18.9,17.8,17.8,18.9,18.9,18.9
15,36.3,31.3,24.5,24.5,22.1,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.0,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,20.3,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
16,230.4,182.1,144.6,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3
17,31.3,27.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.0,17.0,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,18.9,18.9,18.9,18.9,17.8,17.8,17.8
18,18.9,17.8,17.0,17.0,16.3,15.8,15.8,17.0,16.3,17.0,17.0,17.0,17.8,17.0,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
19,20.3,18.9,17.8,17.0,17.0,17.0,17.0,16.3,16.3,17.0,17.0,17.0,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
20,17.8,17.0,16.3,15.8,15.8,15.8,18.9,17.8,17.8,17.8,17.0,17.0,17.8,17.0,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
21,20.3,17.8,17.0,17.0,17.0,15.8,22.1,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
22,17.0,15.8,15.8,15.4,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
23,17.8,17.0,16.3,15.8,17.8,17.8,17.0,17.0,17.0,16.3,17.0,16.3,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
24,20.3,18.9,17.8,17.0,17.0,16.3,16.3,16.3,17.0,16.3,16.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
25,15.1,15.4,15.4,15.8,15.8,16.3,16.3,16.3,17.0,17.0,16.3,18.9,17.8,17.8,17.8,17.8,17.8,17.0,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8
26,15.8,15.8,15.4,17.0,16.3,17.0,16.3,16.3,17.0,16.3,16.3,18.9,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
27,15.8,15.8,15.4,17.8,17.0,17.0,17.0,16.3,17.0,16.3,16.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
28,17.0,16.3,15.8,15.8,15.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
29,17.0,16.3,15.8,15.8,16.3,17.0,17.0,17.0,17.0,16.3,16.3,17.8,17.8,17.8,17.0,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
30,17.0,16.3,15.8,15.8,17.0,16.3,15.8,18.9,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8
31,42.7,36.3,31.3,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
32,22.1,20.3,18.9,17.8,17.8,17.0,17.0,16.3,15.8,20.3,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
33,31.3,27.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
34,22.1,20.3,18.9,17.8,17.8,17.0,17.0,17.0,16.3,15.8,20.3,20.3,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
35,27.5,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.0,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
36,22.1,20.3,18.9,17.8,17.8,17.0,17.0,16.3,16.3,15.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
37,61.6,50.9,42.7,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,18.9,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
38,24.5,24.5,22.1,20.3,20.3,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
39,22.1,20.3,17.8,17.8,17.0,17.0,16.3,16.3,15.8,20.3,20.3,20.3,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
40,27.5,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.0,18.9,18.9,18.9,18.9,18.9,17.8,18.9,18.9,18.9,17.8,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8
41,22.1,20.3,17.8,17.8,17.0,17.0,16.3,16.3,15.8,17.8,17.0,17.0,17.8,17.8,17.8,17.0,18.9,18.9,18.9,18.9,18.9,18.9,17.8,17.8,18.9,18.9,17.8,17.8,17.8,17.8,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
42,24.5,22.1,20.3,18.9,18.9,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
43,31.3,24.5,22.1,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.0,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,18.9,18.9
44,22.1,20.3,18.9,17.8,17.8,17.0,17.0,16.3,16.3,17.0,17.0,17.0,16.3,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
45,17.0,16.3,15.8,15.8,15.8,17.0,16.3,17.0,16.3,17.0,17.0,17.0,17.0,17.0,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,18.9,18.9,18.9,18.9,17.8,17.8,17.8
46,18.9,17.8,17.0,17.0,17.0,17.0,16.3,16.3,17.8,17.0,17.0,17.0,17.0,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,20.3,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
47,18.9,17.8,17.0,17.0,16.3,15.8,16.3,15.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8
