,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,911.786,892.088435642974,869.4155533186303,857.4993407528748,847.4563829982479,845.6313302016999,836.5577741306106,828.3294119370139,822.0221760056496,814.0631555323839,809.7114884655616,805.1626059404867,831.3098650485522,828.8444814813848,825.1920908996203,827.1305723894735,823.9945528417961,822.5366587829504,823.2447952200434,822.9826527663985,836.0240977114048,836.5997416136934,837.7035038720798,837.3504003682077,837.1589867084357,836.6304297217273,837.0070284687135,837.1005994402449,849.2238948408046,848.5254209459638,819.8966122483758,819.5106161184914,819.1317744018705,856.4186932893984,847.9593365799783,847.3342452433983,846.5112869981549,845.6861417111568,844.8536425694457,841.020596280784,840.6346146845032,840.6346146845032
1,865.631,846.7868622957878,825.062011136082,813.6148631502477,804.0852325234735,902.7566659335513,892.8849191090636,883.9985618745326,877.0063520538813,868.2943146119799,863.1274030808254,855.4679304323216,848.1274668735073,845.5928178125588,839.7319371849862,846.8787083415802,842.6583489635667,844.6476396567923,843.0561425241184,841.4569742232128,869.7092059144916,868.848055708577,867.9904746528684,867.1250211782157,864.5449658908656,863.6884199249747,862.1079597105447,861.3098587508341,870.4633588920833,869.6237685331912,832.9728311986345,834.0232380700684,835.0809764601664,863.4657468277733,865.2915446415949,864.6973960969533,863.8616987008563,863.0223750021554,862.1676086271533,862.1197891576776,861.2745773685199,861.2745773685199
2,761.175,744.6289814993212,755.0774738113278,760.3599925898108,759.9457931660062,929.8583504093286,919.6809852052121,910.5257196169118,903.266267850515,894.2747014382775,888.9229462347429,880.9558303228857,873.0619878716592,870.4458158250778,864.3718652738938,860.9762794381567,856.7215160814599,852.4576098455998,850.7698249405183,849.0887822324623,853.6694540673294,852.818642613262,851.9686819706488,851.1180862886781,848.575382429655,847.7282520472253,846.0638641533828,845.2320312892294,846.5101382579402,845.7611711196822,866.9249877498639,865.1930301863518,863.4713613910093,867.5880828395341,848.6935299656454,848.1719064356797,847.348546529244,846.5213289827147,845.6816926537321,845.042300736448,844.2005374357116,844.2005374357116
3,673.213,659.0214428415111,946.0872553230163,932.9269468341251,921.7923517746586,905.3424803447092,895.4338503465825,886.5203860054013,879.4525691543346,870.6982003818241,865.4879340495679,857.7319941348462,850.0458301103916,847.499782366019,841.5889320954794,840.0498029856357,849.5706981291113,845.3625343864857,843.6785937092471,841.9978972904224,875.8721826763457,874.9968834936693,874.1224596101757,873.2486561505655,870.6332463364066,869.7627200900702,868.02494597161,867.1573620256385,866.3707386636129,865.6038879249493,875.7731828180376,874.0227261185845,872.2759025150734,870.0714767036918,851.1154642376108,850.6014757733732,849.7824572975998,848.9591368403021,848.1163547034619,846.6068692145892,845.7616473453747,845.7616473453747
4,799.338,781.9419075085449,775.1793326795453,764.4324968453855,762.7674456366461,906.8298971770078,896.9047463630951,887.9769875050633,880.8976448010391,872.1341066101297,866.9288562858463,859.19294283158,851.5182891507064,848.9704747970006,843.139445895891,839.7983239736816,862.1827786531649,858.3180269965794,856.6121043306132,854.9063554230563,856.6291430654979,855.8007109224325,854.99010821151,854.1378261032985,851.6237743536111,851.7934165792576,850.0991572995157,849.2532981422162,848.5415818440739,847.8010972622299,849.5231260170015,847.8271561740935,846.1345345959015,843.772317784524,855.2834577702287,854.7100443124584,853.882790268146,853.0509474778778,852.2013755304,851.7272412213496,850.8811079801283,850.8811079801283
5,730.443,714.5535154542945,890.5476192454854,878.1601369788729,867.679636874204,852.1990750770868,842.8729840139368,834.4901560922609,827.8430789199026,819.9175982117105,815.1382150272349,831.0152639963064,823.6986150182499,821.2769344690056,823.7090518422739,822.537766028465,849.6423637665519,851.7118488365398,850.0258545577155,848.3364099934547,846.4827963302944,845.6654995339641,844.8643590344301,844.0216626753958,841.5378661405969,847.7468082744563,846.0627311177157,845.221955386598,844.5422514312114,843.8013391797801,839.4616081475139,839.5218487958269,839.629333329084,860.1804155393124,868.5782099120963,867.7535037021843,866.8858401984821,866.0190443582836,865.1547433139253,863.9465068232306,863.1139233164074,863.1139233164074
6,690.167,675.1657096478486,951.2039425419314,937.9723617650683,926.7787063364575,910.2378225801305,900.2767505522445,891.3150347389048,884.2277903657873,875.4301345302424,870.2054806040653,862.4500108864288,854.8034589984511,852.6517547608804,846.8304526806344,843.5045998086148,839.7878377708873,876.4085389017556,874.6568301164909,872.9086229970882,870.2919517393428,869.4218587876036,868.5526359288159,867.6842042928871,865.0842873311151,866.0555760437841,864.3375403392724,863.4797107989332,862.7891410881342,862.0392779470461,854.9816508538368,853.27380390278,851.6402834637782,857.6467041863809,857.6641653341153,856.9997701687812,856.1651553986123,855.3287022432138,854.4800735409706,853.0063412109855,852.3840558697746,852.3840558697746
7,778.554,761.6084922240698,767.1970262422481,772.869068897146,821.7748901465609,807.1337243198691,822.2869356878887,814.1287057048921,844.872748774131,836.4733777852042,831.5497748934072,824.134301274998,816.8352305312493,825.796619473466,827.963396135729,827.0243802493725,826.1182424369321,876.908044989258,875.1554096553244,873.4062778394234,870.7882765044608,869.9176402279563,869.0478745877284,868.1789387131407,865.5774611097905,864.9796466486807,863.2646292930299,862.4084066637369,861.7074722570732,860.934619784816,857.461437414518,855.7589302191265,854.5485858336184,853.4079494732825,852.702658598548,852.0703899399495,851.2372045500096,850.4031073454595,849.588676238114,848.9515626070064,849.6143390443995,849.6143390443995
8,571.187,774.9353474440707,755.6016319080578,783.9726882915112,796.7996646144861,784.0765537271903,795.6065015401947,806.9510225413198,916.0876289426388,906.9681057810222,901.5399553623995,893.4587893295909,885.4501621518237,882.7978937028806,876.6372280987445,873.1361711502818,868.7795073398348,864.4812149887201,862.7758476689577,861.0673266614673,858.7356551661362,857.89711451097,857.085001396459,857.8590663950627,855.3090409222175,854.4868518812954,852.7964118203846,851.9520474085641,851.2416083611556,850.4654807527944,838.6910476605466,841.0467231382733,855.6257065537199,853.3217479294236,847.4746898737168,846.8131481838432,845.9855910356594,845.1551534446237,844.552867291179,842.1010348967163,860.5408048618197,860.5408048618197
9,603.956,993.8239624841336,968.3049630975738,954.8355150315326,943.4393650084178,926.6010892368879,916.4593971830078,907.3360236972272,900.102378269055,891.1427069613959,885.8094813466791,877.8693156382434,870.0011957573281,867.3955905132392,861.3430252976472,857.9045512078332,853.6255400364372,849.3718332614714,847.6961758427817,846.177984966272,843.8842272033431,843.0608179761398,842.2647571581637,851.0660744010055,848.5308151280935,847.6877593129655,846.0137732060988,845.1766564328927,844.5104177764598,843.7755143586834,833.6646786851999,837.5117268415082,861.132982851552,858.5865240602769,853.0378351458094,852.3908423106635,851.555282468353,850.7174401858846,851.5740117456987,849.3531131797347,854.998930066555,854.998930066555
